,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.174215,0.191,0.190934,0.179301,0.171506,
Net Income From Continuing Operation Net Minority Interest,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Reconciled Depreciation,912475.0,1020039.0,995318.0,980105.0,930827.0,
EBIT,20761062.0,31493994.0,29936043.0,20778888.0,5167028.0,
Net Interest Income,-336705.0,-333045.0,-269254.0,-367583.0,-154586.0,
Interest Expense,336705.0,333045.0,269254.0,367583.0,154586.0,
Normalized Income,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Net Income From Continuing And Discontinued Operation,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Total Expenses,226723660.0,214012675.0,220287301.0,231326240.0,241760104.0,
Diluted Average Shares,36914000.0,36007000.0,34801471.0,33635174.0,33421678.0,
Basic Average Shares,36255000.0,35698000.0,34556207.0,33555210.0,33421586.0,
Diluted EPS,0.46,0.71,0.7,0.51,0.13,
Basic EPS,0.47,0.72,0.71,0.51,0.13,
Diluted NI Availto Com Stockholders,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Net Income Common Stockholders,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Net Income,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Net Income Including Noncontrolling Interests,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Net Income Continuous Operations,16866120.0,25205174.0,24002394.0,16751530.0,4152777.0,
Tax Provision,3558237.0,5955775.0,5664395.0,3659775.0,859665.0,
Pretax Income,20424357.0,31160949.0,29666789.0,20411305.0,5012442.0,
Other Income Expense,445025.0,76827.0,77169.0,77335.0,77504.0,
Net Non Operating Interest Income Expense,-336705.0,-333045.0,-269254.0,-367583.0,-154586.0,
Interest Expense Non Operating,336705.0,333045.0,269254.0,367583.0,154586.0,
Other Operating Expenses,,461100.0,254824.0,1499217.0,365241.0,444934.0
Total Revenue,247148017.0,245173624.0,249953603.0,251737079.0,246772546.0,
Operating Revenue,247148017.0,245173624.0,249953603.0,251737079.0,246772546.0,
Loss Adjustment Expense,150917125.0,132033147.0,141435205.0,146425777.0,165360319.0,
Net Policyholder Benefits And Claims,150917125.0,132033147.0,141435205.0,146425777.0,165360319.0,
Policyholder Benefits Gross,150917125.0,132033147.0,141435205.0,146425777.0,165360319.0,
