,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.23,0.23,0.0,0.000545,0.001294,
Normalized EBITDA,-4681000.0,-5249000.0,-3008000.0,-7457000.0,-3093000.0,
Net Income From Continuing Operation Net Minority Interest,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Reconciled Depreciation,627000.0,613000.0,671000.0,663000.0,661000.0,
Reconciled Cost Of Revenue,1081000.0,537000.0,310000.0,398000.0,511000.0,
EBITDA,-4681000.0,-5249000.0,-3008000.0,-7457000.0,-3093000.0,
EBIT,-5308000.0,-5862000.0,-3679000.0,-8120000.0,-3754000.0,
Net Interest Income,-757000.0,138000.0,241000.0,741000.0,320000.0,
Interest Expense,2910000.0,122000.0,166000.0,-779000.0,109000.0,
Interest Income,2153000.0,260000.0,407000.0,120000.0,429000.0,
Normalized Income,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Net Income From Continuing And Discontinued Operation,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Total Expenses,9251000.0,7016000.0,8276000.0,8206000.0,7950000.0,
Total Operating Income As Reported,-7455000.0,-6102000.0,-4086000.0,-7628000.0,-4183000.0,
Diluted Average Shares,5807128.0,509099.0,5062292.0,5058488.0,4913052.0,
Basic Average Shares,5807128.0,509099.0,5062292.0,5058488.0,4913052.0,
Diluted EPS,-1.31,-10.6,-0.8,-1.3,-0.81,
Basic EPS,-1.31,-10.6,-0.8,-1.3,-0.81,
Diluted NI Availto Com Stockholders,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Net Income Common Stockholders,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Net Income,-7630000.0,-5419000.0,-3863000.0,-6601000.0,-3984000.0,
Minority Interests,589000.0,566000.0,-18000.0,736000.0,-126000.0,
Net Income Including Noncontrolling Interests,-8219000.0,-5985000.0,-3845000.0,-7337000.0,-3858000.0,
Net Income Continuous Operations,-8219000.0,-5985000.0,-3845000.0,-7337000.0,-3858000.0,
Tax Provision,1000.0,1000.0,0.0,-4000.0,-5000.0,
Pretax Income,-8218000.0,-5984000.0,-3845000.0,-7341000.0,-3863000.0,
Other Income Expense,-6000.0,-20000.0,,,,
Earnings From Equity Interest,-6000.0,-20000.0,,,0.0,0.0
Net Non Operating Interest Income Expense,-757000.0,138000.0,241000.0,741000.0,320000.0,
Interest Expense Non Operating,2910000.0,122000.0,166000.0,-779000.0,109000.0,
Interest Income Non Operating,2153000.0,260000.0,407000.0,120000.0,429000.0,
Operating Income,-7455000.0,-6102000.0,-4086000.0,-7628000.0,-4183000.0,
Operating Expense,8170000.0,6479000.0,7966000.0,7808000.0,7439000.0,
Other Operating Expenses,,5000.0,519000.0,,,
Research And Development,4430000.0,4016000.0,4801000.0,5545000.0,5063000.0,
Selling General And Administration,3740000.0,2458000.0,2646000.0,2263000.0,2376000.0,
Selling And Marketing Expense,855000.0,928000.0,992000.0,-1568000.0,850000.0,
General And Administrative Expense,2885000.0,1530000.0,1654000.0,3831000.0,1526000.0,
Other Gand A,2885000.0,1530000.0,1654000.0,-2180000.0,1526000.0,
Gross Profit,715000.0,377000.0,3880000.0,180000.0,3256000.0,
Cost Of Revenue,1081000.0,537000.0,310000.0,398000.0,511000.0,
Total Revenue,1796000.0,914000.0,4190000.0,578000.0,3767000.0,
Operating Revenue,1796000.0,914000.0,4190000.0,578000.0,3767000.0,
