,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.163883,0.208,0.231,0.247878,0.146189
Net Income From Continuing Operation Net Minority Interest,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Reconciled Depreciation,2490147.0,2563200.0,2648868.0,2768429.0,2758033.0
Net Interest Income,111096529.0,103447851.0,101392315.0,104533852.0,106975181.0
Interest Expense,11293874.0,10457421.0,9768771.0,11756876.0,11689924.0
Interest Income,122390403.0,113905272.0,111161086.0,116290728.0,118665105.0
Normalized Income,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Net Income From Continuing And Discontinued Operation,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Diluted Average Shares,5464217.0,5548518.0,5567818.0,5754000.0,6073299.0
Basic Average Shares,5436688.0,5469276.0,5480205.0,5600000.0,6073299.0
Diluted EPS,2.45,3.99,1.79,6.09,2.743978
Basic EPS,2.46,4.05,1.82,6.260357,2.743978
Diluted NI Availto Com Stockholders,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Net Income Common Stockholders,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Net Income,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Net Income Including Noncontrolling Interests,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Net Income Continuous Operations,13388296.0,22128158.0,9947427.0,35059242.0,16664818.0
Tax Provision,2624180.0,5799989.0,2979737.0,11554501.0,2853344.0
Pretax Income,16012476.0,27928147.0,12927164.0,46613743.0,19518162.0
Depreciation Amortization Depletion Income Statement,938026.0,959072.0,1005750.0,1037041.0,1050926.0
Depreciation And Amortization In Income Statement,938026.0,959072.0,1005750.0,1037041.0,1050926.0
Amortization,938026.0,959072.0,1005750.0,1037041.0,1050926.0
Amortization Of Intangibles Income Statement,938026.0,959072.0,1005750.0,1037041.0,1050926.0
Selling General And Administration,53991789.0,33059695.0,48242799.0,57943339.0,52768183.0
Selling And Marketing Expense,4448074.0,2821244.0,1656279.0,1219716.0,3721155.0
General And Administrative Expense,49543715.0,30238451.0,46586520.0,56723623.0,49047028.0
Other Gand A,8468838.0,8484516.0,9610334.0,12389051.0,9156841.0
Salaries And Wages,41074877.0,21753935.0,36976186.0,44334572.0,39890187.0
Total Revenue,127338879.0,120952083.0,119758495.0,147508027.0,126059463.0
Operating Revenue,127338879.0,120952083.0,119758495.0,147508027.0,126059463.0
Occupancy And Equipment,12293093.0,12336648.0,12163775.0,12637756.0,12090198.0
