,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.172703,0.092263,0.169268,0.177,0.19407
Normalized EBITDA,2994000000.0,4859000000.0,2470000000.0,2173000000.0,2252000000.0
Net Income From Continuing Operation Net Minority Interest,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Reconciled Cost Of Revenue,4693000000.0,4114000000.0,4205000000.0,4024000000.0,4150000000.0
EBITDA,2994000000.0,4859000000.0,2470000000.0,2173000000.0,2252000000.0
EBIT,2994000000.0,4859000000.0,2470000000.0,2173000000.0,2252000000.0
Net Interest Income,242000000.0,272000000.0,344000000.0,202000000.0,278000000.0
Interest Expense,12000000.0,25000000.0,-29000000.0,97000000.0,26000000.0
Interest Income,254000000.0,297000000.0,315000000.0,299000000.0,304000000.0
Normalized Income,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Net Income From Continuing And Discontinued Operation,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Total Expenses,5849000000.0,5257000000.0,5289000000.0,5242000000.0,5298000000.0
Total Operating Income As Reported,2978000000.0,4836000000.0,2409000000.0,2144000000.0,2198000000.0
Diluted Average Shares,1551468774.0,1546504271.0,1556171427.0,1567356600.0,1569416908.0
Basic Average Shares,1529891536.0,1527261086.0,1537594516.0,1546150295.0,1543804399.0
Diluted EPS,1.56,2.78,1.26,1.0,1.08
Basic EPS,1.58,2.8,1.28,1.02,1.08
Diluted NI Availto Com Stockholders,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Net Income Common Stockholders,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Net Income,2409000000.0,4291000000.0,1957000000.0,1583000000.0,1682000000.0
Minority Interests,-58000000.0,-97000000.0,-119000000.0,-126000000.0,-112000000.0
Net Income Including Noncontrolling Interests,2467000000.0,4388000000.0,2076000000.0,1709000000.0,1794000000.0
Net Income Continuous Operations,2467000000.0,4388000000.0,2076000000.0,1709000000.0,1794000000.0
Tax Provision,515000000.0,446000000.0,423000000.0,367000000.0,432000000.0
Pretax Income,2982000000.0,4834000000.0,2499000000.0,2076000000.0,2226000000.0
Other Income Expense,147000000.0,2463000000.0,-14000000.0,101000000.0,86000000.0
Other Non Operating Income Expenses,131000000.0,2440000000.0,-19000000.0,72000000.0,32000000.0
Earnings From Equity Interest,16000000.0,23000000.0,31000000.0,29000000.0,54000000.0
Net Non Operating Interest Income Expense,242000000.0,272000000.0,344000000.0,202000000.0,278000000.0
Interest Expense Non Operating,12000000.0,25000000.0,-29000000.0,97000000.0,26000000.0
Interest Income Non Operating,254000000.0,297000000.0,315000000.0,299000000.0,304000000.0
Operating Income,2593000000.0,2099000000.0,2169000000.0,1773000000.0,1862000000.0
Operating Expense,1156000000.0,1143000000.0,1084000000.0,1218000000.0,1148000000.0
Selling General And Administration,1156000000.0,1143000000.0,1174000000.0,1218000000.0,1148000000.0
Selling And Marketing Expense,216000000.0,199000000.0,248000000.0,220000000.0,210000000.0
General And Administrative Expense,940000000.0,944000000.0,926000000.0,998000000.0,938000000.0
Other Gand A,940000000.0,944000000.0,926000000.0,998000000.0,938000000.0
Gross Profit,3749000000.0,3242000000.0,3253000000.0,2991000000.0,3010000000.0
Cost Of Revenue,4693000000.0,4114000000.0,4205000000.0,4024000000.0,4150000000.0
Total Revenue,8442000000.0,7356000000.0,7458000000.0,7015000000.0,7160000000.0
Operating Revenue,8442000000.0,7356000000.0,7458000000.0,7015000000.0,7160000000.0
