,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,-124954.950808,-16273.696,-1007.169443,
Tax Rate For Calcs,0.0,0.0,0.052068,0.004,0.038673,
Normalized EBITDA,1356094.0,19206.0,-1985520.0,-4492013.0,-2029334.0,
Total Unusual Items,,,-2399838.0,-4068424.0,-26043.0,106159.0
Total Unusual Items Excluding Goodwill,,,-2399838.0,-4068424.0,-26043.0,106159.0
Net Income From Continuing Operation Net Minority Interest,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Reconciled Depreciation,149242.0,160352.0,489378.0,239849.0,225748.0,
Reconciled Cost Of Revenue,4386612.0,4401574.0,6848525.0,5210104.0,5177600.0,
EBITDA,1356094.0,19206.0,-4385358.0,-8560437.0,-2055377.0,
EBIT,1206852.0,-141146.0,-4874736.0,-8800286.0,-2281125.0,
Net Interest Income,-1784.0,-1654.0,-2475.0,-1654.0,-1999.0,
Interest Expense,1784.0,1654.0,2475.0,1654.0,1999.0,
Normalized Income,1205068.0,-142800.0,-2348380.950808,-4716168.696,-2169792.169443,
Net Income From Continuing And Discontinued Operation,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Total Expenses,8395422.0,8624215.0,14067515.0,14169300.0,11983124.0,
Total Operating Income As Reported,737810.0,-655852.0,-3178753.0,-9354228.0,-2889308.0,
Diluted Average Shares,17817378.0,16927166.0,16965350.0,16956497.0,16437460.0,
Basic Average Shares,16947527.0,16927166.0,16965350.0,16956497.0,16437460.0,
Diluted EPS,0.07,-0.01,-0.27,-0.52,-0.13,
Basic EPS,0.07,-0.01,-0.27,-0.52,-0.13,
Diluted NI Availto Com Stockholders,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Net Income Common Stockholders,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Net Income,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Net Income Including Noncontrolling Interests,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Net Income Continuous Operations,1205068.0,-142800.0,-4623264.0,-8768319.0,-2194828.0,
Tax Provision,0.0,0.0,-253947.0,-33621.0,-88296.0,
Pretax Income,1205068.0,-142800.0,-4877211.0,-8801940.0,-2283124.0,
Other Income Expense,469042.0,514706.0,-1809738.0,-3462780.0,608183.0,
Other Non Operating Income Expenses,469042.0,514706.0,590100.0,605644.0,634226.0,
Special Income Charges,,,-2399838.0,-4016722.0,-26043.0,106159.0
Impairment Of Capital Assets,,,113755.0,4016722.0,26043.0,-106159.0
Gain On Sale Of Security,,,0.0,-51702.0,-26043.0,106159.0
Net Non Operating Interest Income Expense,-1784.0,-1654.0,-2475.0,-1654.0,-1999.0,
Interest Expense Non Operating,1784.0,1654.0,2475.0,1654.0,1999.0,
Operating Income,737810.0,-655852.0,-3064998.0,-5337506.0,-2889308.0,
Operating Expense,4008810.0,4222641.0,7218990.0,8959196.0,6805524.0,
Depreciation Amortization Depletion Income Statement,149242.0,160352.0,489378.0,239849.0,225748.0,
Depreciation And Amortization In Income Statement,149242.0,160352.0,489378.0,239849.0,225748.0,
Selling General And Administration,3859568.0,4062289.0,6729612.0,8719347.0,6579776.0,
Selling And Marketing Expense,962017.0,1121782.0,2982476.0,2879320.0,3206979.0,
General And Administrative Expense,2897551.0,2940507.0,3747136.0,5840027.0,3372797.0,
Other Gand A,2897551.0,2940507.0,3747136.0,5840027.0,3372797.0,
Gross Profit,4746620.0,3566789.0,4153992.0,3621690.0,3916216.0,
Cost Of Revenue,4386612.0,4401574.0,6848525.0,5210104.0,5177600.0,
Total Revenue,9133232.0,7968363.0,11002517.0,8831794.0,9093816.0,
Operating Revenue,9133232.0,7968363.0,11002517.0,8831794.0,9093816.0,
