,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.28218,0.33,0.28,0.24,0.296305,,
Normalized EBITDA,60957000.0,75729000.0,-63284000.0,64603000.0,112467000.0,,
Net Income From Continuing Operation Net Minority Interest,18572000.0,27839000.0,-56629000.0,72388000.0,60676000.0,,
Reconciled Depreciation,29551000.0,29253000.0,29539000.0,29288000.0,30430000.0,,
Reconciled Cost Of Revenue,44241000.0,48476000.0,49056000.0,48073000.0,93818000.0,,
EBITDA,60957000.0,75729000.0,-63284000.0,64603000.0,112467000.0,,
EBIT,31406000.0,46476000.0,-92823000.0,35315000.0,82037000.0,,
Net Interest Income,-6305000.0,-5375000.0,-3787000.0,-1756000.0,411000.0,,
Interest Expense,6305000.0,5375000.0,,,,2448000.0,
Normalized Income,18572000.0,27839000.0,-56629000.0,72388000.0,60676000.0,,
Net Income From Continuing And Discontinued Operation,18435000.0,27068000.0,-96018000.0,70784000.0,60676000.0,,
Total Expenses,237993000.0,227622000.0,333089000.0,212827000.0,268231000.0,,
Total Operating Income As Reported,24864000.0,33760000.0,-92823000.0,35315000.0,82037000.0,,
Diluted Average Shares,83591000.0,87707000.0,94765000.0,100991000.0,,111156000.0,
Basic Average Shares,82378000.0,87206000.0,94765000.0,100380000.0,,111156000.0,
Diluted EPS,0.22,0.31,-1.01,0.7,,-0.36,
Basic EPS,0.22,0.31,-1.01,0.71,,-0.36,
Diluted NI Availto Com Stockholders,18435000.0,27068000.0,-96018000.0,70784000.0,60676000.0,,
Net Income Common Stockholders,18435000.0,27068000.0,-96018000.0,70784000.0,60676000.0,,
Net Income,18435000.0,27068000.0,-96018000.0,70784000.0,60676000.0,,
Minority Interests,554000.0,226000.0,-10792000.0,-552000.0,71000.0,,
Net Income Including Noncontrolling Interests,17881000.0,26842000.0,-85226000.0,71336000.0,60605000.0,,
Net Income Discontinuous Operations,-137000.0,-771000.0,-39389000.0,-1604000.0,,-303000.0,
Net Income Continuous Operations,18018000.0,27613000.0,-45837000.0,72940000.0,60605000.0,,
Tax Provision,7083000.0,13488000.0,-17967000.0,22711000.0,25519000.0,,
Pretax Income,25101000.0,41101000.0,-63804000.0,95651000.0,86124000.0,,
Other Income Expense,6542000.0,12716000.0,32806000.0,62092000.0,3676000.0,,
Other Non Operating Income Expenses,6419000.0,12202000.0,23304000.0,60259000.0,2332000.0,,
Earnings From Equity Interest,123000.0,514000.0,9502000.0,1833000.0,1344000.0,,
Net Non Operating Interest Income Expense,-6305000.0,-5375000.0,-3787000.0,-1756000.0,411000.0,,
Total Other Finance Cost,,,3787000.0,1756000.0,,1763000.0,-1881000.0
Interest Expense Non Operating,6305000.0,5375000.0,,,,2448000.0,
Operating Income,24864000.0,33760000.0,-92823000.0,35315000.0,82037000.0,,
Operating Expense,173700000.0,159409000.0,264031000.0,145103000.0,153777000.0,,
Depreciation Amortization Depletion Income Statement,9499000.0,9516000.0,9537000.0,9637000.0,9794000.0,,
Depreciation And Amortization In Income Statement,9499000.0,9516000.0,9537000.0,9637000.0,9794000.0,,
Amortization,9499000.0,9516000.0,9537000.0,9637000.0,9794000.0,,
Amortization Of Intangibles Income Statement,9499000.0,9516000.0,9537000.0,9637000.0,9794000.0,,
Research And Development,689000.0,633000.0,726000.0,586000.0,663000.0,,
Selling General And Administration,163512000.0,149260000.0,253768000.0,134880000.0,143320000.0,,
Gross Profit,198564000.0,193169000.0,171208000.0,180418000.0,235814000.0,,
Cost Of Revenue,64293000.0,68213000.0,69058000.0,67724000.0,114454000.0,,
Total Revenue,262857000.0,261382000.0,240266000.0,248142000.0,350268000.0,,
Operating Revenue,262857000.0,261382000.0,240266000.0,248142000.0,350268000.0,,
