,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-16446000.0,-16258000.0,-14613000.0,-14050000.0,-19959000.0,
Total Unusual Items,-138000.0,1590000.0,-1867000.0,1486000.0,4703000.0,
Total Unusual Items Excluding Goodwill,-138000.0,1590000.0,-1867000.0,1486000.0,4703000.0,
Net Income From Continuing Operation Net Minority Interest,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Reconciled Depreciation,507000.0,537000.0,521000.0,525000.0,447000.0,
EBITDA,-16584000.0,-14668000.0,-16480000.0,-12564000.0,-15256000.0,
EBIT,-17091000.0,-15205000.0,-17001000.0,-13089000.0,-15703000.0,
Net Interest Income,802000.0,918000.0,975000.0,944000.0,945000.0,
Interest Expense,0.0,0.0,0.0,22000.0,1000.0,
Interest Income,802000.0,918000.0,975000.0,966000.0,946000.0,
Normalized Income,-16953000.0,-16795000.0,-15134000.0,-14597000.0,-20407000.0,
Net Income From Continuing And Discontinued Operation,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Total Expenses,17755000.0,17713000.0,16109000.0,15541000.0,21352000.0,
Total Operating Income As Reported,-17755000.0,-17713000.0,-16109000.0,-15541000.0,-21352000.0,
Diluted Average Shares,5899616.0,5873019.0,5856982.0,,5171380.0,4233072.0
Basic Average Shares,5899616.0,5873019.0,5856982.0,,5171380.0,4233072.0
Diluted EPS,-2.9,-2.59,-3.0,,-3.04,-3.62
Basic EPS,-2.9,-2.59,-3.0,,-3.04,-3.62
Diluted NI Availto Com Stockholders,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Net Income Common Stockholders,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Net Income,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Net Income Including Noncontrolling Interests,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Net Income Continuous Operations,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-17091000.0,-15205000.0,-17001000.0,-13111000.0,-15704000.0,
Other Income Expense,-138000.0,1590000.0,-1867000.0,1486000.0,4703000.0,
Gain On Sale Of Security,-138000.0,1590000.0,-1867000.0,1486000.0,4703000.0,
Net Non Operating Interest Income Expense,802000.0,918000.0,975000.0,944000.0,945000.0,
Interest Expense Non Operating,0.0,0.0,0.0,22000.0,1000.0,
Interest Income Non Operating,802000.0,918000.0,975000.0,966000.0,946000.0,
Operating Income,-17755000.0,-17713000.0,-16109000.0,-15541000.0,-21352000.0,
Operating Expense,17755000.0,17713000.0,16109000.0,15541000.0,21352000.0,
Research And Development,10800000.0,10924000.0,9968000.0,8468000.0,13040000.0,
Selling General And Administration,6955000.0,6789000.0,6141000.0,7073000.0,8312000.0,
Selling And Marketing Expense,1208000.0,1197000.0,1141000.0,1203000.0,1401000.0,
General And Administrative Expense,5747000.0,5592000.0,5000000.0,5870000.0,6911000.0,
Other Gand A,5747000.0,5592000.0,5000000.0,5870000.0,6911000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
