,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0,
Normalized EBITDA,4000000.0,-108000000.0,-89000000.0,-89000000.0,-91000000.0,
Total Unusual Items,0.0,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Reconciled Depreciation,2000000.0,3000000.0,3000000.0,2000000.0,2000000.0,
EBITDA,4000000.0,-108000000.0,-89000000.0,-89000000.0,-91000000.0,
EBIT,2000000.0,-111000000.0,-92000000.0,-91000000.0,-93000000.0,
Net Interest Income,8000000.0,10000000.0,10000000.0,13000000.0,13000000.0,
Interest Expense,2000000.0,1000000.0,2000000.0,1000000.0,0.0,
Interest Income,10000000.0,11000000.0,12000000.0,14000000.0,13000000.0,
Normalized Income,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Net Income From Continuing And Discontinued Operation,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Total Expenses,168000000.0,150000000.0,129000000.0,153000000.0,145000000.0,
Total Operating Income As Reported,-8000000.0,-122000000.0,-103000000.0,-105000000.0,-106000000.0,
Diluted Average Shares,106500000.0,98400000.0,91700000.0,91400000.0,91100000.0,
Basic Average Shares,106100000.0,98400000.0,91700000.0,91400000.0,91100000.0,
Diluted EPS,0.0,-1.14,-1.03,-1.0,-1.02,
Basic EPS,0.0,-1.14,-1.03,-1.0,-1.02,
Diluted NI Availto Com Stockholders,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Net Income Common Stockholders,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Net Income,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Net Income Including Noncontrolling Interests,0.0,-112000000.0,-95000000.0,-92000000.0,-93000000.0,
Net Income Continuous Operations,0.0,-112000000.0,-95000000.0,-92000000.0,-93000000.0,
Tax Provision,0.0,0.0,1000000.0,0.0,0.0,
Pretax Income,0.0,-112000000.0,-94000000.0,-92000000.0,-93000000.0,
Other Income Expense,,,0.0,,,-20000000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0,
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,8000000.0,10000000.0,10000000.0,13000000.0,13000000.0,
Interest Expense Non Operating,2000000.0,1000000.0,2000000.0,1000000.0,0.0,
Interest Income Non Operating,10000000.0,11000000.0,12000000.0,14000000.0,13000000.0,
Operating Income,-8000000.0,-122000000.0,-103000000.0,-105000000.0,-106000000.0,
Operating Expense,168000000.0,150000000.0,129000000.0,153000000.0,145000000.0,
Research And Development,139000000.0,122000000.0,101000000.0,123000000.0,115000000.0,
Selling General And Administration,29000000.0,28000000.0,28000000.0,30000000.0,30000000.0,
General And Administrative Expense,29000000.0,28000000.0,28000000.0,30000000.0,30000000.0,
Other Gand A,29000000.0,28000000.0,28000000.0,30000000.0,30000000.0,
Total Revenue,160000000.0,28000000.0,26000000.0,48000000.0,39000000.0,
Operating Revenue,160000000.0,28000000.0,26000000.0,48000000.0,39000000.0,
