,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-154913010.0,1067187.0,-598290.0,-61088.0,-301345.412836
Tax Rate For Calcs,0.21,0.219,0.21,0.184,0.227774
Normalized EBITDA,331071000.0,241369000.0,219370000.0,289617000.0,344453000.0
Total Unusual Items,-737681000.0,4873000.0,-2849000.0,-332000.0,-1323000.0
Total Unusual Items Excluding Goodwill,-737681000.0,4873000.0,-2849000.0,-332000.0,-1323000.0
Net Income From Continuing Operation Net Minority Interest,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Reconciled Depreciation,19474000.0,18537000.0,17950000.0,18185000.0,17544000.0
Reconciled Cost Of Revenue,440537000.0,395784000.0,416847000.0,428861000.0,429586000.0
EBITDA,-406610000.0,246242000.0,216521000.0,289285000.0,343130000.0
EBIT,-426084000.0,227705000.0,198571000.0,271100000.0,325586000.0
Net Interest Income,-22152000.0,-22433000.0,-22761000.0,-24837000.0,-28035000.0
Interest Expense,22523000.0,22766000.0,23337000.0,26203000.0,29161000.0
Interest Income,371000.0,333000.0,576000.0,1366000.0,1126000.0
Normalized Income,90485990.0,156297187.0,371159710.0,200071912.0,229928654.587164
Net Income From Continuing And Discontinued Operation,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Total Expenses,838774000.0,714359000.0,789858000.0,792371000.0,785764000.0
Total Operating Income As Reported,-427516000.0,222974000.0,199915000.0,269829000.0,325738000.0
Diluted Average Shares,55783000.0,56502000.0,58027000.0,59501000.0,60766000.0
Basic Average Shares,55783000.0,56110000.0,57615000.0,59046000.0,60320000.0
Diluted EPS,-8.82,2.83,6.36,3.36,3.77
Basic EPS,-8.82,2.85,6.4,3.38,3.79
Diluted NI Availto Com Stockholders,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Net Income Common Stockholders,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Net Income,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Net Income Including Noncontrolling Interests,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Net Income Continuous Operations,-492282000.0,160103000.0,368909000.0,199801000.0,228907000.0
Tax Provision,43675000.0,44836000.0,-193675000.0,45096000.0,67518000.0
Pretax Income,-448607000.0,204939000.0,175234000.0,244897000.0,296425000.0
Other Income Expense,-737054000.0,4398000.0,-1920000.0,-95000.0,-1278000.0
Other Non Operating Income Expenses,627000.0,-475000.0,929000.0,237000.0,45000.0
Special Income Charges,-738115000.0,,,,0.0
Write Off,430000000.0,,,,0.0
Impairment Of Capital Assets,308115000.0,,,,0.0
Gain On Sale Of Security,434000.0,4873000.0,-2849000.0,-332000.0,-1323000.0
Net Non Operating Interest Income Expense,-22152000.0,-22433000.0,-22761000.0,-24837000.0,-28035000.0
Interest Expense Non Operating,22523000.0,22766000.0,23337000.0,26203000.0,29161000.0
Interest Income Non Operating,371000.0,333000.0,576000.0,1366000.0,1126000.0
Operating Income,310599000.0,222974000.0,199915000.0,269829000.0,325738000.0
Operating Expense,398237000.0,318575000.0,373011000.0,363510000.0,356178000.0
Selling General And Administration,398237000.0,318575000.0,326239000.0,363510000.0,356178000.0
Gross Profit,708836000.0,541549000.0,572926000.0,633339000.0,681916000.0
Cost Of Revenue,440537000.0,395784000.0,416847000.0,428861000.0,429586000.0
Total Revenue,1149373000.0,937333000.0,989773000.0,1062200000.0,1111502000.0
Operating Revenue,1149373000.0,937333000.0,989773000.0,1062200000.0,1111502000.0
