,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-1126251.0,-1024730.0,-1345383.0,-949720.0,-837380.0,
Net Income From Continuing Operation Net Minority Interest,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851529.0,
Reconciled Depreciation,12685.0,12685.0,12685.0,12685.0,12685.0,
EBITDA,-1126251.0,-1024730.0,-1345383.0,-949720.0,-837380.0,
EBIT,-1138936.0,-1037415.0,-1358068.0,-962405.0,-850065.0,
Net Interest Income,-509.0,-2019.0,-3495.0,-12006.0,-1465.0,
Interest Expense,509.0,2019.0,3495.0,12006.0,1465.0,
Normalized Income,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851529.0,
Net Income From Continuing And Discontinued Operation,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851529.0,
Total Expenses,1138936.0,1037415.0,1358068.0,962405.0,850065.0,
Total Operating Income As Reported,-1138936.0,-1037415.0,-1358068.0,-962405.0,-850064.0,
Diluted Average Shares,,613088.0,392411.0,86424.0,,78381.0
Basic Average Shares,,613088.0,392411.0,86424.0,,78381.0
Diluted EPS,,-1.71,-3.6,-11.25,,-33.93
Basic EPS,,-1.71,-3.6,-11.25,,-33.93
Diluted NI Availto Com Stockholders,-1729676.0,-1039434.0,-1415214.0,-974411.0,-851529.0,
Net Income Common Stockholders,-1729676.0,-1039434.0,-1415214.0,-974411.0,-851529.0,
Preferred Stock Dividends,,,53651.0,,,
Net Income,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851529.0,
Net Income Including Noncontrolling Interests,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851530.0,
Net Income Continuous Operations,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851530.0,
Pretax Income,-1139445.0,-1039434.0,-1361563.0,-974411.0,-851530.0,
Net Non Operating Interest Income Expense,-509.0,-2019.0,-3495.0,-12006.0,-1465.0,
Interest Expense Non Operating,509.0,2019.0,3495.0,12006.0,1465.0,
Operating Income,-1138936.0,-1037415.0,-1358068.0,-962405.0,-850065.0,
Operating Expense,1138936.0,1037415.0,1358068.0,962405.0,850065.0,
Research And Development,450157.0,447111.0,311088.0,206571.0,183430.0,
Selling General And Administration,688779.0,590304.0,1046980.0,755834.0,666635.0,
Selling And Marketing Expense,3295.0,,304000.0,40000.0,0.0,0.0
General And Administrative Expense,685484.0,590304.0,742980.0,715834.0,666635.0,
Other Gand A,269946.0,178111.0,231950.0,284617.0,109486.0,
Insurance And Claims,60374.0,60374.0,60239.0,78395.0,87527.0,
Salaries And Wages,355164.0,351819.0,450791.0,352822.0,469622.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
