,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31
Tax Effect Of Unusual Items,-19304800.0,-3262500.0,0.0,0.0,-9064900.0,,
Tax Rate For Calcs,0.236,0.261,0.22428,0.245,0.247,,
Total Unusual Items,-81800000.0,-12500000.0,0.0,,-36700000.0,,
Total Unusual Items Excluding Goodwill,-81800000.0,-12500000.0,0.0,,-36700000.0,,
Net Income From Continuing Operation Net Minority Interest,896100000.0,214700000.0,113100000.0,327800000.0,331800000.0,,
Reconciled Depreciation,180500000.0,170300000.0,169000000.0,157500000.0,153200000.0,,
Net Interest Income,522900000.0,528100000.0,483100000.0,456200000.0,511500000.0,,
Interest Expense,1983600000.0,1917500000.0,1716500000.0,1478800000.0,1223500000.0,,
Interest Income,2506500000.0,2445600000.0,2199600000.0,1935000000.0,1735000000.0,,
Normalized Income,958595200.0,223937500.0,113100000.0,327800000.0,359435100.0,,
Net Income From Continuing And Discontinued Operation,896100000.0,214700000.0,113100000.0,327800000.0,331800000.0,,
Diluted NI Availto Com Stockholders,884300000.0,198500000.0,96800000.0,311600000.0,323700000.0,,
Net Income Common Stockholders,884300000.0,198500000.0,96800000.0,311600000.0,323700000.0,,
Otherunder Preferred Stock Dividend,7100000.0,,,,3400000.0,,
Preferred Stock Dividends,4700000.0,16200000.0,4700000.0,16200000.0,4700000.0,,
Net Income,896100000.0,214700000.0,113100000.0,327800000.0,331800000.0,,
Net Income Including Noncontrolling Interests,896100000.0,214700000.0,113100000.0,327800000.0,331800000.0,,
Net Income Continuous Operations,896100000.0,214700000.0,113100000.0,327800000.0,331800000.0,,
Tax Provision,277500000.0,75900000.0,32700000.0,106500000.0,108900000.0,,
Pretax Income,1173600000.0,290600000.0,145800000.0,434300000.0,440700000.0,,
Special Income Charges,-81800000.0,-12500000.0,0.0,,-36700000.0,,
Other Special Charges,,12500000.0,,,,,
Restructuring And Mergern Acquisition,81800000.0,,0.0,,36700000.0,,
Gain On Sale Of Security,286900000.0,-189400000.0,-176400000.0,0.0,0.0,,
Depreciation Amortization Depletion Income Statement,,,,,,3200000.0,2200000.0
Depreciation And Amortization In Income Statement,,,,,,3200000.0,2200000.0
Amortization,,,,,,3200000.0,2200000.0
Amortization Of Intangibles Income Statement,,,,,,3200000.0,2200000.0
Selling General And Administration,722400000.0,765300000.0,785500000.0,694400000.0,705800000.0,,
Selling And Marketing Expense,20800000.0,16700000.0,21300000.0,16200000.0,21100000.0,,
General And Administrative Expense,701600000.0,748600000.0,764200000.0,678200000.0,684700000.0,,
Insurance And Claims,9800000.0,6200000.0,90900000.0,8300000.0,6600000.0,,
Salaries And Wages,691800000.0,742400000.0,673300000.0,669900000.0,678100000.0,,
Total Revenue,2715500000.0,1646800000.0,1545300000.0,1726500000.0,1752800000.0,,
Operating Revenue,2715500000.0,1646800000.0,1545300000.0,1726500000.0,1752800000.0,,
