,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,-85050.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.339096,
Normalized EBITDA,-2375000.0,-3246000.0,-7765000.0,-32525000.0,-40041000.0,
Total Unusual Items,0.0,-405000.0,,,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-405000.0,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Reconciled Depreciation,6281000.0,6360000.0,6363000.0,6339000.0,3746000.0,
Reconciled Cost Of Revenue,31142000.0,29878000.0,29459000.0,29806000.0,28175000.0,
EBITDA,-2375000.0,-3651000.0,-7765000.0,-32525000.0,-40041000.0,
EBIT,-8656000.0,-10011000.0,-14128000.0,-38864000.0,-43787000.0,
Net Interest Income,10155000.0,11294000.0,11625000.0,12389000.0,13775000.0,
Interest Income,10155000.0,11294000.0,11625000.0,12389000.0,13775000.0,
Normalized Income,-1739000.0,-984050.0,-21900000.0,-29959000.0,-20184000.0,
Net Income From Continuing And Discontinued Operation,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Total Expenses,213334000.0,206284000.0,208699000.0,225439000.0,217918000.0,
Total Operating Income As Reported,-8656000.0,-10416000.0,-23792000.0,-38864000.0,-43787000.0,
Diluted Average Shares,294435000.0,301280000.0,303560000.0,302096000.0,299805000.0,
Basic Average Shares,294435000.0,301280000.0,303560000.0,302096000.0,299805000.0,
Diluted EPS,-0.01,0.0,-0.07,-0.1,-0.07,
Basic EPS,-0.01,0.0,-0.07,-0.1,-0.07,
Diluted NI Availto Com Stockholders,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Net Income Common Stockholders,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Net Income,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Net Income Including Noncontrolling Interests,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Net Income Continuous Operations,-1739000.0,-1304000.0,-21900000.0,-29959000.0,-20184000.0,
Tax Provision,5630000.0,3857000.0,5910000.0,5024000.0,-10356000.0,
Pretax Income,3891000.0,2553000.0,-15990000.0,-24935000.0,-30540000.0,
Other Income Expense,2392000.0,1270000.0,-13487000.0,1540000.0,-528000.0,
Other Non Operating Income Expenses,2392000.0,1675000.0,-3823000.0,1540000.0,-528000.0,
Special Income Charges,0.0,-405000.0,,,0.0,0.0
Restructuring And Mergern Acquisition,0.0,405000.0,,,0.0,0.0
Net Non Operating Interest Income Expense,10155000.0,11294000.0,11625000.0,12389000.0,13775000.0,
Interest Income Non Operating,10155000.0,11294000.0,11625000.0,12389000.0,13775000.0,
Operating Income,-8656000.0,-10011000.0,-14128000.0,-38864000.0,-43787000.0,
Operating Expense,182192000.0,176406000.0,179240000.0,195633000.0,189743000.0,
Research And Development,39943000.0,40001000.0,41028000.0,47885000.0,40993000.0,
Selling General And Administration,142249000.0,136405000.0,138212000.0,147748000.0,148750000.0,
Selling And Marketing Expense,95223000.0,89158000.0,90674000.0,101253000.0,104248000.0,
General And Administrative Expense,47026000.0,47247000.0,47538000.0,46495000.0,44502000.0,
Other Gand A,47026000.0,47247000.0,47538000.0,46495000.0,44502000.0,
Gross Profit,173536000.0,166395000.0,165112000.0,156769000.0,145956000.0,
Cost Of Revenue,31142000.0,29878000.0,29459000.0,29806000.0,28175000.0,
Total Revenue,204678000.0,196273000.0,194571000.0,186575000.0,174131000.0,
Operating Revenue,204678000.0,196273000.0,194571000.0,186575000.0,174131000.0,
