,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1414850.514763,-240187.757629,-593000.259624,14076.977904,-287186.132615
Tax Rate For Calcs,0.23636,0.231172,0.227029,0.227048,0.201111
Total Unusual Items,-5986000.0,-1039000.0,-2612000.0,62000.0,-1428000.0
Total Unusual Items Excluding Goodwill,-5986000.0,-1039000.0,-2612000.0,62000.0,-1428000.0
Net Income From Continuing Operation Net Minority Interest,33675000.0,43458000.0,32750000.0,33618000.0,4747000.0
Reconciled Depreciation,1062000.0,596000.0,3227000.0,7138000.0,6329000.0
Net Interest Income,119126000.0,127452000.0,113805000.0,110908000.0,106343000.0
Interest Expense,52126000.0,52777000.0,56525000.0,60079000.0,60013000.0
Interest Income,171252000.0,180229000.0,170330000.0,170987000.0,166356000.0
Normalized Income,38246149.485237,44256812.242371,34768999.740376,33570076.977904,5887813.867385
Net Income From Continuing And Discontinued Operation,33675000.0,43458000.0,32750000.0,33618000.0,4747000.0
Diluted Average Shares,127714647.0,128299013.0,125961538.0,127369522.0,127199039.0
Basic Average Shares,127641857.0,127387573.0,125961538.0,127206579.0,127023522.0
Diluted EPS,0.26,0.34,0.26,0.26,0.04
Basic EPS,0.26,0.34,0.26,0.26,0.04
Diluted NI Availto Com Stockholders,33656000.0,43404000.0,32711000.0,33575000.0,4740000.0
Net Income Common Stockholders,33656000.0,43404000.0,32711000.0,33575000.0,4740000.0
Otherunder Preferred Stock Dividend,19000.0,54000.0,39000.0,43000.0,7000.0
Net Income,33675000.0,43458000.0,32750000.0,33618000.0,4747000.0
Net Income Including Noncontrolling Interests,33675000.0,43458000.0,32750000.0,33618000.0,4747000.0
Net Income Continuous Operations,33675000.0,43458000.0,32750000.0,33618000.0,4747000.0
Tax Provision,10423000.0,13067000.0,9619000.0,9875000.0,1195000.0
Pretax Income,44098000.0,56525000.0,42369000.0,43493000.0,5942000.0
Special Income Charges,-6244000.0,-1123000.0,-2850000.0,-43000.0,-1915000.0
Restructuring And Mergern Acquisition,6244000.0,1123000.0,2850000.0,43000.0,1915000.0
Gain On Sale Of Security,0.0,0.0,0.0,0.0,-39413000.0
Depreciation Amortization Depletion Income Statement,436000.0,504000.0,526000.0,590000.0,635000.0
Depreciation And Amortization In Income Statement,436000.0,504000.0,526000.0,590000.0,635000.0
Amortization,436000.0,504000.0,526000.0,590000.0,635000.0
Amortization Of Intangibles Income Statement,436000.0,504000.0,526000.0,590000.0,635000.0
Selling General And Administration,60527000.0,58748000.0,58474000.0,60953000.0,58806000.0
Selling And Marketing Expense,3018000.0,1880000.0,2327000.0,2004000.0,2410000.0
General And Administrative Expense,57509000.0,56868000.0,56147000.0,58949000.0,56396000.0
Insurance And Claims,2296000.0,2328000.0,2949000.0,2763000.0,2865000.0
Salaries And Wages,55213000.0,54540000.0,53198000.0,56186000.0,53531000.0
Total Revenue,149544000.0,155845000.0,153355000.0,138661000.0,97586000.0
Operating Revenue,149544000.0,155845000.0,153355000.0,138661000.0,97586000.0
Occupancy And Equipment,7122000.0,8400000.0,7263000.0,7115000.0,7464000.0
Professional Expense And Contract Services Expense,3990000.0,2756000.0,3788000.0,3302000.0,3728000.0
Other Non Interest Expense,18383000.0,19878000.0,21520000.0,18290000.0,19466000.0
