,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.246585,0.18033,0.249,0.243,0.178537,,
Normalized EBITDA,82630000.0,99543000.0,88054000.0,80914000.0,68892000.0,,
Total Unusual Items,,,,,,2000000.0,0.0
Total Unusual Items Excluding Goodwill,,,,,,2000000.0,0.0
Net Income From Continuing Operation Net Minority Interest,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Reconciled Depreciation,28758000.0,28208000.0,29025000.0,29217000.0,29136000.0,,
Reconciled Cost Of Revenue,111784000.0,120637000.0,138200000.0,141121000.0,144583000.0,,
EBITDA,82630000.0,99543000.0,88054000.0,80914000.0,68892000.0,,
EBIT,53872000.0,71335000.0,59029000.0,51697000.0,39756000.0,,
Net Interest Income,-8703000.0,-598000.0,-9112000.0,-6993000.0,6957000.0,,
Interest Expense,8703000.0,598000.0,9112000.0,6993000.0,,6529000.0,
Interest Income,,,,,6957000.0,,
Normalized Income,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Net Income From Continuing And Discontinued Operation,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Total Expenses,267522000.0,279895000.0,289513000.0,293814000.0,296416000.0,,
Total Operating Income As Reported,53872000.0,71335000.0,59029000.0,51697000.0,39756000.0,,
Diluted Average Shares,48353000.0,49476000.0,50639000.0,51240000.0,51564000.0,,
Basic Average Shares,48111000.0,49193000.0,50286000.0,50898000.0,50943000.0,,
Diluted EPS,0.7,1.17,0.74,0.66,0.74,,
Basic EPS,0.707343,1.178643,0.75,0.66,0.753254,,
Diluted NI Availto Com Stockholders,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Net Income Common Stockholders,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Net Income,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Net Income Including Noncontrolling Interests,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Net Income Continuous Operations,34031000.0,57981000.0,37494000.0,33831000.0,38373000.0,,
Tax Provision,11138000.0,12756000.0,12423000.0,10873000.0,8340000.0,,
Pretax Income,45169000.0,70737000.0,49917000.0,44704000.0,46713000.0,,
Other Income Expense,,,,,,2000000.0,
Special Income Charges,,,,,,2000000.0,0.0
Impairment Of Capital Assets,,,,,,0.0,0.0
Net Non Operating Interest Income Expense,-8703000.0,-598000.0,-9112000.0,-6993000.0,6957000.0,,
Interest Expense Non Operating,8703000.0,598000.0,9112000.0,6993000.0,,6529000.0,
Interest Income Non Operating,,,,,6957000.0,,
Operating Income,53872000.0,50704000.0,59029000.0,51697000.0,39756000.0,,
Operating Expense,138372000.0,142346000.0,134518000.0,135740000.0,135168000.0,,
Depreciation Amortization Depletion Income Statement,11392000.0,11296000.0,12230000.0,12264000.0,12471000.0,,
Depreciation And Amortization In Income Statement,11392000.0,11296000.0,12230000.0,12264000.0,12471000.0,,
Amortization,11392000.0,11296000.0,12230000.0,12264000.0,12471000.0,,
Amortization Of Intangibles Income Statement,11392000.0,11296000.0,12230000.0,12264000.0,12471000.0,,
Research And Development,16261000.0,15914000.0,15829000.0,16530000.0,14449000.0,,
Selling General And Administration,110719000.0,115136000.0,106459000.0,106946000.0,108248000.0,,
Gross Profit,192244000.0,193050000.0,193547000.0,187437000.0,174924000.0,,
Cost Of Revenue,129150000.0,137549000.0,154995000.0,158074000.0,161248000.0,,
Total Revenue,321394000.0,330599000.0,348542000.0,345511000.0,336172000.0,,
Operating Revenue,321394000.0,330599000.0,348542000.0,345511000.0,336172000.0,,
