,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,1127255.325718,10786.693227,-341.084219,1759750.0,-1487250.0
Tax Rate For Calcs,0.287126,0.006614,0.000136,0.25,0.25
Normalized EBITDA,-11151000.0,-21794000.0,68475000.0,-24446000.0,-22003000.0
Total Unusual Items,3926000.0,1631000.0,-2512000.0,7039000.0,-5949000.0
Total Unusual Items Excluding Goodwill,3926000.0,1631000.0,-2512000.0,7039000.0,-5949000.0
Net Income From Continuing Operation Net Minority Interest,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Reconciled Cost Of Revenue,25678000.0,23468000.0,22160000.0,26065000.0,20972000.0
EBITDA,-7225000.0,-20163000.0,65963000.0,-17407000.0,-27952000.0
EBIT,-7225000.0,-20163000.0,65963000.0,-17407000.0,-27952000.0
Net Interest Income,-5202000.0,-4416000.0,-6779000.0,-10362000.0,-3378000.0
Interest Expense,5731000.0,4937000.0,7045000.0,10848000.0,3598000.0
Interest Income,529000.0,521000.0,266000.0,486000.0,220000.0
Normalized Income,-12034744.674282,-26553213.306773,61420658.915781,-37437250.0,-29763250.0
Net Income From Continuing And Discontinued Operation,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Total Expenses,57501000.0,60377000.0,55377000.0,66829000.0,60294000.0
Total Operating Income As Reported,-12449000.0,-21545000.0,68208000.0,-24907000.0,-22214000.0
Diluted Average Shares,,,71840244.0,,
Basic Average Shares,,,70129762.0,,
Diluted EPS,,,0.82,,
Basic EPS,,,0.84,,
Diluted NI Availto Com Stockholders,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Net Income Common Stockholders,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Net Income,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Net Income Including Noncontrolling Interests,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Net Income Continuous Operations,-9236000.0,-24933000.0,58909000.0,-32158000.0,-34225000.0
Tax Provision,-3720000.0,-166000.0,8000.0,3903000.0,2675000.0
Pretax Income,-12956000.0,-25100000.0,58918000.0,-28255000.0,-31550000.0
Other Income Expense,3926000.0,1631000.0,88321000.0,7039000.0,-5949000.0
Other Non Operating Income Expenses,0.0,0.0,90833000.0,,
Earnings From Equity Interest,,,,0.0,0.0
Gain On Sale Of Security,4697000.0,860000.0,-2512000.0,7015000.0,-5958000.0
Net Non Operating Interest Income Expense,-5202000.0,-4416000.0,-6779000.0,-10362000.0,-3378000.0
Interest Expense Non Operating,5731000.0,4937000.0,7045000.0,10848000.0,3598000.0
Interest Income Non Operating,529000.0,521000.0,266000.0,486000.0,220000.0
Operating Income,-11677000.0,-22317000.0,-22624000.0,-24931000.0,-22223000.0
Operating Expense,31823000.0,36909000.0,33217000.0,40764000.0,39322000.0
Other Operating Expenses,-9134000.0,-2839000.0,-2917000.0,-4951000.0,-2644000.0
Research And Development,18884000.0,16552000.0,13131000.0,17674000.0,16242000.0
Selling General And Administration,22244000.0,23025000.0,23003000.0,27566000.0,26077000.0
Selling And Marketing Expense,12537000.0,11848000.0,11333000.0,14833000.0,13910000.0
General And Administrative Expense,9707000.0,11177000.0,11670000.0,12733000.0,12167000.0
Other Gand A,9707000.0,11177000.0,11670000.0,12733000.0,12167000.0
Gross Profit,20146000.0,14592000.0,10593000.0,15833000.0,17099000.0
Cost Of Revenue,25678000.0,23468000.0,22160000.0,26065000.0,20972000.0
Total Revenue,45824000.0,38060000.0,32753000.0,41898000.0,38071000.0
Operating Revenue,44196000.0,35526000.0,32753000.0,41898000.0,38071000.0
