,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,610202.84946,1794760.0,4316030.064625,794080.0,0.0
Tax Rate For Calcs,0.03123,0.22,0.136696,0.14,0.070541
Normalized EBITDA,219820000.0,316293000.0,172505000.0,196862000.0,196834000.0
Total Unusual Items,19539000.0,8158000.0,31574000.0,5672000.0,0.0
Total Unusual Items Excluding Goodwill,19539000.0,8158000.0,31574000.0,5672000.0,0.0
Net Income From Continuing Operation Net Minority Interest,64414000.0,111288000.0,45074000.0,31074000.0,35221000.0
Reconciled Depreciation,102232000.0,106103000.0,90567000.0,99275000.0,100651000.0
Reconciled Cost Of Revenue,580869000.0,580647000.0,734226000.0,794296000.0,744564000.0
EBITDA,239359000.0,324451000.0,204079000.0,202534000.0,196834000.0
EBIT,137127000.0,218348000.0,113512000.0,103259000.0,96183000.0
Net Interest Income,-42732000.0,-46635000.0,-85952000.0,14411000.0,-24442000.0
Interest Expense,51216000.0,50697000.0,49450000.0,27824000.0,27684000.0
Interest Income,8484000.0,4062000.0,-36502000.0,42235000.0,3242000.0
Normalized Income,45485202.84946,104924760.0,17816030.064625,26196080.0,35221000.0
Net Income From Continuing And Discontinued Operation,64414000.0,111288000.0,45074000.0,31074000.0,35221000.0
Total Expenses,683101000.0,686750000.0,824793000.0,893571000.0,845215000.0
Total Operating Income As Reported,132943000.0,217882000.0,155741000.0,46902000.0,75142000.0
Diluted Average Shares,67866633.0,67515134.0,67392884.0,67505651.0,67393886.0
Basic Average Shares,67837181.0,67395212.0,67388765.0,67387492.0,67387492.0
Diluted EPS,0.93,1.44,0.67,0.35,0.52
Basic EPS,0.95,1.65,0.67,0.46,0.52
Diluted NI Availto Com Stockholders,62855000.0,97202000.0,51894000.0,23676000.0,35221000.0
Average Dilution Earnings,-1559000.0,-14086000.0,6820000.0,-7398000.0,0.0
Net Income Common Stockholders,64414000.0,111288000.0,45074000.0,31074000.0,35221000.0
Net Income,64414000.0,111288000.0,45074000.0,31074000.0,35221000.0
Minority Interests,-18814000.0,-20306000.0,-10231000.0,-33830000.0,-28446000.0
Net Income Including Noncontrolling Interests,83228000.0,131594000.0,55305000.0,64904000.0,63667000.0
Net Income Continuous Operations,83228000.0,131594000.0,55305000.0,64904000.0,63667000.0
Tax Provision,2683000.0,36057000.0,8757000.0,10531000.0,4832000.0
Pretax Income,85911000.0,167651000.0,64062000.0,75435000.0,68499000.0
Other Income Expense,15239000.0,4562000.0,25847000.0,19794000.0,17799000.0
Special Income Charges,19539000.0,8158000.0,31574000.0,5672000.0,0.0
Other Special Charges,-19539000.0,-8158000.0,-31574000.0,-130460000.0,
Impairment Of Capital Assets,,,0.0,124788000.0,
Earnings From Equity Interest,-4300000.0,-3596000.0,-5727000.0,14122000.0,17799000.0
Net Non Operating Interest Income Expense,-42732000.0,-46635000.0,-85952000.0,14411000.0,-24442000.0
Interest Expense Non Operating,51216000.0,50697000.0,49450000.0,27824000.0,27684000.0
Interest Income Non Operating,8484000.0,4062000.0,-36502000.0,42235000.0,3242000.0
Operating Income,113404000.0,209724000.0,124167000.0,41230000.0,75142000.0
Operating Expense,102232000.0,106103000.0,90567000.0,99275000.0,100651000.0
Depreciation Amortization Depletion Income Statement,102232000.0,106103000.0,90567000.0,99275000.0,100651000.0
Depreciation And Amortization In Income Statement,102232000.0,106103000.0,90567000.0,99275000.0,100651000.0
Gross Profit,215636000.0,315827000.0,214734000.0,140505000.0,175793000.0
Cost Of Revenue,580869000.0,580647000.0,734226000.0,794296000.0,744564000.0
Total Revenue,796505000.0,896474000.0,948960000.0,934801000.0,920357000.0
Operating Revenue,796505000.0,896474000.0,948960000.0,934801000.0,920357000.0
