,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-41552000.0,-44109000.0,-36899000.0,-33902000.0,-28234000.0,
Net Income From Continuing Operation Net Minority Interest,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Reconciled Depreciation,515000.0,501000.0,563000.0,558000.0,530000.0,
EBITDA,-41552000.0,-44109000.0,-36899000.0,-33902000.0,-28234000.0,
EBIT,-42067000.0,-44610000.0,-37462000.0,-34460000.0,-28764000.0,
Net Interest Income,2350000.0,2800000.0,3548000.0,4323000.0,4655000.0,
Interest Expense,14000.0,25000.0,27000.0,32000.0,39000.0,
Interest Income,2364000.0,2825000.0,3575000.0,4355000.0,4694000.0,
Normalized Income,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Net Income From Continuing And Discontinued Operation,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Total Expenses,44410000.0,47408000.0,41041000.0,38770000.0,33435000.0,
Total Operating Income As Reported,-44410000.0,-47408000.0,-41041000.0,-38770000.0,-33435000.0,
Diluted Average Shares,43225365.0,43215577.0,,43155858.0,43125709.0,23754062.0
Basic Average Shares,43225365.0,43215577.0,,43155858.0,43125709.0,23754062.0
Diluted EPS,-0.97,-1.03,,-0.8,-0.67,-1.12
Basic EPS,-0.97,-1.03,,-0.8,-0.67,-1.12
Diluted NI Availto Com Stockholders,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Net Income Common Stockholders,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Net Income,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Net Income Including Noncontrolling Interests,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Net Income Continuous Operations,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Pretax Income,-42081000.0,-44635000.0,-37489000.0,-34492000.0,-28803000.0,
Other Income Expense,-21000.0,-27000.0,4000.0,-45000.0,-23000.0,
Other Non Operating Income Expenses,-21000.0,-27000.0,4000.0,-45000.0,-23000.0,
Net Non Operating Interest Income Expense,2350000.0,2800000.0,3548000.0,4323000.0,4655000.0,
Interest Expense Non Operating,14000.0,25000.0,27000.0,32000.0,39000.0,
Interest Income Non Operating,2364000.0,2825000.0,3575000.0,4355000.0,4694000.0,
Operating Income,-44410000.0,-47408000.0,-41041000.0,-38770000.0,-33435000.0,
Operating Expense,44410000.0,47408000.0,41041000.0,38770000.0,33435000.0,
Research And Development,35816000.0,37433000.0,33483000.0,29193000.0,27321000.0,
Selling General And Administration,8594000.0,9975000.0,7558000.0,9577000.0,6114000.0,
General And Administrative Expense,8594000.0,9975000.0,7558000.0,9577000.0,6114000.0,
Other Gand A,8594000.0,9975000.0,7558000.0,9577000.0,6114000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
