,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.236578,0.243,0.24,0.233,0.227532,
Normalized EBITDA,538700000.0,751500000.0,594900000.0,605700000.0,546900000.0,
Net Income From Continuing Operation Net Minority Interest,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Reconciled Depreciation,85700000.0,43100000.0,41700000.0,39000000.0,45600000.0,
Reconciled Cost Of Revenue,393900000.0,387400000.0,379100000.0,380000000.0,375200000.0,
EBITDA,538700000.0,751500000.0,594900000.0,605700000.0,546900000.0,
EBIT,453000000.0,708400000.0,553200000.0,566700000.0,501300000.0,
Net Interest Income,-43200000.0,-6000000.0,6300000.0,10300000.0,12100000.0,
Interest Expense,63700000.0,22600000.0,9500000.0,9600000.0,9500000.0,
Interest Income,20500000.0,16600000.0,15800000.0,19900000.0,21600000.0,
Normalized Income,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Net Income From Continuing And Discontinued Operation,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Total Expenses,996200000.0,817200000.0,778800000.0,771800000.0,813300000.0,
Total Operating Income As Reported,431100000.0,691800000.0,538100000.0,546700000.0,481800000.0,
Diluted Average Shares,,362000000.0,361700000.0,361900000.0,361800000.0,361700000.0
Basic Average Shares,,360100000.0,360000000.0,360100000.0,360000000.0,359900000.0
Diluted EPS,,1.43,1.14,1.18,1.05,1.38
Basic EPS,,1.44,1.15,1.19,1.06,1.39
Diluted NI Availto Com Stockholders,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Net Income Common Stockholders,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Net Income,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Net Income Including Noncontrolling Interests,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Net Income Continuous Operations,297200000.0,519300000.0,413400000.0,427400000.0,379900000.0,
Tax Provision,92100000.0,166500000.0,130300000.0,129700000.0,111900000.0,
Pretax Income,389300000.0,685800000.0,543700000.0,557100000.0,491800000.0,
Other Income Expense,1400000.0,,-700000.0,100000.0,-2100000.0,
Other Non Operating Income Expenses,1400000.0,,-700000.0,100000.0,-2100000.0,
Net Non Operating Interest Income Expense,-43200000.0,-6000000.0,6300000.0,10300000.0,12100000.0,
Interest Expense Non Operating,63700000.0,22600000.0,9500000.0,9600000.0,9500000.0,
Interest Income Non Operating,20500000.0,16600000.0,15800000.0,19900000.0,21600000.0,
Operating Income,431100000.0,691800000.0,538100000.0,546700000.0,481800000.0,
Operating Expense,602300000.0,429800000.0,399700000.0,391800000.0,438100000.0,
Selling General And Administration,602300000.0,429800000.0,399700000.0,391800000.0,438100000.0,
Gross Profit,1033400000.0,1121600000.0,937800000.0,938500000.0,919900000.0,
Cost Of Revenue,393900000.0,387400000.0,379100000.0,380000000.0,375200000.0,
Total Revenue,1427300000.0,1509000000.0,1316900000.0,1318500000.0,1295100000.0,
Operating Revenue,1382100000.0,1466100000.0,1280800000.0,1281000000.0,1256900000.0,
