,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-5396534.0,-10250945.0,-9319663.0,-5866597.0,-7534601.0,,
Total Unusual Items,-21410.0,13857.0,-65544.0,213763.0,-1064426.0,,
Total Unusual Items Excluding Goodwill,-21410.0,13857.0,-65544.0,213763.0,-1064426.0,,
Net Income From Continuing Operation Net Minority Interest,-5503979.0,-10367061.0,-9444552.0,-5884223.0,-9663447.0,,
Reconciled Depreciation,26592.0,105402.0,103547.0,218930.0,-17199.0,,
EBITDA,-5417944.0,-10237088.0,-9385207.0,-5652834.0,-8599027.0,,
EBIT,-5444536.0,-10342490.0,-9488754.0,-5871764.0,-8599027.0,,
Net Interest Income,-38033.0,-24571.0,-15798.0,-12459.0,6.0,,
Interest Expense,,24571.0,15798.0,12459.0,,155786.0,-632796.0
Normalized Income,-5482569.0,-10380918.0,-9379008.0,-6097986.0,-8599021.0,,
Net Income From Continuing And Discontinued Operation,-5503979.0,-10367061.0,-9444552.0,-5884223.0,-9663447.0,,
Total Expenses,5444536.0,10356347.0,9423210.0,6085527.0,8599027.0,,
Total Operating Income As Reported,-5444536.0,-10356347.0,-9363210.0,-6085527.0,-8599027.0,,
Diluted Average Shares,184307169.0,161407123.0,,170174533.0,154167090.0,142387651.0,
Basic Average Shares,184307169.0,161407123.0,,170174533.0,154167090.0,137333802.0,
Diluted EPS,-0.03,-0.07,,-0.03,-0.04,-0.26,
Basic EPS,-0.03,-0.07,,-0.03,-0.04,0.08,
Diluted NI Availto Com Stockholders,-5641102.0,-10504185.0,-12862859.0,-5909428.0,-6075379.0,,
Average Dilution Earnings,,-137124.0,,,0.0,-48312892.0,
Net Income Common Stockholders,-5641102.0,-10367061.0,-12862859.0,-5909428.0,-6075379.0,,
Otherunder Preferred Stock Dividend,137123.0,,,25205.0,-3588068.0,757976.0,
Net Income,-5503979.0,-10367061.0,-9444552.0,-5884223.0,-9663447.0,,
Net Income Including Noncontrolling Interests,-5503979.0,-10367061.0,-9504552.0,-5884223.0,-9663447.0,,
Net Income Continuous Operations,-5503979.0,-10367061.0,-9504552.0,-5884223.0,-9663447.0,,
Pretax Income,-5503979.0,-10367061.0,-9504552.0,-5884223.0,-9663447.0,,
Other Income Expense,-21410.0,13857.0,-65544.0,213763.0,-1064426.0,,
Other Non Operating Income Expenses,,,0.0,,-890000.0,48468678.0,
Special Income Charges,0.0,0.0,0.0,0.0,0.0,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0,,
Gain On Sale Of Security,-21410.0,13857.0,-65544.0,213763.0,-1064426.0,,
Net Non Operating Interest Income Expense,-38033.0,-24571.0,-15798.0,-12459.0,6.0,,
Total Other Finance Cost,38033.0,,,,-6.0,,
Interest Expense Non Operating,,24571.0,15798.0,12459.0,,155786.0,-632796.0
Operating Income,-5444536.0,-10356347.0,-9423210.0,-6085527.0,-8599027.0,,
Operating Expense,5444536.0,10356347.0,9423210.0,6085527.0,8599027.0,,
Research And Development,2699991.0,3195068.0,2836306.0,3260938.0,4124450.0,,
Selling General And Administration,2744545.0,7161279.0,6586904.0,2824589.0,4474577.0,,
General And Administrative Expense,2744545.0,7161279.0,6586904.0,2824589.0,4474577.0,,
Other Gand A,895115.0,1364163.0,-2175289.0,1339767.0,2868753.0,,
Salaries And Wages,1849430.0,5797116.0,8762193.0,1484822.0,1605824.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
