,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-3441009.0,-3261502.0,-5650710.0,-5238040.0,-4218027.0,
Total Unusual Items,,-560473.0,,,-77454.0,-37416.0
Total Unusual Items Excluding Goodwill,,-560473.0,,,-77454.0,-37416.0
Net Income From Continuing Operation Net Minority Interest,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Reconciled Depreciation,141019.0,140592.0,140183.0,130666.0,125119.0,
EBITDA,-3441009.0,-3821975.0,-5650710.0,-5238040.0,-4295481.0,
EBIT,-3582028.0,-3962567.0,-5790893.0,-5368706.0,-4420600.0,
Net Interest Income,37095.0,43819.0,55749.0,106179.0,88810.0,
Interest Income,37095.0,43819.0,55749.0,106179.0,88810.0,
Normalized Income,-3544933.0,-3918748.0,-5735144.0,-4762414.0,-4331790.0,
Net Income From Continuing And Discontinued Operation,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Total Expenses,3688075.0,4612789.0,5994166.0,5368706.0,4610049.0,
Total Operating Income As Reported,-3582028.0,-3962567.0,-5790893.0,-5368706.0,-4420600.0,
Diluted Average Shares,4372458.0,3667264.0,2387906.0,,1897668.0,1447723.0
Basic Average Shares,4372458.0,3667264.0,2387906.0,,1897668.0,1447723.0
Diluted EPS,-0.81,-1.22,-2.4,,-2.32,-3.47
Basic EPS,-0.81,-1.22,-2.4,,-2.32,-3.47
Diluted NI Availto Com Stockholders,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Net Income Common Stockholders,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Net Income,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Net Income Including Noncontrolling Interests,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Net Income Continuous Operations,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Pretax Income,-3544933.0,-4479221.0,-5735144.0,-4762414.0,-4409244.0,
Other Income Expense,,-560473.0,,500113.0,-77454.0,-37416.0
Other Non Operating Income Expenses,,,,,-77454.0,-37416.0
Gain On Sale Of Security,,-560473.0,,,-77454.0,-37416.0
Net Non Operating Interest Income Expense,37095.0,43819.0,55749.0,106179.0,88810.0,
Interest Income Non Operating,37095.0,43819.0,55749.0,106179.0,88810.0,
Operating Income,-3582028.0,-3962567.0,-5790893.0,-5368706.0,-4420600.0,
Operating Expense,3688075.0,4612789.0,5994166.0,5368706.0,4610049.0,
Other Operating Expenses,-87340.0,,,-114328.0,-45314.0,-333351.0
Research And Development,1820251.0,2689499.0,3674535.0,2974158.0,2478462.0,
Selling General And Administration,1955164.0,1923290.0,2319631.0,2508876.0,2176901.0,
General And Administrative Expense,1955164.0,1923290.0,2319631.0,2508876.0,2176901.0,
Other Gand A,813125.0,725000.0,1012889.0,2508876.0,647341.0,
Insurance And Claims,351614.0,354718.0,426983.0,,497274.0,548498.0
Salaries And Wages,790425.0,843572.0,879759.0,,1032286.0,1302400.0
Total Revenue,106047.0,650222.0,203273.0,0.0,189449.0,
Operating Revenue,106047.0,650222.0,203273.0,0.0,189449.0,
