,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-108522.0,-463315.0,-141478.0,-565349.0,3128297.0,
Total Unusual Items,-17813.0,-8946.0,-94341.0,-41284.0,-3840010.0,
Total Unusual Items Excluding Goodwill,-17813.0,-8946.0,-94341.0,-41284.0,-3840010.0,
Net Income From Continuing Operation Net Minority Interest,-489716.0,-780483.0,-629833.0,-833462.0,-4733159.0,
Reconciled Depreciation,335486.0,277912.0,277890.0,189866.0,188806.0,
Reconciled Cost Of Revenue,806097.0,751168.0,582566.0,428566.0,465596.0,
EBITDA,-126335.0,-472261.0,-235819.0,-606633.0,-711713.0,
EBIT,-461821.0,-750173.0,-513709.0,-796499.0,-900519.0,
Net Interest Income,-20126.0,-22718.0,-17720.0,6052.0,10231.0,
Normalized Income,-471903.0,-771537.0,-535492.0,-792178.0,-893149.0,
Net Income From Continuing And Discontinued Operation,-489716.0,-780483.0,-629833.0,-833462.0,-4733159.0,
Total Expenses,2473593.0,2476772.0,2100611.0,2061397.0,2213830.0,
Total Operating Income As Reported,-485478.0,-759119.0,-608050.0,-837783.0,-4740623.0,
Diluted Average Shares,5127395.0,5109373.0,5107395.0,,5110195.0,5110195.0
Basic Average Shares,5127395.0,5109373.0,5107395.0,,5110195.0,5110195.0
Diluted EPS,-0.11,-0.17,-0.14,,-0.94,-0.26
Basic EPS,-0.11,-0.17,-0.14,,-0.94,-0.26
Diluted NI Availto Com Stockholders,-577436.0,-864951.0,-711478.0,-905260.0,-4787390.0,
Net Income Common Stockholders,-577436.0,-864951.0,-711478.0,-905260.0,-4787390.0,
Preferred Stock Dividends,87720.0,84468.0,81645.0,71798.0,54231.0,
Net Income,-489716.0,-780483.0,-629833.0,-833462.0,-4733159.0,
Minority Interests,8043.0,1254.0,664.0,,0.0,0.0
Net Income Including Noncontrolling Interests,-497759.0,-781737.0,-630497.0,-833462.0,-4733159.0,
Net Income Continuous Operations,-497759.0,-781737.0,-630497.0,-833462.0,-4733159.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-497759.0,-781737.0,-630497.0,-833462.0,-4733159.0,
Other Income Expense,-15812.0,-8846.0,-99068.0,-43015.0,-3842871.0,
Other Non Operating Income Expenses,1344.0,1163.0,427.0,0.0,-5687.0,
Special Income Charges,-23657.0,-8946.0,-94341.0,-41284.0,-3840104.0,
Gain On Sale Of Ppe,,,,0.0,0.0,0.0
Write Off,,,,0.0,0.0,0.0
Impairment Of Capital Assets,4678.0,0.0,,-83.0,3762579.0,189937.0
Restructuring And Mergern Acquisition,18979.0,8946.0,94341.0,41367.0,77525.0,
Earnings From Equity Interest,657.0,-1063.0,-5154.0,-1731.0,2826.0,
Gain On Sale Of Security,5844.0,,,0.0,94.0,247.0
Net Non Operating Interest Income Expense,-20126.0,-22718.0,-17720.0,6052.0,10231.0,
Total Other Finance Cost,20126.0,22718.0,17720.0,-6052.0,-10231.0,
Operating Income,-461821.0,-750173.0,-513709.0,-796499.0,-900519.0,
Operating Expense,1667496.0,1725604.0,1518045.0,1632831.0,1748234.0,
Selling General And Administration,1667496.0,1725604.0,1518045.0,1632831.0,1748234.0,
General And Administrative Expense,1667496.0,1725604.0,1518045.0,1632831.0,1748234.0,
Other Gand A,1667496.0,1725604.0,1518045.0,1632831.0,1748234.0,
Gross Profit,1205675.0,975431.0,1004336.0,836332.0,847715.0,
Cost Of Revenue,806097.0,751168.0,582566.0,428566.0,465596.0,
Total Revenue,2011772.0,1726599.0,1586902.0,1264898.0,1313311.0,
Operating Revenue,2011772.0,1726599.0,1586902.0,1264898.0,1313311.0,
