,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,29839758.693516,11025935.832896,15457336.999497,8486215.23604,13184841.370834,,
Tax Rate For Calcs,0.212443,0.124342,0.124682,0.142012,0.129438,,
Normalized EBITDA,335691000.0,241491000.0,522465000.0,498281000.0,470576000.0,,
Total Unusual Items,140460000.0,88674000.0,123974000.0,59757000.0,101862000.0,,
Total Unusual Items Excluding Goodwill,140460000.0,88674000.0,123974000.0,59757000.0,101862000.0,,
Net Income From Continuing Operation Net Minority Interest,137062000.0,47170000.0,177317000.0,118460000.0,94938000.0,,
Reconciled Cost Of Revenue,643709000.0,657125000.0,463062000.0,435876000.0,419858000.0,,
EBITDA,476151000.0,330165000.0,646439000.0,558038000.0,572438000.0,,
EBIT,476151000.0,330165000.0,646439000.0,558038000.0,572438000.0,,
Net Interest Income,-19551000.0,-11399000.0,-22431000.0,11302000.0,-7737000.0,,
Interest Expense,189213000.0,189127000.0,246566000.0,230932000.0,255113000.0,,
Interest Income,169662000.0,177728000.0,224135000.0,242234000.0,247376000.0,,
Normalized Income,26441758.693516,-30478064.167104,68800336.999497,67189215.23604,6260841.370834,,
Net Income From Continuing And Discontinued Operation,137062000.0,47170000.0,177317000.0,118460000.0,94938000.0,,
Total Expenses,1137578000.0,1014328000.0,980767000.0,854887000.0,564544000.0,,
Diluted Average Shares,218915599.0,209350849.0,215079786.0,200724068.0,196186922.0,,
Basic Average Shares,218915599.0,209350849.0,202602918.0,200724068.0,196186922.0,,
Diluted EPS,0.46,0.0,0.72,0.55,0.43,,
Basic EPS,0.46,0.0,0.72,0.55,0.43,,
Diluted NI Availto Com Stockholders,101366000.0,11063000.0,146462000.0,110631000.0,87344000.0,,
Average Dilution Earnings,-10384000.0,-10794000.0,189103000.0,187696000.0,-7594000.0,,
Net Income Common Stockholders,111750000.0,21857000.0,-42641000.0,-77065000.0,94938000.0,,
Otherunder Preferred Stock Dividend,,,197177000.0,195525000.0,,7272000.0,-15969000.0
Preferred Stock Dividends,25312000.0,25313000.0,,,,,
Net Income,137062000.0,47170000.0,177317000.0,118460000.0,94938000.0,,
Minority Interests,-88918000.0,-76331000.0,-172699000.0,-162193000.0,-181313000.0,,
Net Income Including Noncontrolling Interests,225980000.0,123501000.0,350016000.0,280653000.0,276251000.0,,
Net Income Continuous Operations,225980000.0,123501000.0,350016000.0,280653000.0,276251000.0,,
Tax Provision,60958000.0,17537000.0,49857000.0,46453000.0,41074000.0,,
Pretax Income,286938000.0,141038000.0,399873000.0,327106000.0,317325000.0,,
Other Income Expense,93939000.0,77960000.0,144074000.0,40952000.0,100924000.0,,
Other Non Operating Income Expenses,-46521000.0,-10714000.0,20100000.0,-18805000.0,-938000.0,,
Gain On Sale Of Security,140460000.0,88674000.0,123974000.0,59757000.0,101862000.0,,
Net Non Operating Interest Income Expense,-19551000.0,-11399000.0,-22431000.0,11302000.0,-7737000.0,,
Interest Expense Non Operating,189213000.0,189127000.0,246566000.0,230932000.0,255113000.0,,
Interest Income Non Operating,169662000.0,177728000.0,224135000.0,242234000.0,247376000.0,,
Operating Income,212550000.0,74477000.0,278230000.0,274852000.0,224138000.0,,
Operating Expense,493869000.0,357203000.0,517705000.0,419011000.0,144686000.0,,
Other Operating Expenses,27007000.0,6656000.0,9199000.0,2295000.0,4239000.0,,
Selling General And Administration,466862000.0,350547000.0,508506000.0,416716000.0,140447000.0,,
General And Administrative Expense,466862000.0,350547000.0,508506000.0,416716000.0,140447000.0,,
Other Gand A,232156000.0,227914000.0,199122000.0,197019000.0,169432000.0,,
Salaries And Wages,234706000.0,122633000.0,309384000.0,219697000.0,-28985000.0,,
Gross Profit,706419000.0,431680000.0,795935000.0,693863000.0,368824000.0,,
Cost Of Revenue,643709000.0,657125000.0,463062000.0,435876000.0,419858000.0,,
Total Revenue,1350128000.0,1088805000.0,1258997000.0,1129739000.0,788682000.0,,
Operating Revenue,1350128000.0,1088805000.0,1258997000.0,1129739000.0,788682000.0,,
