,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1764066.432514,-1955250.0,-205166.175144,-588600.0,-2190151.00755
Tax Rate For Calcs,0.384496,0.25,0.159911,0.2,0.308515
Normalized EBITDA,50079000.0,53687000.0,68116000.0,53135000.0,53407000.0
Total Unusual Items,-4588000.0,-7821000.0,-1283000.0,-2943000.0,-7099000.0
Total Unusual Items Excluding Goodwill,-4588000.0,-7821000.0,-1283000.0,-2943000.0,-7099000.0
Net Income From Continuing Operation Net Minority Interest,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Reconciled Depreciation,18162000.0,17177000.0,18317000.0,18635000.0,18611000.0
Reconciled Cost Of Revenue,136563000.0,142334000.0,141216000.0,136165000.0,139618000.0
EBITDA,45491000.0,45866000.0,66833000.0,50192000.0,46308000.0
EBIT,27329000.0,28689000.0,48516000.0,31557000.0,27697000.0
Net Interest Income,-6329000.0,-5286000.0,-5443000.0,-5856000.0,-5595000.0
Interest Expense,7399000.0,7198000.0,7487000.0,7778000.0,7698000.0
Interest Income,1070000.0,1912000.0,2044000.0,1922000.0,2103000.0
Normalized Income,15090933.567486,21995750.0,35545833.824856,21442400.0,18737848.99245
Net Income From Continuing And Discontinued Operation,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Total Expenses,262683000.0,262702000.0,273075000.0,260378000.0,257799000.0
Total Operating Income As Reported,29857000.0,29383000.0,42294000.0,31822000.0,25420000.0
Diluted Average Shares,28132000.0,28267000.0,28523000.0,28468000.0,28600000.0
Basic Average Shares,27843000.0,27815000.0,27957000.0,28362000.0,28546000.0
Diluted EPS,0.44,0.57,1.21,0.67,0.48
Basic EPS,0.44,0.58,1.23,0.67,0.48
Diluted NI Availto Com Stockholders,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Net Income Common Stockholders,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Net Income,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Net Income Including Noncontrolling Interests,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Net Income Continuous Operations,12267000.0,16130000.0,34468000.0,19088000.0,13829000.0
Tax Provision,7663000.0,5361000.0,6561000.0,4691000.0,6170000.0
Pretax Income,19930000.0,21491000.0,41029000.0,23779000.0,19999000.0
Other Income Expense,-8186000.0,-9974000.0,2895000.0,-5130000.0,-6925000.0
Other Non Operating Income Expenses,-3598000.0,-2153000.0,4178000.0,-2187000.0,174000.0
Special Income Charges,-4588000.0,-7821000.0,-1283000.0,-2943000.0,-7099000.0
Other Special Charges,,453000.0,,,
Restructuring And Mergern Acquisition,4588000.0,7368000.0,1283000.0,2943000.0,7099000.0
Net Non Operating Interest Income Expense,-6329000.0,-5286000.0,-5443000.0,-5856000.0,-5595000.0
Interest Expense Non Operating,7399000.0,7198000.0,7487000.0,7778000.0,7698000.0
Interest Income Non Operating,1070000.0,1912000.0,2044000.0,1922000.0,2103000.0
Operating Income,34445000.0,36751000.0,43577000.0,34765000.0,32519000.0
Operating Expense,112543000.0,108204000.0,118878000.0,110891000.0,104907000.0
Depreciation Amortization Depletion Income Statement,4585000.0,5013000.0,5336000.0,5313000.0,5337000.0
Depreciation And Amortization In Income Statement,4585000.0,5013000.0,5336000.0,5313000.0,5337000.0
Depreciation Income Statement,4585000.0,5013000.0,5336000.0,5313000.0,5337000.0
Research And Development,40417000.0,40902000.0,42023000.0,41665000.0,38411000.0
Selling General And Administration,67541000.0,62289000.0,71519000.0,63913000.0,61159000.0
Gross Profit,146988000.0,144955000.0,162455000.0,145656000.0,137426000.0
Cost Of Revenue,150140000.0,154498000.0,154197000.0,149487000.0,152892000.0
Total Revenue,297128000.0,299453000.0,316652000.0,295143000.0,290318000.0
Operating Revenue,297128000.0,299453000.0,316652000.0,295143000.0,290318000.0
