,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.001258
Normalized EBITDA,-2575000.0,-13207000.0,-31906000.0,-37783000.0,108998000.0
Net Income From Continuing Operation Net Minority Interest,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Reconciled Depreciation,6653000.0,5331000.0,5519000.0,4448000.0,3956000.0
Reconciled Cost Of Revenue,46331000.0,40394000.0,37587000.0,37835000.0,45917000.0
EBITDA,-2575000.0,-13207000.0,-31906000.0,-37783000.0,108998000.0
EBIT,-9228000.0,-18538000.0,-37425000.0,-42231000.0,105042000.0
Normalized Income,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Net Income From Continuing And Discontinued Operation,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Total Expenses,159620000.0,157611000.0,173215000.0,170198000.0,20228000.0
Rent Expense Supplemental,843000.0,917000.0,2519000.0,1178000.0,1204000.0
Total Operating Income As Reported,-9228000.0,-18538000.0,-37425000.0,-42231000.0,105042000.0
Diluted Average Shares,461517000.0,501222000.0,502929000.0,507160000.0,524401000.0
Basic Average Shares,461517000.0,501222000.0,502929000.0,507160000.0,515959000.0
Diluted EPS,0.0,-0.02,-0.05,-0.06,0.23
Basic EPS,0.0,-0.02,-0.05,-0.06,0.23
Diluted NI Availto Com Stockholders,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Net Income Common Stockholders,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Net Income,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Net Income Including Noncontrolling Interests,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Net Income Continuous Operations,-647000.0,-8260000.0,-27118000.0,-28643000.0,119108000.0
Tax Provision,206000.0,235000.0,394000.0,115000.0,150000.0
Pretax Income,-441000.0,-8025000.0,-26724000.0,-28528000.0,119258000.0
Other Income Expense,8787000.0,10513000.0,10701000.0,13703000.0,14216000.0
Other Non Operating Income Expenses,8787000.0,10513000.0,10701000.0,13703000.0,14216000.0
Operating Income,-9228000.0,-18538000.0,-37425000.0,-42231000.0,105042000.0
Operating Expense,113289000.0,117217000.0,135628000.0,132363000.0,-25689000.0
Other Operating Expenses,19454000.0,18755000.0,21197000.0,20432000.0,18187000.0
Depreciation Amortization Depletion Income Statement,6653000.0,5331000.0,5519000.0,4448000.0,3956000.0
Depreciation And Amortization In Income Statement,6653000.0,5331000.0,5519000.0,4448000.0,3956000.0
Selling General And Administration,87182000.0,93131000.0,108912000.0,107483000.0,-47832000.0
Selling And Marketing Expense,711000.0,469000.0,1298000.0,582000.0,728000.0
General And Administrative Expense,86471000.0,92662000.0,107614000.0,106901000.0,-48560000.0
Other Gand A,4219000.0,5695000.0,6620000.0,4759000.0,4808000.0
Rent And Landing Fees,843000.0,917000.0,2519000.0,1178000.0,1204000.0
Salaries And Wages,81409000.0,86050000.0,98475000.0,100964000.0,-54572000.0
Gross Profit,104061000.0,98679000.0,98203000.0,90132000.0,79353000.0
Cost Of Revenue,46331000.0,40394000.0,37587000.0,37835000.0,45917000.0
Total Revenue,150392000.0,139073000.0,135790000.0,127967000.0,125270000.0
Operating Revenue,143135000.0,131867000.0,126660000.0,121800000.0,119271000.0
