,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,
Normalized EBITDA,-1435967.0,-1748899.0,-1456810.0,-1947637.0,-1467366.0,
Total Unusual Items,,,27890.0,,,
Total Unusual Items Excluding Goodwill,,,27890.0,,,
Net Income From Continuing Operation Net Minority Interest,-1461171.0,223638.0,-1440529.0,-1938827.0,-1466294.0,
Reconciled Depreciation,33212.0,31524.0,36148.0,31904.0,39339.0,
Reconciled Cost Of Revenue,652947.0,419513.0,548278.0,730312.0,532407.0,
EBITDA,-1435967.0,-1748899.0,-1428920.0,-1947637.0,-1467366.0,
EBIT,-1469179.0,-1780423.0,-1465068.0,-1979541.0,-1506705.0,
Net Interest Income,8008.0,20966.0,-3351.0,22858.0,30600.0,
Interest Income,8008.0,,,,30600.0,
Normalized Income,-1461171.0,223638.0,-1468419.0,-1938827.0,-1466294.0,
Net Income From Continuing And Discontinued Operation,-1461171.0,223638.0,-1440529.0,-1938827.0,-1466294.0,
Total Expenses,3982984.0,3634187.0,3713913.0,4240137.0,3565989.0,
Total Operating Income As Reported,-1469179.0,-1780423.0,-1465068.0,-1979541.0,-1506705.0,
Diluted Average Shares,79966833.0,79967086.0,79738551.0,,73730921.0,72333656.0
Basic Average Shares,79966833.0,79966833.0,79738551.0,,73730921.0,72333656.0
Diluted EPS,-0.02,0.002797,-0.02,,-0.02,-0.03
Basic EPS,-0.02,0.002797,-0.02,,-0.02,-0.03
Diluted NI Availto Com Stockholders,-1461171.0,223638.0,-1440529.0,-1938827.0,-1466294.0,
Net Income Common Stockholders,-1461171.0,223638.0,-1440529.0,-1938827.0,-1466294.0,
Net Income,-1461171.0,223638.0,-1440529.0,-1938827.0,-1466294.0,
Minority Interests,0.0,0.0,0.0,17856.0,9811.0,
Net Income Including Noncontrolling Interests,-1461171.0,223638.0,-1440529.0,-1956683.0,-1476105.0,
Net Income Continuous Operations,-1461171.0,223638.0,-1440529.0,-1956683.0,-1476105.0,
Tax Provision,,,0.0,0.0,0.0,
Pretax Income,-1461171.0,223638.0,-1440529.0,-1956683.0,-1476105.0,
Other Income Expense,,1983095.0,27890.0,,,
Other Non Operating Income Expenses,,1983095.0,,,,
Gain On Sale Of Security,,,27890.0,,,
Net Non Operating Interest Income Expense,8008.0,20966.0,-3351.0,22858.0,30600.0,
Total Other Finance Cost,,-20966.0,3351.0,,,-48722.0
Interest Income Non Operating,8008.0,,,,30600.0,
Operating Income,-1469179.0,-1780423.0,-1465068.0,-1979541.0,-1506705.0,
Operating Expense,3305399.0,3191627.0,3141171.0,3490035.0,3010139.0,
Depreciation Amortization Depletion Income Statement,8574.0,8477.0,11684.0,12114.0,15896.0,
Depreciation And Amortization In Income Statement,8574.0,8477.0,11684.0,12114.0,15896.0,
Research And Development,232056.0,314968.0,94211.0,176906.0,170478.0,
Selling General And Administration,3064769.0,2868182.0,3035276.0,3301015.0,2823765.0,
Gross Profit,1836220.0,1411204.0,1676103.0,1510494.0,1503434.0,
Cost Of Revenue,677585.0,442560.0,572742.0,750102.0,555850.0,
Total Revenue,2513805.0,1853764.0,2248845.0,2260596.0,2059284.0,
Operating Revenue,2513805.0,1853764.0,2248845.0,2260596.0,2059284.0,
