,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.194479,0.24,0.21,0.21,0.21
Normalized EBITDA,16090000.0,21637000.0,1646000.0,9182000.0,-4149000.0
Net Income From Continuing Operation Net Minority Interest,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Reconciled Depreciation,6326000.0,5396000.0,5814000.0,4655000.0,3907000.0
Reconciled Cost Of Revenue,168830000.0,143966000.0,140397000.0,137346000.0,127779000.0
EBITDA,16090000.0,21637000.0,1646000.0,9182000.0,-4149000.0
EBIT,9764000.0,16241000.0,-4168000.0,4527000.0,-8056000.0
Net Interest Income,411000.0,488000.0,877000.0,1305000.0,1197000.0
Interest Expense,1650000.0,1299000.0,967000.0,760000.0,745000.0
Interest Income,2061000.0,1787000.0,1844000.0,2065000.0,1942000.0
Normalized Income,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Net Income From Continuing And Discontinued Operation,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Total Expenses,397209000.0,349391000.0,355634000.0,336159000.0,322185000.0
Total Operating Income As Reported,14643000.0,12233000.0,-3739000.0,368000.0,-15762000.0
Diluted Average Shares,218977561.0,218414823.0,199049777.0,205251546.0,193452628.0
Basic Average Shares,204693035.0,201744601.0,199049777.0,196169417.0,193452628.0
Diluted EPS,0.03,0.05,-0.03,0.01,-0.06
Basic EPS,0.03,0.06,-0.03,0.01,-0.06
Diluted NI Availto Com Stockholders,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Net Income Common Stockholders,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Net Income,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Net Income Including Noncontrolling Interests,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Net Income Continuous Operations,6536000.0,11352000.0,-5724000.0,1917000.0,-12091000.0
Tax Provision,1578000.0,3590000.0,589000.0,1850000.0,3290000.0
Pretax Income,8114000.0,14942000.0,-5135000.0,3767000.0,-8801000.0
Other Income Expense,-6940000.0,2221000.0,-2273000.0,2094000.0,5764000.0
Other Non Operating Income Expenses,-6940000.0,2221000.0,-2273000.0,2094000.0,5764000.0
Net Non Operating Interest Income Expense,411000.0,488000.0,877000.0,1305000.0,1197000.0
Interest Expense Non Operating,1650000.0,1299000.0,967000.0,760000.0,745000.0
Interest Income Non Operating,2061000.0,1787000.0,1844000.0,2065000.0,1942000.0
Operating Income,14643000.0,12233000.0,-3739000.0,368000.0,-15762000.0
Operating Expense,228379000.0,205425000.0,215237000.0,198813000.0,194406000.0
Depreciation Amortization Depletion Income Statement,6326000.0,5396000.0,5814000.0,4655000.0,3907000.0
Depreciation And Amortization In Income Statement,6326000.0,5396000.0,5814000.0,4655000.0,3907000.0
Research And Development,77496000.0,73851000.0,70611000.0,68446000.0,67554000.0
Selling General And Administration,144557000.0,126178000.0,138812000.0,125712000.0,122945000.0
Selling And Marketing Expense,84976000.0,73349000.0,83937000.0,74792000.0,77056000.0
General And Administrative Expense,59581000.0,52829000.0,54875000.0,50920000.0,45889000.0
Other Gand A,59581000.0,52829000.0,54875000.0,50920000.0,45889000.0
Gross Profit,243022000.0,217658000.0,211498000.0,199181000.0,178644000.0
Cost Of Revenue,168830000.0,143966000.0,140397000.0,137346000.0,127779000.0
Total Revenue,411852000.0,361624000.0,351895000.0,336527000.0,306423000.0
Operating Revenue,411852000.0,361624000.0,351895000.0,336527000.0,306423000.0
