,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-12131000.0,-16102000.0,-2242000.0,-13141000.0,-12940000.0,
Net Income From Continuing Operation Net Minority Interest,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Reconciled Depreciation,875000.0,956000.0,1172000.0,1189000.0,1255000.0,
Reconciled Cost Of Revenue,41310000.0,41933000.0,44668000.0,39893000.0,37728000.0,
EBITDA,-12131000.0,-16102000.0,-2242000.0,-13141000.0,-12940000.0,
EBIT,-13006000.0,-17058000.0,-3414000.0,-14330000.0,-14195000.0,
Net Interest Income,3569000.0,3725000.0,3978000.0,5050000.0,5398000.0,
Interest Income,,,,5050000.0,,
Normalized Income,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Net Income From Continuing And Discontinued Operation,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Total Expenses,94066000.0,99445000.0,96943000.0,93179000.0,92925000.0,
Total Operating Income As Reported,-13006000.0,-17058000.0,-3414000.0,-14330000.0,-14195000.0,
Diluted Average Shares,159112218.0,161601389.0,164123620.0,168649496.0,173687773.0,
Basic Average Shares,159112218.0,161601389.0,164123620.0,168649496.0,173687773.0,
Diluted EPS,-0.07,-0.09,-0.02,-0.06,-0.05,
Basic EPS,-0.07,-0.09,-0.02,-0.06,-0.05,
Diluted NI Availto Com Stockholders,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Net Income Common Stockholders,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Net Income,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Net Income Including Noncontrolling Interests,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Net Income Continuous Operations,-11633000.0,-13886000.0,-4084000.0,-9699000.0,-9509000.0,
Tax Provision,1725000.0,1397000.0,3433000.0,639000.0,1049000.0,
Pretax Income,-9908000.0,-12489000.0,-651000.0,-9060000.0,-8460000.0,
Other Income Expense,-471000.0,844000.0,-1215000.0,220000.0,337000.0,
Other Non Operating Income Expenses,-471000.0,844000.0,-1215000.0,220000.0,337000.0,
Net Non Operating Interest Income Expense,3569000.0,3725000.0,3978000.0,5050000.0,5398000.0,
Total Other Finance Cost,-3569000.0,-3725000.0,,,-5398000.0,-5741000.0
Interest Income Non Operating,,,,5050000.0,,
Operating Income,-13006000.0,-17058000.0,-3414000.0,-14330000.0,-14195000.0,
Operating Expense,52756000.0,57512000.0,52275000.0,53286000.0,55197000.0,
Research And Development,17167000.0,18077000.0,16543000.0,16671000.0,17079000.0,
Selling General And Administration,35589000.0,39435000.0,35732000.0,36615000.0,38118000.0,
Selling And Marketing Expense,21452000.0,22782000.0,19708000.0,20999000.0,22468000.0,
General And Administrative Expense,14137000.0,16653000.0,16024000.0,15616000.0,15650000.0,
Other Gand A,14137000.0,16653000.0,16024000.0,15616000.0,15650000.0,
Gross Profit,39750000.0,40454000.0,48861000.0,38956000.0,41002000.0,
Cost Of Revenue,41310000.0,41933000.0,44668000.0,39893000.0,37728000.0,
Total Revenue,81060000.0,82387000.0,93529000.0,78849000.0,78730000.0,
Operating Revenue,81060000.0,82387000.0,93529000.0,78849000.0,78730000.0,
