,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,470912.0,931856.0,379745.0,295814.078825,-1292211.0,
Tax Rate For Calcs,0.283,0.278,0.265,0.194231,0.261,
Normalized EBITDA,171065000.0,167658000.0,156524000.0,180989000.0,188356000.0,
Total Unusual Items,1664000.0,3352000.0,1433000.0,1523000.0,-4951000.0,
Total Unusual Items Excluding Goodwill,1664000.0,3352000.0,1433000.0,1523000.0,-4951000.0,
Net Income From Continuing Operation Net Minority Interest,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Reconciled Depreciation,110612000.0,106727000.0,104385000.0,99737000.0,101120000.0,
Reconciled Cost Of Revenue,213408000.0,205002000.0,206492000.0,199467000.0,212313000.0,
EBITDA,172729000.0,171010000.0,157957000.0,182512000.0,183405000.0,
EBIT,62117000.0,64283000.0,53572000.0,82775000.0,82285000.0,
Net Interest Income,-18771000.0,-18227000.0,-18366000.0,-16349000.0,-16145000.0,
Interest Expense,18771000.0,18227000.0,18366000.0,16349000.0,16145000.0,
Normalized Income,29874912.0,30840856.0,24835745.0,52296814.078825,52537789.0,
Net Income From Continuing And Discontinued Operation,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Total Expenses,325857000.0,316833000.0,320770000.0,306087000.0,316531000.0,
Rent Expense Supplemental,83181000.0,77711000.0,76030000.0,75141000.0,75601000.0,
Total Operating Income As Reported,60669000.0,62801000.0,52020000.0,81242000.0,79214000.0,
Diluted Average Shares,36459000.0,36470000.0,36562000.0,36340000.0,36322000.0,
Basic Average Shares,36300000.0,36248000.0,36196000.0,36167000.0,36134000.0,
Diluted EPS,0.85,0.91,0.71,1.47,1.35,
Basic EPS,0.86,0.92,0.72,1.48,1.35,
Diluted NI Availto Com Stockholders,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Net Income Common Stockholders,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Net Income,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Net Income Including Noncontrolling Interests,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0
Net Income Continuous Operations,31068000.0,33261000.0,25889000.0,53524000.0,48879000.0,
Tax Provision,12278000.0,12795000.0,9317000.0,12902000.0,17261000.0,
Pretax Income,43346000.0,46056000.0,35206000.0,66426000.0,66140000.0,
Other Income Expense,3112000.0,4834000.0,2985000.0,3056000.0,-1880000.0,
Other Non Operating Income Expenses,1448000.0,1482000.0,1552000.0,1533000.0,3071000.0,
Special Income Charges,1664000.0,3352000.0,1433000.0,1523000.0,-4951000.0,
Gain On Sale Of Ppe,1664000.0,3352000.0,1433000.0,1523000.0,763000.0,
Impairment Of Capital Assets,0.0,,,0.0,5714000.0,
Gain On Sale Of Security,,,,1523000.0,763000.0,436000.0
Net Non Operating Interest Income Expense,-18771000.0,-18227000.0,-18366000.0,-16349000.0,-16145000.0,
Interest Expense Non Operating,18771000.0,18227000.0,18366000.0,16349000.0,16145000.0,
Operating Income,59005000.0,59449000.0,50587000.0,79719000.0,84165000.0,
Operating Expense,112449000.0,111831000.0,114278000.0,106620000.0,104218000.0,
Selling General And Administration,112449000.0,111831000.0,114278000.0,106620000.0,104218000.0,
Gross Profit,171454000.0,171280000.0,164865000.0,186339000.0,188383000.0,
Cost Of Revenue,213408000.0,205002000.0,206492000.0,199467000.0,212313000.0,
Total Revenue,384862000.0,376282000.0,371357000.0,385806000.0,400696000.0,
Operating Revenue,384862000.0,376282000.0,371357000.0,389014000.0,400696000.0,
