,2024-11-30,2024-08-31,2024-05-31,2024-02-29,2023-11-30,2023-08-31,2023-05-31
Tax Effect Of Unusual Items,-20256600.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.012,0.21,0.21,,
Normalized EBITDA,80653000.0,-14507000.0,-18656000.0,3409000.0,-20319000.0,,
Total Unusual Items,-96460000.0,,,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-96460000.0,,,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Reconciled Depreciation,10048000.0,10637000.0,10392000.0,11306000.0,11400000.0,,
Reconciled Cost Of Revenue,58573000.0,56922000.0,58611000.0,58194000.0,54518000.0,,
EBITDA,-15807000.0,-14507000.0,-18656000.0,3409000.0,-20319000.0,,
EBIT,-25855000.0,-25144000.0,-29048000.0,-7897000.0,-31719000.0,,
Net Interest Income,1452000.0,1687000.0,1697000.0,1612000.0,1705000.0,,
Interest Income,1452000.0,,,,1705000.0,,921000.0
Normalized Income,-45060600.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Net Income From Continuing And Discontinued Operation,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Total Expenses,130916000.0,131504000.0,139514000.0,132728000.0,131090000.0,,
Total Operating Income As Reported,-122315000.0,-25144000.0,-29048000.0,-7897000.0,-31719000.0,,
Diluted Average Shares,80646780.0,80072045.0,78119493.0,77352584.0,76139256.0,,
Basic Average Shares,80646780.0,80072045.0,78119493.0,77352584.0,76139256.0,,
Diluted EPS,-1.5,-0.3,-0.35,-0.1,-0.28,,
Basic EPS,-1.5,-0.3,-0.35,-0.1,-0.28,,
Diluted NI Availto Com Stockholders,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Net Income Common Stockholders,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Net Income,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Net Income Including Noncontrolling Interests,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Net Income Continuous Operations,-121264000.0,-23934000.0,-27592000.0,-7507000.0,-21064000.0,,
Tax Provision,332000.0,374000.0,335000.0,729000.0,331000.0,,
Pretax Income,-120932000.0,-23560000.0,-27257000.0,-6778000.0,-20733000.0,,
Other Income Expense,-96529000.0,-103000.0,94000.0,-493000.0,9281000.0,,
Other Non Operating Income Expenses,-69000.0,-103000.0,94000.0,-493000.0,9281000.0,,
Special Income Charges,-96460000.0,,,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,96460000.0,,,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,1452000.0,1687000.0,1697000.0,1612000.0,1705000.0,,
Total Other Finance Cost,,-1687000.0,-1697000.0,-1612000.0,-1705000.0,-1714000.0,
Interest Income Non Operating,1452000.0,,,,1705000.0,,921000.0
Operating Income,-25855000.0,-25144000.0,-29048000.0,-7897000.0,-31719000.0,,
Operating Expense,72343000.0,74582000.0,80903000.0,74534000.0,76572000.0,,
Depreciation Amortization Depletion Income Statement,10048000.0,10637000.0,10392000.0,11306000.0,11400000.0,,
Depreciation And Amortization In Income Statement,10048000.0,10637000.0,10392000.0,11306000.0,11400000.0,,
Research And Development,20588000.0,22477000.0,26309000.0,24190000.0,23468000.0,,
Selling General And Administration,41707000.0,41468000.0,44202000.0,39038000.0,41704000.0,,
Selling And Marketing Expense,25508000.0,24932000.0,28194000.0,24727000.0,26230000.0,,
General And Administrative Expense,16199000.0,16536000.0,16008000.0,14311000.0,15474000.0,,
Other Gand A,16199000.0,16536000.0,16008000.0,14311000.0,15474000.0,,
Gross Profit,46488000.0,49438000.0,51855000.0,66637000.0,44853000.0,,
Cost Of Revenue,58573000.0,56922000.0,58611000.0,58194000.0,54518000.0,,
Total Revenue,105061000.0,106360000.0,110466000.0,124831000.0,99371000.0,,
Operating Revenue,105061000.0,106360000.0,110466000.0,124831000.0,99371000.0,,
