,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.10094,0.131473,0.108204,0.081735,0.05826,
Normalized EBITDA,66284000.0,83147000.0,60844000.0,80083000.0,60523000.0,
Net Income From Continuing Operation Net Minority Interest,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Reconciled Depreciation,28354000.0,27678000.0,27945000.0,27104000.0,26932000.0,
Reconciled Cost Of Revenue,90944000.0,,109872000.0,87136000.0,83110000.0,117997000.0
EBITDA,66284000.0,83147000.0,60844000.0,80083000.0,60523000.0,
EBIT,37930000.0,55469000.0,32899000.0,52979000.0,33591000.0,
Net Interest Income,-8457000.0,,-8205000.0,-8396000.0,-8325000.0,-8004000.0
Interest Expense,8457000.0,7581000.0,8205000.0,8396000.0,8325000.0,
Normalized Income,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Net Income From Continuing And Discontinued Operation,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Total Expenses,125229000.0,166105000.0,143773000.0,120340000.0,115978000.0,
Total Operating Income As Reported,34223000.0,52865000.0,27642000.0,48140000.0,29735000.0,
Diluted Average Shares,36569000.0,36539000.0,36347000.0,36211000.0,36197000.0,
Basic Average Shares,36540000.0,36511000.0,36312000.0,36181000.0,36176000.0,
Diluted EPS,0.72,1.14,0.61,1.13,0.66,
Basic EPS,0.73,1.14,0.61,1.13,0.66,
Diluted NI Availto Com Stockholders,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Net Income Common Stockholders,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Net Income,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Net Income Including Noncontrolling Interests,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Net Income Continuous Operations,26498000.0,41592000.0,22022000.0,40939000.0,23794000.0,
Tax Provision,2975000.0,6296000.0,2672000.0,3644000.0,1472000.0,
Pretax Income,29473000.0,47888000.0,24694000.0,44583000.0,25266000.0,
Other Income Expense,3707000.0,,5257000.0,4839000.0,3856000.0,3881000.0
Other Non Operating Income Expenses,3707000.0,,5257000.0,4839000.0,3856000.0,3881000.0
Net Non Operating Interest Income Expense,-8457000.0,,-8205000.0,-8396000.0,-8325000.0,-8004000.0
Interest Expense Non Operating,8457000.0,7581000.0,8205000.0,8396000.0,8325000.0,
Operating Income,34223000.0,52865000.0,27642000.0,48140000.0,29735000.0,
Operating Expense,34285000.0,166105000.0,33901000.0,33204000.0,32868000.0,
Other Operating Expenses,,160148000.0,,,,144597000.0
Other Taxes,5931000.0,5957000.0,5956000.0,6100000.0,5936000.0,
Depreciation Amortization Depletion Income Statement,28354000.0,,27945000.0,27104000.0,26932000.0,26600000.0
Depreciation And Amortization In Income Statement,28354000.0,27678000.0,27945000.0,27104000.0,26932000.0,
Gross Profit,68508000.0,,61543000.0,81344000.0,62603000.0,73339000.0
Cost Of Revenue,90944000.0,,109872000.0,87136000.0,83110000.0,117997000.0
Total Revenue,159452000.0,218970000.0,171415000.0,168480000.0,145713000.0,
Operating Revenue,159452000.0,218970000.0,171415000.0,168480000.0,145713000.0,
