,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.115578,0.155,0.186246,0.099,0.204,
Normalized EBITDA,250000000.0,463000000.0,397000000.0,341000000.0,330000000.0,
Net Income From Continuing Operation Net Minority Interest,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Reconciled Depreciation,,,,,311000000.0,296000000.0
Reconciled Cost Of Revenue,1208000000.0,1090000000.0,1117000000.0,1083000000.0,1122000000.0,
EBITDA,250000000.0,463000000.0,397000000.0,341000000.0,330000000.0,
EBIT,250000000.0,463000000.0,397000000.0,341000000.0,330000000.0,
Net Interest Income,-47000000.0,-40000000.0,-10000000.0,-39000000.0,-38000000.0,
Interest Expense,51000000.0,49000000.0,48000000.0,49000000.0,50000000.0,
Normalized Income,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Net Income From Continuing And Discontinued Operation,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Total Expenses,2349000000.0,2005000000.0,2107000000.0,2122000000.0,2178000000.0,
Total Operating Income As Reported,247000000.0,468000000.0,395000000.0,332000000.0,318000000.0,
Diluted Average Shares,497900000.0,498000000.0,498100000.0,497700000.0,497000000.0,
Basic Average Shares,495200000.0,495100000.0,494700000.0,494600000.0,494500000.0,
Diluted EPS,0.35,0.7,0.57,0.53,0.45,
Basic EPS,0.36,0.71,0.57,0.53,0.45,
Diluted NI Availto Com Stockholders,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Net Income Common Stockholders,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Net Income,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Minority Interests,0.0,,,,0.0,
Net Income Including Noncontrolling Interests,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Net Income Continuous Operations,176000000.0,350000000.0,284000000.0,263000000.0,223000000.0,
Tax Provision,23000000.0,64000000.0,65000000.0,29000000.0,57000000.0,
Pretax Income,199000000.0,414000000.0,349000000.0,292000000.0,280000000.0,
Other Income Expense,-1000000.0,-14000000.0,,,,
Earnings From Equity Interest,-1000000.0,-14000000.0,,,0.0,0.0
Net Non Operating Interest Income Expense,-47000000.0,-40000000.0,-10000000.0,-39000000.0,-38000000.0,
Total Other Finance Cost,-4000000.0,-9000000.0,46000000.0,-10000000.0,-12000000.0,
Interest Expense Non Operating,51000000.0,49000000.0,48000000.0,49000000.0,50000000.0,
Operating Income,247000000.0,468000000.0,395000000.0,332000000.0,318000000.0,
Operating Expense,1141000000.0,915000000.0,990000000.0,1039000000.0,1056000000.0,
Other Operating Expenses,26000000.0,-120000000.0,-44000000.0,5000000.0,-1000000.0,
Research And Development,245000000.0,222000000.0,232000000.0,225000000.0,220000000.0,
Selling General And Administration,870000000.0,813000000.0,802000000.0,809000000.0,837000000.0,
Gross Profit,1388000000.0,1383000000.0,1385000000.0,1371000000.0,1374000000.0,
Cost Of Revenue,1208000000.0,1090000000.0,1117000000.0,1083000000.0,1122000000.0,
Total Revenue,2596000000.0,2473000000.0,2502000000.0,2454000000.0,2496000000.0,
Operating Revenue,2577000000.0,2451000000.0,2477000000.0,2433000000.0,2482000000.0,
