,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,154049.978411,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.00313,0.0,0.0,,
Normalized EBITDA,-24008000.0,-26370000.0,-28548000.0,-45694000.0,-49729000.0,,
Total Unusual Items,-3007000.0,-12000.0,49211000.0,36000.0,-692000.0,,
Total Unusual Items Excluding Goodwill,-3007000.0,-12000.0,49211000.0,36000.0,-692000.0,,
Net Income From Continuing Operation Net Minority Interest,-23851000.0,-30515000.0,16908000.0,-43236000.0,-46783000.0,,
Reconciled Depreciation,740000.0,622000.0,874000.0,494000.0,713000.0,,
Reconciled Cost Of Revenue,294000.0,293000.0,470000.0,256000.0,192000.0,,
EBITDA,-27015000.0,-26382000.0,20663000.0,-45658000.0,-50421000.0,,
EBIT,-27755000.0,-27004000.0,19789000.0,-46152000.0,-51134000.0,,
Net Interest Income,-1217000.0,-1530000.0,-1261000.0,-972000.0,-387000.0,,
Interest Expense,1217000.0,,1261000.0,972000.0,387000.0,,562000.0
Interest Income,,,,,,35000.0,
Normalized Income,-20844000.0,-30503000.0,-32148950.021589,-43272000.0,-46091000.0,,
Net Income From Continuing And Discontinued Operation,-23851000.0,-30515000.0,16908000.0,-43236000.0,-46783000.0,,
Total Expenses,24148000.0,27739000.0,31027000.0,42500000.0,49084000.0,,
Total Operating Income As Reported,-25635000.0,-27004000.0,-29695000.0,-41829000.0,-48546000.0,,
Diluted Average Shares,132602702.0,126664363.0,,120406215.0,120337642.0,120246430.0,
Basic Average Shares,132602702.0,126664363.0,,120406215.0,120337642.0,120246430.0,
Diluted EPS,-0.18,-0.24,,-0.36,-0.39,-0.46,
Basic EPS,-0.18,-0.24,,-0.36,-0.39,-0.46,
Diluted NI Availto Com Stockholders,-23851000.0,-30515000.0,16908000.0,-43236000.0,-46783000.0,,
Net Income Common Stockholders,-23851000.0,-30515000.0,16908000.0,-43236000.0,-46783000.0,,
Net Income,-23851000.0,-30515000.0,16908000.0,-43236000.0,-46783000.0,,
Minority Interests,5121000.0,3626000.0,-1562000.0,3888000.0,4738000.0,,
Net Income Including Noncontrolling Interests,-28972000.0,-34141000.0,18470000.0,-47124000.0,-51521000.0,,
Net Income Continuous Operations,-28972000.0,-34141000.0,18470000.0,-47124000.0,-51521000.0,,
Tax Provision,0.0,0.0,58000.0,0.0,0.0,,
Pretax Income,-28972000.0,-34141000.0,18528000.0,-47124000.0,-51521000.0,,
Other Income Expense,-4675000.0,-5607000.0,49484000.0,-4323000.0,-2588000.0,,
Other Non Operating Income Expenses,590000.0,-606000.0,216000.0,-99000.0,-443000.0,,
Special Income Charges,-2555000.0,,,,0.0,,
Write Off,2555000.0,,,,0.0,,
Earnings From Equity Interest,-2258000.0,-4989000.0,57000.0,-4260000.0,-1453000.0,,
Gain On Sale Of Security,-452000.0,-12000.0,-1474000.0,36000.0,-692000.0,,
Net Non Operating Interest Income Expense,-1217000.0,-1530000.0,-1261000.0,-972000.0,-387000.0,,
Total Other Finance Cost,,1530000.0,,,,-35000.0,
Interest Expense Non Operating,1217000.0,,1261000.0,972000.0,387000.0,,562000.0
Interest Income Non Operating,,,,,,35000.0,
Operating Income,-23080000.0,-27004000.0,-29695000.0,-41829000.0,-48546000.0,,
Operating Expense,23854000.0,27446000.0,30557000.0,42244000.0,48892000.0,,
Other Operating Expenses,14078000.0,15785000.0,19588000.0,30459000.0,37254000.0,,
Research And Development,55000.0,52000.0,330000.0,871000.0,842000.0,,
Selling General And Administration,9721000.0,11609000.0,10639000.0,10914000.0,10796000.0,,
Selling And Marketing Expense,0.0,23000.0,53000.0,55000.0,102000.0,,
General And Administrative Expense,9721000.0,11586000.0,10586000.0,10859000.0,10694000.0,,
Other Gand A,9721000.0,11586000.0,10586000.0,10859000.0,10694000.0,,
Gross Profit,774000.0,442000.0,862000.0,415000.0,346000.0,,
Cost Of Revenue,294000.0,293000.0,470000.0,256000.0,192000.0,,
Total Revenue,1068000.0,735000.0,1332000.0,671000.0,538000.0,,
Operating Revenue,1068000.0,735000.0,1332000.0,671000.0,538000.0,,
