,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-153930.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0
Normalized EBITDA,-2079000.0,-2767000.0,-2771000.0,-4044000.0,-1977000.0
Total Unusual Items,-733000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-733000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Reconciled Depreciation,466000.0,440000.0,415000.0,422000.0,429000.0
Reconciled Cost Of Revenue,6807000.0,6375000.0,5178000.0,5526000.0,6008000.0
EBITDA,-2812000.0,-2767000.0,-2771000.0,-4044000.0,-1977000.0
EBIT,-3278000.0,-3207000.0,-3186000.0,-4466000.0,-2406000.0
Net Interest Income,-1039000.0,-387000.0,-366000.0,-365000.0,-379000.0
Interest Expense,1124000.0,545000.0,563000.0,562000.0,560000.0
Interest Income,85000.0,158000.0,197000.0,197000.0,181000.0
Normalized Income,-3859930.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Net Income From Continuing And Discontinued Operation,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Total Expenses,19832000.0,18863000.0,17038000.0,17170000.0,17651000.0
Total Operating Income As Reported,-2630000.0,-3365000.0,-3383000.0,-4663000.0,-2587000.0
Diluted Average Shares,21085749.0,18557390.0,18427887.0,18254937.0,18178185.0
Basic Average Shares,21085749.0,18557390.0,18427887.0,18254937.0,18178185.0
Diluted EPS,-0.21,-0.2,-0.2,-0.28,-0.16
Basic EPS,-0.21,-0.2,-0.2,-0.28,-0.16
Diluted NI Availto Com Stockholders,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Net Income Common Stockholders,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Net Income,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Net Income Including Noncontrolling Interests,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Net Income Continuous Operations,-4439000.0,-3752000.0,-3761000.0,-5028000.0,-2966000.0
Tax Provision,37000.0,,,,0.0
Pretax Income,-4402000.0,-3752000.0,-3749000.0,-5028000.0,-2966000.0
Other Income Expense,-733000.0,,,,
Special Income Charges,-295000.0,,,,0.0
Other Special Charges,295000.0,,,,
Gain On Sale Of Security,-438000.0,,,,
Net Non Operating Interest Income Expense,-1039000.0,-387000.0,-366000.0,-365000.0,-379000.0
Interest Expense Non Operating,1124000.0,545000.0,563000.0,562000.0,560000.0
Interest Income Non Operating,85000.0,158000.0,197000.0,197000.0,181000.0
Operating Income,-2630000.0,-3365000.0,-3383000.0,-4663000.0,-2587000.0
Operating Expense,13025000.0,12488000.0,11860000.0,11644000.0,11643000.0
Research And Development,1483000.0,1284000.0,1656000.0,1481000.0,1179000.0
Selling General And Administration,11542000.0,11204000.0,10204000.0,10163000.0,10464000.0
Gross Profit,10395000.0,9123000.0,8477000.0,6981000.0,9056000.0
Cost Of Revenue,6807000.0,6375000.0,5178000.0,5526000.0,6008000.0
Total Revenue,17202000.0,15498000.0,13655000.0,12507000.0,15064000.0
Operating Revenue,17202000.0,15498000.0,13655000.0,12507000.0,15064000.0
