,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,-4456.991747,-2004.252851,-204960.0,-4391.304348,
Tax Rate For Calcs,0.236511,0.262176,0.250532,0.21,0.219565,
Normalized EBITDA,51174000.0,45730000.0,52874000.0,38559000.0,34717000.0,
Total Unusual Items,0.0,-17000.0,-8000.0,-976000.0,-20000.0,
Total Unusual Items Excluding Goodwill,0.0,-17000.0,-8000.0,-976000.0,-20000.0,
Net Income From Continuing Operation Net Minority Interest,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Reconciled Depreciation,8003000.0,8020000.0,8335000.0,8127000.0,8158000.0,
Reconciled Cost Of Revenue,127342000.0,127864000.0,134766000.0,119170000.0,114694000.0,
EBITDA,51174000.0,45713000.0,52866000.0,37583000.0,34697000.0,
EBIT,43171000.0,37693000.0,44531000.0,29456000.0,26539000.0,
Net Interest Income,-3018000.0,-1406000.0,-1054000.0,-1081000.0,-608000.0,
Interest Expense,8458000.0,3281000.0,3147000.0,3204000.0,3539000.0,
Interest Income,5440000.0,1875000.0,2093000.0,2123000.0,2931000.0,
Normalized Income,26503000.0,25402543.008253,31021995.747149,15967040.0,17965608.695652,
Net Income From Continuing And Discontinued Operation,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Total Expenses,274986000.0,272051000.0,278221000.0,268333000.0,259247000.0,
Total Operating Income As Reported,35995000.0,34248000.0,41941000.0,26007000.0,22154000.0,
Diluted Average Shares,82918000.0,83140000.0,83347000.0,,83008000.0,83045000.0
Basic Average Shares,59134000.0,54965000.0,54827000.0,,54898000.0,55093000.0
Diluted EPS,0.34,0.33,0.4,,0.25,0.29
Basic EPS,0.45,0.46,0.57,,0.33,0.39
Diluted NI Availto Com Stockholders,28569000.0,27795000.0,33455000.0,17642000.0,20377000.0,
Average Dilution Earnings,2066000.0,2405000.0,2439000.0,2446000.0,2427000.0,
Net Income Common Stockholders,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Net Income,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Net Income Including Noncontrolling Interests,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Net Income Continuous Operations,26503000.0,25390000.0,31016000.0,15196000.0,17950000.0,
Tax Provision,8210000.0,9022000.0,10368000.0,11056000.0,5050000.0,
Pretax Income,34713000.0,34412000.0,41384000.0,26252000.0,23000000.0,
Other Income Expense,1736000.0,1553000.0,489000.0,1115000.0,1434000.0,
Other Non Operating Income Expenses,536000.0,65000.0,-978000.0,1515000.0,191000.0,
Special Income Charges,0.0,-17000.0,-8000.0,-976000.0,-20000.0,
Gain On Sale Of Ppe,0.0,-17000.0,-8000.0,-133000.0,-20000.0,
Earnings From Equity Interest,1200000.0,1505000.0,1475000.0,576000.0,1263000.0,
Net Non Operating Interest Income Expense,-3018000.0,-1406000.0,-1054000.0,-1081000.0,-608000.0,
Interest Expense Non Operating,8458000.0,3281000.0,3147000.0,3204000.0,3539000.0,
Interest Income Non Operating,5440000.0,1875000.0,2093000.0,2123000.0,2931000.0,
Operating Income,35995000.0,34265000.0,41949000.0,26218000.0,22174000.0,
Operating Expense,147644000.0,144187000.0,143455000.0,149163000.0,144553000.0,
Other Operating Expenses,117861000.0,116527000.0,116451000.0,120348000.0,116335000.0,
Depreciation Amortization Depletion Income Statement,8003000.0,8020000.0,8335000.0,8127000.0,8158000.0,
Depreciation And Amortization In Income Statement,8003000.0,8020000.0,8335000.0,8127000.0,8158000.0,
Selling General And Administration,21780000.0,19640000.0,18669000.0,20688000.0,20060000.0,
General And Administrative Expense,21780000.0,19640000.0,18669000.0,20688000.0,20060000.0,
Other Gand A,21780000.0,19640000.0,18669000.0,20688000.0,20060000.0,
Gross Profit,183639000.0,178452000.0,185404000.0,175381000.0,166727000.0,
Cost Of Revenue,127342000.0,127864000.0,134766000.0,119170000.0,114694000.0,
Total Revenue,310981000.0,306316000.0,320170000.0,294551000.0,281421000.0,
Operating Revenue,310933000.0,306276000.0,320127000.0,294500000.0,281365000.0,
