,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.186,0.303,0.21,0.37,0.233
Normalized EBITDA,292436000.0,334502000.0,357745000.0,283351000.0,346528000.0
Net Income From Continuing Operation Net Minority Interest,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Reconciled Depreciation,165309000.0,160716000.0,168722000.0,176120000.0,176943000.0
Reconciled Cost Of Revenue,1569223000.0,1516323000.0,1577427000.0,1523220000.0,1523147000.0
EBITDA,292436000.0,334502000.0,357745000.0,283351000.0,346528000.0
EBIT,127127000.0,173786000.0,189023000.0,107231000.0,169585000.0
Net Interest Income,-75406000.0,-72994000.0,-76117000.0,-80815000.0,-82457000.0
Interest Expense,75406000.0,72994000.0,76117000.0,80815000.0,82457000.0
Normalized Income,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Net Income From Continuing And Discontinued Operation,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Total Expenses,2269026000.0,2203355000.0,2303488000.0,2234170000.0,2230546000.0
Total Operating Income As Reported,148345000.0,168867000.0,144536000.0,153242000.0,150170000.0
Diluted Average Shares,63406000.0,64065000.0,64354000.0,64749000.0,65332000.0
Basic Average Shares,63355000.0,64037000.0,64315000.0,64660000.0,65270000.0
Diluted EPS,0.63,1.04,1.72,0.25,0.98
Basic EPS,0.63,1.04,1.72,0.25,0.98
Diluted NI Availto Com Stockholders,40058000.0,66841000.0,101521000.0,16073000.0,64263000.0
Average Dilution Earnings,1000.0,1000.0,-9498000.0,1000.0,2000.0
Net Income Common Stockholders,40057000.0,66840000.0,111019000.0,16072000.0,64261000.0
Otherunder Preferred Stock Dividend,2036000.0,3417000.0,4631000.0,559000.0,2573000.0
Net Income,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Net Income Including Noncontrolling Interests,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Net Income Continuous Operations,42093000.0,70257000.0,115650000.0,16631000.0,66834000.0
Tax Provision,9628000.0,30535000.0,-2744000.0,9785000.0,20294000.0
Pretax Income,51721000.0,100792000.0,112906000.0,26416000.0,87128000.0
Other Income Expense,-21218000.0,4919000.0,44487000.0,-46011000.0,19415000.0
Other Non Operating Income Expenses,-21218000.0,4919000.0,44487000.0,-46011000.0,19415000.0
Net Non Operating Interest Income Expense,-75406000.0,-72994000.0,-76117000.0,-80815000.0,-82457000.0
Interest Expense Non Operating,75406000.0,72994000.0,76117000.0,80815000.0,82457000.0
Operating Income,148345000.0,168867000.0,144536000.0,153242000.0,150170000.0
Operating Expense,699803000.0,687032000.0,726061000.0,710950000.0,707399000.0
Selling General And Administration,699803000.0,687032000.0,726061000.0,710950000.0,707399000.0
Gross Profit,848148000.0,855899000.0,870597000.0,864192000.0,857569000.0
Cost Of Revenue,1569223000.0,1516323000.0,1577427000.0,1523220000.0,1523147000.0
Total Revenue,2417371000.0,2372222000.0,2448024000.0,2387412000.0,2380716000.0
Operating Revenue,2199865000.0,2167588000.0,2235426000.0,2163944000.0,2161998000.0
