,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,318181.818182,-318000.0,210000.0,0.0,0.0
Tax Rate For Calcs,0.318182,0.318,0.21,0.046,0.21
Normalized EBITDA,-25000000.0,-60000000.0,122000000.0,-35000000.0,104000000.0
Total Unusual Items,1000000.0,-1000000.0,1000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,1000000.0,-1000000.0,1000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-114000000.0,-123000000.0,29000000.0,-124000000.0,21000000.0
Reconciled Depreciation,78000000.0,68000000.0,74000000.0,75000000.0,73000000.0
Reconciled Cost Of Revenue,1829000000.0,1739000000.0,1891000000.0,1906000000.0,1912000000.0
EBITDA,-24000000.0,-61000000.0,123000000.0,-35000000.0,104000000.0
EBIT,-102000000.0,-129000000.0,49000000.0,-110000000.0,31000000.0
Net Interest Income,-30000000.0,-25000000.0,-21000000.0,-18000000.0,-19000000.0
Interest Expense,30000000.0,25000000.0,21000000.0,18000000.0,19000000.0
Normalized Income,-114681818.181818,-122318000.0,28210000.0,-124000000.0,21000000.0
Net Income From Continuing And Discontinued Operation,-114000000.0,-123000000.0,29000000.0,-124000000.0,21000000.0
Total Expenses,1865000000.0,1776000000.0,1927000000.0,1946000000.0,1940000000.0
Total Operating Income As Reported,-103000000.0,-131000000.0,21000000.0,-113000000.0,27000000.0
Diluted Average Shares,100500000.0,100500000.0,100500000.0,100500000.0,100500000.0
Basic Average Shares,100500000.0,100500000.0,100500000.0,100500000.0,100500000.0
Diluted EPS,-1.14,-1.22,0.28,-1.24,0.21
Basic EPS,-1.14,-1.22,0.28,-1.24,0.21
Diluted NI Availto Com Stockholders,-114000000.0,-123000000.0,29000000.0,-124000000.0,21000000.0
Net Income Common Stockholders,-114000000.0,-123000000.0,29000000.0,-124000000.0,21000000.0
Net Income,-114000000.0,-123000000.0,29000000.0,-124000000.0,21000000.0
Minority Interests,-24000000.0,-18000000.0,-11000000.0,-2000000.0,-17000000.0
Net Income Including Noncontrolling Interests,-90000000.0,-105000000.0,40000000.0,-122000000.0,38000000.0
Net Income Continuous Operations,-90000000.0,-105000000.0,40000000.0,-122000000.0,38000000.0
Tax Provision,-42000000.0,-49000000.0,-12000000.0,-6000000.0,-26000000.0
Pretax Income,-132000000.0,-154000000.0,28000000.0,-128000000.0,12000000.0
Other Income Expense,2000000.0,1000000.0,29000000.0,3000000.0,4000000.0
Other Non Operating Income Expenses,1000000.0,2000000.0,28000000.0,3000000.0,4000000.0
Special Income Charges,1000000.0,-1000000.0,1000000.0,0.0,0.0
Gain On Sale Of Ppe,1000000.0,-1000000.0,1000000.0,0.0,0.0
Net Non Operating Interest Income Expense,-30000000.0,-25000000.0,-21000000.0,-18000000.0,-19000000.0
Interest Expense Non Operating,30000000.0,25000000.0,21000000.0,18000000.0,19000000.0
Operating Income,-104000000.0,-130000000.0,20000000.0,-113000000.0,27000000.0
Operating Expense,36000000.0,37000000.0,36000000.0,40000000.0,28000000.0
Selling General And Administration,36000000.0,37000000.0,36000000.0,40000000.0,28000000.0
Gross Profit,-68000000.0,-93000000.0,56000000.0,-73000000.0,55000000.0
Cost Of Revenue,1829000000.0,1739000000.0,1891000000.0,1906000000.0,1912000000.0
Total Revenue,1761000000.0,1646000000.0,1947000000.0,1833000000.0,1967000000.0
Operating Revenue,1761000000.0,1646000000.0,1947000000.0,1833000000.0,1967000000.0
