,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-7042253.521127,-3924000.0,-37658227.848101,-8976000.0,-2520000.0,,
Tax Rate For Calcs,0.352113,0.327,0.316456,0.034,0.21,,
Normalized EBITDA,252000000.0,104000000.0,190000000.0,215000000.0,253000000.0,,
Total Unusual Items,-20000000.0,-12000000.0,-119000000.0,-264000000.0,-12000000.0,,
Total Unusual Items Excluding Goodwill,-20000000.0,-12000000.0,-119000000.0,-264000000.0,-12000000.0,,
Net Income From Continuing Operation Net Minority Interest,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Reconciled Depreciation,79000000.0,75000000.0,78000000.0,81000000.0,79000000.0,,
Reconciled Cost Of Revenue,1250000000.0,1063000000.0,1283000000.0,1268000000.0,1334000000.0,,
EBITDA,232000000.0,92000000.0,71000000.0,-49000000.0,241000000.0,,
EBIT,153000000.0,17000000.0,-7000000.0,-130000000.0,162000000.0,,
Net Interest Income,-82000000.0,-72000000.0,-72000000.0,-75000000.0,-78000000.0,,
Interest Expense,82000000.0,72000000.0,72000000.0,75000000.0,78000000.0,,
Normalized Income,58957746.478873,-28924000.0,27341772.151899,57024000.0,54480000.0,,
Net Income From Continuing And Discontinued Operation,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Total Expenses,1758000000.0,1534000000.0,1835000000.0,1804000000.0,1854000000.0,,
Total Operating Income As Reported,171000000.0,21000000.0,9000000.0,-121000000.0,163000000.0,,
Diluted Average Shares,,416800000.0,416100000.0,416000000.0,418200000.0,414700000.0,
Basic Average Shares,,416800000.0,416100000.0,416000000.0,415200000.0,414700000.0,
Diluted EPS,,-0.09,-0.13,-0.48,0.11,-0.02,
Basic EPS,,-0.09,-0.13,-0.48,0.11,-0.02,
Diluted NI Availto Com Stockholders,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Net Income Common Stockholders,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Net Income,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Net Income Including Noncontrolling Interests,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Net Income Continuous Operations,46000000.0,-37000000.0,-54000000.0,-198000000.0,45000000.0,,
Tax Provision,25000000.0,-18000000.0,-25000000.0,-7000000.0,39000000.0,,
Pretax Income,71000000.0,-55000000.0,-79000000.0,-205000000.0,84000000.0,,
Other Income Expense,-24000000.0,-15000000.0,-121000000.0,-273000000.0,-17000000.0,,
Other Non Operating Income Expenses,-4000000.0,-3000000.0,-2000000.0,-9000000.0,-5000000.0,,
Special Income Charges,-19000000.0,-11000000.0,-119000000.0,-264000000.0,-13000000.0,,
Gain On Sale Of Business,,,,,3000000.0,,1000000.0
Other Special Charges,13000000.0,,13000000.0,,,1000000.0,
Impairment Of Capital Assets,0.0,,79000000.0,260000000.0,6000000.0,,68000000.0
Restructuring And Mergern Acquisition,6000000.0,11000000.0,26000000.0,4000000.0,10000000.0,,
Gain On Sale Of Security,-1000000.0,-1000000.0,0.0,,1000000.0,-3000000.0,
Net Non Operating Interest Income Expense,-82000000.0,-72000000.0,-72000000.0,-75000000.0,-78000000.0,,
Interest Expense Non Operating,82000000.0,72000000.0,72000000.0,75000000.0,78000000.0,,
Operating Income,177000000.0,32000000.0,114000000.0,143000000.0,179000000.0,,
Operating Expense,508000000.0,471000000.0,552000000.0,536000000.0,520000000.0,,
Selling General And Administration,508000000.0,471000000.0,552000000.0,536000000.0,520000000.0,,
Gross Profit,685000000.0,503000000.0,666000000.0,679000000.0,699000000.0,,
Cost Of Revenue,1250000000.0,1063000000.0,1283000000.0,1268000000.0,1334000000.0,,
Total Revenue,1935000000.0,1566000000.0,1949000000.0,1947000000.0,2033000000.0,,
Operating Revenue,1935000000.0,1566000000.0,1949000000.0,1947000000.0,2033000000.0,,
