,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-588840.0,-6545490.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-6795000.0,13509000.0,-23388000.0,-16392000.0,-16827000.0,
Total Unusual Items,-2804000.0,-31169000.0,,0.0,0.0,-1592000.0
Total Unusual Items Excluding Goodwill,-2804000.0,-31169000.0,,0.0,0.0,-1592000.0
Net Income From Continuing Operation Net Minority Interest,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Reconciled Depreciation,39000.0,145000.0,136000.0,85000.0,-68000.0,
EBITDA,-9599000.0,-17660000.0,-23388000.0,-16392000.0,-16827000.0,
EBIT,-9638000.0,-17805000.0,-23524000.0,-16477000.0,-16827000.0,
Net Interest Income,576000.0,855000.0,1086000.0,1338000.0,1192000.0,
Interest Income,576000.0,855000.0,1086000.0,1338000.0,1192000.0,
Normalized Income,-9657840.0,-23507490.0,-22452000.0,-15156000.0,-15651000.0,
Net Income From Continuing And Discontinued Operation,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Total Expenses,9833000.0,18403000.0,24056000.0,16623000.0,17371000.0,
Total Operating Income As Reported,-12442000.0,-48974000.0,-23524000.0,-16477000.0,-16827000.0,
Diluted Average Shares,65456735.0,65459678.0,64011360.0,,56953685.0,43676387.0
Basic Average Shares,65456735.0,65459678.0,64011360.0,,56953685.0,43676387.0
Diluted EPS,-0.18,-0.74,-0.35,,-0.27,-0.36
Basic EPS,-0.18,-0.74,-0.35,,-0.27,-0.36
Diluted NI Availto Com Stockholders,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Net Income Common Stockholders,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Net Income,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Net Income Including Noncontrolling Interests,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Net Income Continuous Operations,-11873000.0,-48131000.0,-22452000.0,-15156000.0,-15651000.0,
Tax Provision,7000.0,12000.0,14000.0,17000.0,16000.0,
Pretax Income,-11866000.0,-48119000.0,-22438000.0,-15139000.0,-15635000.0,
Other Income Expense,-2804000.0,-31169000.0,,0.0,,-1592000.0
Special Income Charges,-2804000.0,-31169000.0,,0.0,0.0,-1592000.0
Impairment Of Capital Assets,0.0,24719000.0,,0.0,0.0,1592000.0
Restructuring And Mergern Acquisition,2804000.0,6450000.0,,,0.0,0.0
Net Non Operating Interest Income Expense,576000.0,855000.0,1086000.0,1338000.0,1192000.0,
Interest Income Non Operating,576000.0,855000.0,1086000.0,1338000.0,1192000.0,
Operating Income,-9638000.0,-17805000.0,-23524000.0,-16477000.0,-16827000.0,
Operating Expense,9833000.0,18403000.0,24056000.0,16623000.0,17371000.0,
Research And Development,5902000.0,13264000.0,18238000.0,12266000.0,12368000.0,
Selling General And Administration,3931000.0,5139000.0,5818000.0,4357000.0,5003000.0,
General And Administrative Expense,3931000.0,5139000.0,5818000.0,4357000.0,5003000.0,
Other Gand A,3931000.0,5139000.0,5818000.0,4357000.0,5003000.0,
Total Revenue,195000.0,598000.0,532000.0,146000.0,544000.0,
Operating Revenue,195000.0,598000.0,532000.0,146000.0,544000.0,
