,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.210049,0.21,0.21,
Total Unusual Items,0.0,,,,0.0,
Total Unusual Items Excluding Goodwill,0.0,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Reconciled Depreciation,170000.0,188000.0,165000.0,139024.0,139000.0,
Net Interest Income,2883000.0,2274000.0,2048000.0,2239903.0,2353000.0,
Interest Expense,2310000.0,2367000.0,2252000.0,1995649.0,1802000.0,
Interest Income,5193000.0,4641000.0,4300000.0,4235552.0,4155000.0,
Normalized Income,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Net Income From Continuing And Discontinued Operation,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Diluted Average Shares,5125000.0,5559473.0,5559473.0,,5559473.0,5559473.0
Basic Average Shares,5125000.0,5559473.0,5559473.0,,5559473.0,5559473.0
Diluted EPS,-0.15,0.122853,-0.203616,,0.007015,0.036694
Basic EPS,-0.15,0.122853,-0.203616,,0.007015,0.036694
Diluted NI Availto Com Stockholders,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Net Income Common Stockholders,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Net Income,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Net Income Including Noncontrolling Interests,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Net Income Continuous Operations,-788000.0,683000.0,-1132000.0,178442.0,39000.0,
Tax Provision,-210000.0,182000.0,-301000.0,-15239.0,10000.0,
Pretax Income,-998000.0,865000.0,-1433000.0,163203.0,49000.0,
Special Income Charges,0.0,,,,0.0,
Gain On Sale Of Security,0.0,0.0,-1144000.0,,0.0,0.0
Selling General And Administration,1929000.0,1779000.0,1714000.0,1635095.0,1734000.0,
Selling And Marketing Expense,30000.0,48000.0,28000.0,60884.0,55000.0,
General And Administrative Expense,1899000.0,1731000.0,1686000.0,1574211.0,1679000.0,
Insurance And Claims,52000.0,51000.0,50000.0,87442.0,57000.0,
Salaries And Wages,1847000.0,1680000.0,1636000.0,1486769.0,1622000.0,
Total Revenue,3135000.0,2674000.0,1151000.0,2487681.0,2602000.0,
Operating Revenue,3135000.0,2674000.0,1151000.0,2487681.0,2602000.0,
Occupancy And Equipment,460000.0,466000.0,429000.0,415086.0,432000.0,
Professional Expense And Contract Services Expense,158000.0,101000.0,101000.0,64706.0,74000.0,
Other Non Interest Expense,1696000.0,463000.0,440000.0,434591.0,413000.0,
