,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,486135.72,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,,
Normalized EBITDA,-1771575.0,-1571518.0,4596912.0,-2227607.0,-3154873.0,,
Total Unusual Items,-1525752.0,2314932.0,-53181652.0,0.0,-26264943.0,,
Total Unusual Items Excluding Goodwill,-1525752.0,2314932.0,-53181652.0,0.0,-26264943.0,,
Net Income From Continuing Operation Net Minority Interest,-3387912.0,609764.0,-48676113.0,-3404331.0,-30529825.0,,
Reconciled Depreciation,0.0,0.0,35844.0,145775.0,146973.0,,
Reconciled Cost Of Revenue,,,,425057.0,1641083.0,4476297.0,3835477.0
EBITDA,-3297327.0,743414.0,-48584740.0,-2227607.0,-29419816.0,,
EBIT,-3297327.0,743414.0,-48620584.0,-2373382.0,-29566789.0,,
Net Interest Income,-90585.0,-133650.0,-55529.0,-1030949.0,-963036.0,,
Interest Expense,90585.0,133650.0,55529.0,1030949.0,963036.0,,
Normalized Income,-1862160.0,-1219032.28,4505539.0,-3404331.0,-4264882.0,,
Net Income From Continuing And Discontinued Operation,-3373037.0,401135.0,-84115840.0,-3404331.0,-50514241.0,,
Total Expenses,1768596.0,1567049.0,-5277344.0,2409131.0,3294970.0,,
Total Operating Income As Reported,-3294348.0,-1260163.0,-48609570.0,-2361319.0,-29559913.0,,
Diluted Average Shares,3872587.0,3866733.0,,3865778.0,3860487.0,3849248.0,
Basic Average Shares,3872587.0,3866733.0,,3865778.0,3860487.0,3849248.0,
Diluted EPS,-0.87,0.1,,-0.88,-13.08,-2.9,
Basic EPS,-0.87,0.1,,-0.88,-13.08,-2.9,
Diluted NI Availto Com Stockholders,-3373037.0,401135.0,-84115840.0,-3404331.0,-50514241.0,,
Net Income Common Stockholders,-3373037.0,401135.0,-84115840.0,-3404331.0,-50514241.0,,
Net Income,-3373037.0,401135.0,-84115840.0,-3404331.0,-50514241.0,,
Net Income Including Noncontrolling Interests,-3373037.0,401135.0,-84115840.0,-3404331.0,-50514241.0,,
Net Income Discontinuous Operations,14875.0,-208629.0,,,-19984416.0,-8447843.0,
Net Income Continuous Operations,-3387912.0,609764.0,-48676113.0,-3404331.0,-30529825.0,,
Pretax Income,-3387912.0,609764.0,-48676113.0,-3404331.0,-30529825.0,,
Other Income Expense,-1528731.0,2310463.0,-53192666.0,-12063.0,-26271819.0,,
Other Non Operating Income Expenses,-2979.0,-4469.0,-11014.0,-12063.0,-6876.0,,
Special Income Charges,-1525752.0,2314932.0,-53181652.0,0.0,-26264943.0,,
Gain On Sale Of Ppe,,306886.0,,,,0.0,
Other Special Charges,,-2008046.0,,,,,
Impairment Of Capital Assets,1525752.0,,53181652.0,0.0,26264943.0,4265000.0,
Net Non Operating Interest Income Expense,-90585.0,-133650.0,-55529.0,-1030949.0,-963036.0,,
Interest Expense Non Operating,90585.0,133650.0,55529.0,1030949.0,963036.0,,
Operating Income,-1768596.0,-1567049.0,4572082.0,-2361319.0,-3294970.0,,
Operating Expense,1768596.0,1567049.0,1265093.0,1984074.0,3294970.0,,
Research And Development,0.0,0.0,-33088.0,52093.0,76766.0,,
Selling General And Administration,1768596.0,1567049.0,1298181.0,1931981.0,3218204.0,,
Selling And Marketing Expense,0.0,6613.0,3467.0,44167.0,79702.0,,
General And Administrative Expense,1768596.0,1560436.0,1294714.0,1887814.0,3138502.0,,
Other Gand A,1768596.0,1560436.0,1294714.0,1887814.0,3138502.0,,
Gross Profit,,,,-377245.0,-1460901.0,-3999029.0,-3282227.0
Cost Of Revenue,,,,425057.0,1641083.0,4476297.0,3835477.0
Total Revenue,0.0,0.0,-705262.0,47812.0,0.0,,
Operating Revenue,0.0,0.0,-705262.0,47812.0,0.0,,
