,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,1540092.521203,455400.0,0.0,,
Tax Rate For Calcs,0.184,0.192,0.16384,0.207,0.219,,
Total Unusual Items,,,9400000.0,2200000.0,6000000.0,17600000.0,39300000.0
Total Unusual Items Excluding Goodwill,,,9400000.0,2200000.0,6000000.0,17600000.0,39300000.0
Net Income From Continuing Operation Net Minority Interest,230400000.0,199100000.0,216900000.0,199800000.0,193600000.0,,
Reconciled Depreciation,32300000.0,31000000.0,35900000.0,28400000.0,27400000.0,,
Net Interest Income,697600000.0,650600000.0,666500000.0,696900000.0,656600000.0,,
Interest Expense,456800000.0,445000000.0,472100000.0,503100000.0,490900000.0,,
Interest Income,1154400000.0,1095600000.0,1138600000.0,1200000000.0,1147500000.0,,
Normalized Income,230400000.0,199100000.0,209040092.521203,198055400.0,193600000.0,,
Net Income From Continuing And Discontinued Operation,230400000.0,199100000.0,216900000.0,199800000.0,193600000.0,,
Diluted Average Shares,109600000.0,109600000.0,109600000.0,109500000.0,109100000.0,,
Basic Average Shares,109000000.0,108800000.0,108700000.0,108700000.0,108600000.0,,
Diluted EPS,2.07,1.79,1.95,1.8,1.75,,
Basic EPS,2.08,1.8,1.965961,1.81,1.75,,
Diluted NI Availto Com Stockholders,227200000.0,195900000.0,213700000.0,196600000.0,190400000.0,,
Net Income Common Stockholders,227200000.0,195900000.0,213700000.0,196600000.0,190400000.0,,
Preferred Stock Dividends,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,,
Net Income,230400000.0,199100000.0,216900000.0,199800000.0,193600000.0,,
Minority Interests,-7400000.0,,,,0.0,,
Net Income Including Noncontrolling Interests,237800000.0,199100000.0,216900000.0,199800000.0,193600000.0,,
Net Income Continuous Operations,237800000.0,199100000.0,216900000.0,199800000.0,193600000.0,,
Tax Provision,53500000.0,47300000.0,42500000.0,52300000.0,54300000.0,,
Pretax Income,291300000.0,246400000.0,259400000.0,252100000.0,247900000.0,,
Special Income Charges,,,9400000.0,2200000.0,6000000.0,17600000.0,39300000.0
Other Special Charges,,,,-2200000.0,-6000000.0,-17600000.0,
Gain On Sale Of Security,14400000.0,-1700000.0,20700000.0,18700000.0,7200000.0,,
Selling General And Administration,186000000.0,188300000.0,176500000.0,167500000.0,159400000.0,,
Selling And Marketing Expense,6100000.0,5900000.0,11100000.0,9700000.0,6400000.0,,
General And Administrative Expense,179900000.0,182400000.0,165400000.0,157800000.0,153000000.0,,
Insurance And Claims,,,,35400000.0,33800000.0,58900000.0,108600000.0
Salaries And Wages,179900000.0,182400000.0,165400000.0,157800000.0,153000000.0,,
Total Revenue,825800000.0,761600000.0,817800000.0,804200000.0,755200000.0,,
Operating Revenue,825800000.0,761600000.0,817800000.0,804200000.0,755200000.0,,
Occupancy And Equipment,16900000.0,17200000.0,19600000.0,17600000.0,18400000.0,,
Professional Expense And Contract Services Expense,25300000.0,28900000.0,28700000.0,24800000.0,25800000.0,,
Other Non Interest Expense,266400000.0,249600000.0,285800000.0,311000000.0,266600000.0,,
