,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-2142000.0,-6825000.0,-10941000.0,-8001000.0,-14910000.0
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21
Normalized EBITDA,139300000.0,159700000.0,245500000.0,199800000.0,123000000.0
Total Unusual Items,-10200000.0,-32500000.0,-52100000.0,-38100000.0,-71000000.0
Total Unusual Items Excluding Goodwill,-10200000.0,-32500000.0,-52100000.0,-38100000.0,-71000000.0
Net Income From Continuing Operation Net Minority Interest,-500000.0,100000.0,-41500000.0,-17600000.0,-105700000.0
Reconciled Depreciation,86300000.0,79900000.0,80300000.0,82300000.0,81900000.0
Reconciled Cost Of Revenue,693400000.0,651600000.0,752400000.0,683100000.0,670800000.0
EBITDA,129100000.0,127200000.0,193400000.0,161700000.0,52000000.0
EBIT,42800000.0,47300000.0,113100000.0,79400000.0,-29900000.0
Net Interest Income,-39600000.0,-39000000.0,-43100000.0,-57600000.0,-44100000.0
Interest Expense,39600000.0,39000000.0,43100000.0,57600000.0,44100000.0
Normalized Income,7558000.0,25775000.0,-341000.0,12499000.0,-49610000.0
Net Income From Continuing And Discontinued Operation,-8400000.0,-6400000.0,-44500000.0,-21000000.0,-108400000.0
Total Expenses,1000700000.0,964500000.0,973500000.0,974100000.0,1021000000.0
Total Operating Income As Reported,45400000.0,46900000.0,114200000.0,80400000.0,-26500000.0
Diluted Average Shares,138200000.0,137700000.0,137600000.0,137500000.0,137100000.0
Basic Average Shares,138200000.0,137700000.0,137600000.0,137500000.0,137100000.0
Diluted EPS,-0.06,-0.05,-0.32,-0.15,-0.79
Basic EPS,-0.06,-0.05,-0.32,-0.15,-0.79
Diluted NI Availto Com Stockholders,-8400000.0,-6400000.0,-44500000.0,-21000000.0,-108400000.0
Net Income Common Stockholders,-8400000.0,-6400000.0,-44500000.0,-21000000.0,-108400000.0
Net Income,-8400000.0,-6400000.0,-44500000.0,-21000000.0,-108400000.0
Net Income Including Noncontrolling Interests,-8400000.0,-6400000.0,-44500000.0,-21000000.0,-108400000.0
Net Income Discontinuous Operations,-7900000.0,-6500000.0,-3000000.0,-3400000.0,-2700000.0
Net Income Continuous Operations,-500000.0,100000.0,-41500000.0,-17600000.0,-105700000.0
Tax Provision,3700000.0,8200000.0,111500000.0,39400000.0,31700000.0
Pretax Income,3200000.0,8300000.0,70000000.0,21800000.0,-74000000.0
Other Income Expense,-12800000.0,-32100000.0,-51700000.0,-34000000.0,-74400000.0
Other Non Operating Income Expenses,-2600000.0,400000.0,400000.0,4100000.0,-3400000.0
Special Income Charges,-10200000.0,-32500000.0,-52100000.0,-38100000.0,-71000000.0
Other Special Charges,,,1500000.0,5100000.0,
Write Off,1500000.0,3100000.0,38600000.0,16200000.0,34100000.0
Restructuring And Mergern Acquisition,8700000.0,29400000.0,12000000.0,16800000.0,36900000.0
Net Non Operating Interest Income Expense,-39600000.0,-39000000.0,-43100000.0,-57600000.0,-44100000.0
Interest Expense Non Operating,39600000.0,39000000.0,43100000.0,57600000.0,44100000.0
Operating Income,55600000.0,79400000.0,164800000.0,113400000.0,44500000.0
Operating Expense,307300000.0,312900000.0,221100000.0,291000000.0,350200000.0
Other Operating Expenses,12200000.0,5000000.0,-41500000.0,-6500000.0,20000000.0
Research And Development,22000000.0,26700000.0,27800000.0,26000000.0,29400000.0
Selling General And Administration,273100000.0,281200000.0,234800000.0,271500000.0,300800000.0
Selling And Marketing Expense,160100000.0,169000000.0,140100000.0,154600000.0,174700000.0
General And Administrative Expense,113000000.0,112200000.0,94700000.0,116900000.0,126100000.0
Other Gand A,113000000.0,112200000.0,94700000.0,116900000.0,126100000.0
Gross Profit,362900000.0,392300000.0,385900000.0,404400000.0,394700000.0
Cost Of Revenue,693400000.0,651600000.0,752400000.0,683100000.0,670800000.0
Total Revenue,1056300000.0,1043900000.0,1138300000.0,1087500000.0,1065500000.0
Operating Revenue,1056300000.0,1043900000.0,1138300000.0,1087500000.0,1065500000.0
