,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,-300000.0,0.0,0.0,-3507600.0,
Tax Rate For Calcs,0.258065,0.25,0.208442,0.26,0.148,
Normalized EBITDA,116400000.0,142200000.0,190600000.0,106700000.0,-7900000.0,
Total Unusual Items,0.0,-1200000.0,0.0,0.0,-23700000.0,
Total Unusual Items Excluding Goodwill,0.0,-1200000.0,0.0,0.0,-23700000.0,
Net Income From Continuing Operation Net Minority Interest,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Reconciled Depreciation,6800000.0,6900000.0,6900000.0,6900000.0,6900000.0,
Reconciled Cost Of Revenue,221600000.0,219400000.0,206600000.0,207000000.0,200600000.0,
EBITDA,116400000.0,141000000.0,190600000.0,106700000.0,-31600000.0,
EBIT,109600000.0,134100000.0,183700000.0,99800000.0,-38500000.0,
Net Interest Income,7800000.0,8400000.0,7600000.0,6400000.0,6400000.0,
Interest Income,7800000.0,8400000.0,7600000.0,6400000.0,6400000.0,
Normalized Income,87400000.0,107200000.0,151900000.0,78800000.0,-26907600.0,
Net Income From Continuing And Discontinued Operation,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Total Expenses,466000000.0,428200000.0,374000000.0,443800000.0,569800000.0,
Diluted Average Shares,,12279446.0,12388072.0,12415143.0,12282174.0,12646529.0
Basic Average Shares,,12091027.0,12256198.0,12274685.0,12282174.0,12481139.0
Diluted EPS,,8.66,12.26,6.35,-3.83,5.08
Basic EPS,,8.79,12.39,6.42,-3.83,5.15
Diluted NI Availto Com Stockholders,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Net Income Common Stockholders,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Net Income,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Net Income Including Noncontrolling Interests,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Net Income Continuous Operations,87400000.0,106300000.0,151900000.0,78800000.0,-47100000.0,
Tax Provision,30400000.0,35400000.0,40000000.0,27700000.0,-8200000.0,
Pretax Income,117800000.0,141700000.0,191900000.0,106500000.0,-55300000.0,
Other Income Expense,400000.0,-800000.0,600000.0,300000.0,-23200000.0,
Other Non Operating Income Expenses,400000.0,400000.0,600000.0,300000.0,500000.0,
Special Income Charges,0.0,-1200000.0,0.0,0.0,-23700000.0,
Gain On Sale Of Ppe,0.0,,0.0,0.0,-23700000.0,
Other Special Charges,,1200000.0,,,,
Net Non Operating Interest Income Expense,7800000.0,8400000.0,7600000.0,6400000.0,6400000.0,
Interest Income Non Operating,7800000.0,8400000.0,7600000.0,6400000.0,6400000.0,
Operating Income,109600000.0,134100000.0,183700000.0,99800000.0,-38500000.0,
Operating Expense,244400000.0,208800000.0,167400000.0,236800000.0,369200000.0,
Provision For Doubtful Accounts,172600000.0,161900000.0,123400000.0,184700000.0,320600000.0,
Selling General And Administration,71800000.0,46900000.0,44000000.0,52100000.0,48600000.0,
Selling And Marketing Expense,26600000.0,24800000.0,22000000.0,23100000.0,25400000.0,
General And Administrative Expense,45200000.0,22100000.0,22000000.0,29000000.0,23200000.0,
Other Gand A,45200000.0,22100000.0,22000000.0,29000000.0,23200000.0,
Gross Profit,354000000.0,342900000.0,351100000.0,336600000.0,330700000.0,
Cost Of Revenue,221600000.0,219400000.0,206600000.0,207000000.0,200600000.0,
Total Revenue,575600000.0,562300000.0,557700000.0,543600000.0,531300000.0,
Operating Revenue,575600000.0,562300000.0,557700000.0,543600000.0,531300000.0,
