,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.25,0.25,0.25,0.25,0.25,
Normalized EBITDA,-46455000.0,-21644000.0,-107570000.0,-39165000.0,-40350000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Reconciled Depreciation,226000.0,217000.0,230000.0,236000.0,236000.0,
EBITDA,-46455000.0,-21644000.0,-107570000.0,-39165000.0,-40350000.0,
EBIT,-46681000.0,-21861000.0,-107800000.0,-39401000.0,-40586000.0,
Net Interest Income,1496000.0,5013000.0,2366000.0,783000.0,715000.0,
Interest Expense,2884000.0,2877000.0,2479000.0,2557000.0,2525000.0,
Interest Income,4380000.0,7890000.0,4845000.0,3340000.0,3240000.0,
Normalized Income,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Net Income From Continuing And Discontinued Operation,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Total Expenses,54653000.0,45777000.0,74580000.0,46405000.0,43980000.0,
Total Operating Income As Reported,-54653000.0,-30777000.0,-74580000.0,-46405000.0,-43980000.0,
Diluted Average Shares,133677405.0,133033541.0,132050271.0,116253902.0,109489184.0,
Basic Average Shares,133677405.0,133033541.0,132050271.0,116253902.0,109489184.0,
Diluted EPS,-0.38,-0.2,-0.84,-0.37,-0.4,
Basic EPS,-0.38,-0.2,-0.84,-0.37,-0.4,
Diluted NI Availto Com Stockholders,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Net Income Common Stockholders,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Net Income,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Net Income Including Noncontrolling Interests,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Net Income Continuous Operations,-50343000.0,-26135000.0,-111329000.0,-42566000.0,-43816000.0,
Tax Provision,778000.0,1397000.0,1050000.0,608000.0,705000.0,
Pretax Income,-49565000.0,-24738000.0,-110279000.0,-41958000.0,-43111000.0,
Other Income Expense,3592000.0,1026000.0,-38065000.0,3664000.0,154000.0,
Other Non Operating Income Expenses,3592000.0,1026000.0,-3968000.0,3664000.0,154000.0,
Special Income Charges,,,,,,0.0
Restructuring And Mergern Acquisition,,,,,,0.0
Net Non Operating Interest Income Expense,1496000.0,5013000.0,2366000.0,783000.0,715000.0,
Interest Expense Non Operating,2884000.0,2877000.0,2479000.0,2557000.0,2525000.0,
Interest Income Non Operating,4380000.0,7890000.0,4845000.0,3340000.0,3240000.0,
Operating Income,-54653000.0,-30777000.0,-74580000.0,-46405000.0,-43980000.0,
Operating Expense,54653000.0,45777000.0,74580000.0,46405000.0,43980000.0,
Research And Development,42741000.0,33443000.0,60874000.0,33903000.0,32815000.0,
Selling General And Administration,11912000.0,12334000.0,13706000.0,12502000.0,11165000.0,
General And Administrative Expense,11912000.0,12334000.0,13706000.0,12502000.0,11165000.0,
Other Gand A,5023000.0,5301000.0,5485000.0,4581000.0,3817000.0,
Salaries And Wages,6889000.0,7033000.0,8221000.0,7921000.0,7348000.0,
Total Revenue,0.0,15000000.0,0.0,0.0,0.0,
Operating Revenue,0.0,15000000.0,0.0,0.0,0.0,
