,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,263.537039,-24804.0,-1524.0,-58696.0,145598.349381,
Tax Rate For Calcs,0.263537,0.234,0.254,0.253,0.251032,
Normalized EBITDA,20570000.0,16518000.0,24174000.0,23867000.0,28126000.0,
Total Unusual Items,1000.0,-106000.0,-6000.0,-232000.0,580000.0,
Total Unusual Items Excluding Goodwill,1000.0,-106000.0,-6000.0,-232000.0,580000.0,
Net Income From Continuing Operation Net Minority Interest,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Reconciled Depreciation,3853000.0,3816000.0,3982000.0,3872000.0,3920000.0,
Reconciled Cost Of Revenue,64298000.0,55339000.0,62423000.0,60468000.0,66171000.0,
EBITDA,20571000.0,16412000.0,24168000.0,23635000.0,28706000.0,
EBIT,16718000.0,12596000.0,20186000.0,19763000.0,24786000.0,
Net Interest Income,1389000.0,1539000.0,1966000.0,2138000.0,2091000.0,
Interest Expense,60000.0,60000.0,63000.0,60000.0,68000.0,
Interest Income,1449000.0,1599000.0,2029000.0,2198000.0,2159000.0,
Normalized Income,12267263.537039,9686196.0,15008476.0,14892304.0,18078598.349381,
Net Income From Continuing And Discontinued Operation,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Total Expenses,145089000.0,131592000.0,139097000.0,136540000.0,146585000.0,
Total Operating Income As Reported,15269000.0,10997000.0,18157000.0,17565000.0,22627000.0,
Diluted Average Shares,25665000.0,25629000.0,25625000.0,25618000.0,25679000.0,
Basic Average Shares,25432000.0,25429960.0,25556000.0,25547000.0,25411923.0,
Diluted EPS,0.48,0.37,0.59,0.57,0.72,
Basic EPS,0.482384,0.377704,0.59,0.58,0.728516,
Diluted NI Availto Com Stockholders,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Net Income Common Stockholders,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Net Income,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Net Income Including Noncontrolling Interests,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Net Income Continuous Operations,12268000.0,9605000.0,15004000.0,14719000.0,18513000.0,
Tax Provision,4390000.0,2931000.0,5119000.0,4984000.0,6205000.0,
Pretax Income,16658000.0,12536000.0,20123000.0,19703000.0,24718000.0,
Other Income Expense,1000.0,-106000.0,-6000.0,-232000.0,580000.0,
Special Income Charges,1000.0,-106000.0,-6000.0,-232000.0,580000.0,
Gain On Sale Of Ppe,,0.0,,218000.0,2897000.0,656000.0
Other Special Charges,-199000.0,52000.0,,335000.0,,-103000.0
Restructuring And Mergern Acquisition,-20000.0,54000.0,6000.0,115000.0,74000.0,
Net Non Operating Interest Income Expense,1389000.0,1539000.0,1966000.0,2138000.0,2091000.0,
Interest Expense Non Operating,60000.0,60000.0,63000.0,60000.0,68000.0,
Interest Income Non Operating,1449000.0,1599000.0,2029000.0,2198000.0,2159000.0,
Operating Income,15268000.0,11103000.0,18163000.0,17797000.0,22047000.0,
Operating Expense,80791000.0,76253000.0,76674000.0,76072000.0,80414000.0,
Selling General And Administration,80791000.0,76253000.0,76674000.0,76072000.0,80414000.0,
Gross Profit,96059000.0,87356000.0,94837000.0,93869000.0,102461000.0,
Cost Of Revenue,64298000.0,55339000.0,62423000.0,60468000.0,66171000.0,
Total Revenue,160357000.0,142695000.0,157260000.0,154337000.0,168632000.0,
Operating Revenue,160357000.0,142695000.0,157260000.0,154337000.0,168632000.0,
