,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.21,0.00093,0.21,0.21
Normalized EBITDA,-11337000.0,-10814000.0,-9360000.0,-11180000.0,-12550000.0
Net Income From Continuing Operation Net Minority Interest,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Reconciled Depreciation,811000.0,847000.0,869000.0,859000.0,828000.0
Reconciled Cost Of Revenue,6987000.0,6801000.0,7237000.0,6982000.0,6807000.0
EBITDA,-11337000.0,-10814000.0,-9360000.0,-11180000.0,-12550000.0
EBIT,-12148000.0,-11661000.0,-10229000.0,-12039000.0,-13378000.0
Net Interest Income,351000.0,466000.0,575000.0,768000.0,838000.0
Interest Income,351000.0,466000.0,575000.0,768000.0,838000.0
Normalized Income,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Net Income From Continuing And Discontinued Operation,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Total Expenses,19410000.0,18866000.0,18447000.0,19643000.0,19996000.0
Total Operating Income As Reported,-12148000.0,-11661000.0,-10229000.0,-12039000.0,-13378000.0
Diluted Average Shares,44648602.0,43993359.0,43768689.0,43668656.0,43616501.0
Basic Average Shares,44648602.0,43993359.0,43768689.0,43668656.0,43616501.0
Diluted EPS,-0.27,-0.26,-0.22,-0.26,-0.29
Basic EPS,-0.27,-0.26,-0.22,-0.26,-0.29
Diluted NI Availto Com Stockholders,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Net Income Common Stockholders,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Net Income,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Net Income Including Noncontrolling Interests,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Net Income Continuous Operations,-11858000.0,-11263000.0,-9666000.0,-11323000.0,-12578000.0
Tax Provision,11000.0,7000.0,-9000.0,13000.0,15000.0
Pretax Income,-11847000.0,-11256000.0,-9675000.0,-11310000.0,-12563000.0
Other Income Expense,-50000.0,-61000.0,-21000.0,-39000.0,-23000.0
Other Non Operating Income Expenses,-50000.0,-61000.0,-21000.0,-39000.0,-23000.0
Net Non Operating Interest Income Expense,351000.0,466000.0,575000.0,768000.0,838000.0
Interest Income Non Operating,351000.0,466000.0,575000.0,768000.0,838000.0
Operating Income,-12148000.0,-11661000.0,-10229000.0,-12039000.0,-13378000.0
Operating Expense,12423000.0,12065000.0,11210000.0,12661000.0,13189000.0
Research And Development,3230000.0,3624000.0,3402000.0,3609000.0,3744000.0
Selling General And Administration,9193000.0,8441000.0,7808000.0,9052000.0,9445000.0
Selling And Marketing Expense,3114000.0,2751000.0,2982000.0,3376000.0,3627000.0
General And Administrative Expense,6079000.0,5690000.0,4826000.0,5676000.0,5818000.0
Other Gand A,6079000.0,5690000.0,4826000.0,5676000.0,5818000.0
Gross Profit,275000.0,404000.0,981000.0,622000.0,-189000.0
Cost Of Revenue,6987000.0,6801000.0,7237000.0,6982000.0,6807000.0
Total Revenue,7262000.0,7205000.0,8218000.0,7604000.0,6618000.0
Operating Revenue,7262000.0,7205000.0,8218000.0,7604000.0,6618000.0
