,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.008696,0.388,0.190955,0.253,0.238908
Normalized EBITDA,224000000.0,232000000.0,311000000.0,281000000.0,401000000.0
Net Income From Continuing Operation Net Minority Interest,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Reconciled Depreciation,87000000.0,89000000.0,88000000.0,86000000.0,86000000.0
Reconciled Cost Of Revenue,1742000000.0,1656000000.0,1815000000.0,1722000000.0,1626000000.0
EBITDA,224000000.0,232000000.0,311000000.0,281000000.0,401000000.0
EBIT,137000000.0,143000000.0,223000000.0,195000000.0,315000000.0
Net Interest Income,-12000000.0,-11000000.0,-13000000.0,-10000000.0,-14000000.0
Interest Expense,22000000.0,22000000.0,24000000.0,21000000.0,22000000.0
Interest Income,10000000.0,11000000.0,11000000.0,11000000.0,8000000.0
Normalized Income,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Net Income From Continuing And Discontinued Operation,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Total Expenses,2045000000.0,1951000000.0,2101000000.0,1997000000.0,1903000000.0
Total Operating Income As Reported,143000000.0,152000000.0,207000000.0,194000000.0,313000000.0
Diluted Average Shares,376000000.0,383000000.0,390000000.0,395000000.0,397000000.0
Basic Average Shares,375000000.0,381000000.0,388000000.0,392000000.0,395000000.0
Diluted EPS,0.29,0.19,0.41,0.33,0.57
Basic EPS,0.29,0.19,0.41,0.33,0.57
Diluted NI Availto Com Stockholders,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Net Income Common Stockholders,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Net Income,108000000.0,73000000.0,160000000.0,130000000.0,226000000.0
Minority Interests,-6000000.0,-1000000.0,-1000000.0,0.0,3000000.0
Net Income Including Noncontrolling Interests,114000000.0,74000000.0,161000000.0,130000000.0,223000000.0
Net Income Continuous Operations,114000000.0,74000000.0,161000000.0,130000000.0,223000000.0
Tax Provision,1000000.0,47000000.0,38000000.0,44000000.0,70000000.0
Pretax Income,115000000.0,121000000.0,199000000.0,174000000.0,293000000.0
Other Income Expense,-16000000.0,-20000000.0,5000000.0,-10000000.0,-6000000.0
Other Non Operating Income Expenses,-17000000.0,-20000000.0,6000000.0,-10000000.0,-14000000.0
Earnings From Equity Interest,1000000.0,0.0,-1000000.0,0.0,8000000.0
Net Non Operating Interest Income Expense,-12000000.0,-11000000.0,-13000000.0,-10000000.0,-14000000.0
Interest Expense Non Operating,22000000.0,22000000.0,24000000.0,21000000.0,22000000.0
Interest Income Non Operating,10000000.0,11000000.0,11000000.0,11000000.0,8000000.0
Operating Income,143000000.0,152000000.0,207000000.0,194000000.0,313000000.0
Operating Expense,303000000.0,295000000.0,286000000.0,275000000.0,277000000.0
Selling General And Administration,303000000.0,295000000.0,286000000.0,275000000.0,277000000.0
Gross Profit,446000000.0,447000000.0,493000000.0,469000000.0,590000000.0
Cost Of Revenue,1742000000.0,1656000000.0,1815000000.0,1722000000.0,1626000000.0
Total Revenue,2188000000.0,2103000000.0,2308000000.0,2191000000.0,2216000000.0
Operating Revenue,2188000000.0,2103000000.0,2308000000.0,2191000000.0,2216000000.0
