,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,47460.0,72660.0,94474.233983,110880.0,132300.0,
Tax Rate For Calcs,0.21,0.21,0.219708,0.21,0.21,
Normalized EBITDA,-3186000.0,-3497000.0,3444000.0,-3104000.0,-3263000.0,
Total Unusual Items,226000.0,346000.0,430000.0,528000.0,630000.0,
Total Unusual Items Excluding Goodwill,226000.0,346000.0,430000.0,528000.0,630000.0,
Net Income From Continuing Operation Net Minority Interest,-1712000.0,-1464000.0,4483000.0,-1836000.0,957000.0,
Reconciled Depreciation,1095000.0,1015000.0,1748000.0,1216000.0,915000.0,
Reconciled Cost Of Revenue,7462000.0,8139000.0,13511000.0,11703000.0,5880000.0,
EBITDA,-2960000.0,-3151000.0,3874000.0,-2576000.0,-2633000.0,
EBIT,-4055000.0,-4166000.0,2126000.0,-3792000.0,-3548000.0,
Normalized Income,-1890540.0,-1737340.0,4147474.233983,-2253120.0,459300.0,
Net Income From Continuing And Discontinued Operation,-1712000.0,-1464000.0,4483000.0,-1836000.0,957000.0,
Total Expenses,12362000.0,12375000.0,15809000.0,14648000.0,9237000.0,
Total Operating Income As Reported,-4055000.0,-4166000.0,2126000.0,-3792000.0,-3548000.0,
Diluted Average Shares,26878658.0,26852573.0,,26814051.0,26849340.0,26788345.0
Basic Average Shares,26878658.0,26852573.0,,26814051.0,26800594.0,26788345.0
Diluted EPS,-0.06,-0.05,,-0.07,0.04,-0.03
Basic EPS,-0.06,-0.05,,-0.07,0.04,-0.03
Diluted NI Availto Com Stockholders,-1712000.0,-1464000.0,4483000.0,-1836000.0,957000.0,
Net Income Common Stockholders,-1712000.0,-1464000.0,4483000.0,-1836000.0,957000.0,
Net Income,-1712000.0,-1464000.0,4483000.0,-1836000.0,957000.0,
Minority Interests,1000.0,2000.0,1000.0,0.0,1000.0,
Net Income Including Noncontrolling Interests,-1713000.0,-1466000.0,4482000.0,-1836000.0,956000.0,
Net Income Continuous Operations,-1713000.0,-1466000.0,4482000.0,-1836000.0,956000.0,
Tax Provision,435000.0,-1272000.0,1262000.0,1832000.0,-1176000.0,
Pretax Income,-1278000.0,-2738000.0,5744000.0,-4000.0,-220000.0,
Other Income Expense,2777000.0,1428000.0,3618000.0,3788000.0,3328000.0,
Other Non Operating Income Expenses,-4000.0,-76000.0,-82000.0,-69000.0,-71000.0,
Earnings From Equity Interest,2555000.0,1158000.0,3270000.0,3329000.0,2769000.0,
Gain On Sale Of Security,226000.0,346000.0,430000.0,528000.0,630000.0,
Operating Income,-4055000.0,-4166000.0,2126000.0,-3792000.0,-3548000.0,
Operating Expense,4900000.0,4236000.0,2298000.0,2945000.0,3357000.0,
Other Operating Expenses,4900000.0,4236000.0,2298000.0,2945000.0,3357000.0,
Gross Profit,845000.0,70000.0,4424000.0,-847000.0,-191000.0,
Cost Of Revenue,7462000.0,8139000.0,13511000.0,11703000.0,5880000.0,
Total Revenue,8307000.0,8209000.0,17935000.0,10856000.0,5689000.0,
Operating Revenue,8307000.0,8209000.0,17935000.0,10856000.0,5689000.0,
