,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,
Normalized EBITDA,-1329868.0,-1005120.0,-1399426.0,-1737349.0,-504369.0,
Net Income From Continuing Operation Net Minority Interest,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Reconciled Depreciation,613394.0,694267.0,691852.0,689629.0,686713.0,
Reconciled Cost Of Revenue,2594642.0,2906188.0,2099042.0,2643543.0,2274626.0,
EBITDA,-1329868.0,-1005120.0,-1399426.0,-1737349.0,-504369.0,
EBIT,-1943262.0,-1699387.0,-2091278.0,-2426978.0,-1191082.0,
Net Interest Income,-101031.0,-42451.0,-20380.0,7884.0,19852.0,
Interest Expense,,42451.0,20380.0,-7884.0,,38186.0
Interest Income,,,,,19852.0,
Normalized Income,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Net Income From Continuing And Discontinued Operation,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Total Expenses,24314415.0,19908392.0,19115055.0,23269073.0,25761670.0,
Total Operating Income As Reported,-1943262.0,-1699387.0,-2091278.0,-2426978.0,-1191082.0,
Diluted Average Shares,140454840.0,140118532.0,138789669.0,,127381051.0,127249916.0
Basic Average Shares,140454840.0,140118532.0,138789669.0,,127381051.0,127249916.0
Diluted EPS,-0.01,-0.01,-0.02,,-0.01,-0.03
Basic EPS,-0.01,-0.01,-0.02,,-0.01,-0.03
Diluted NI Availto Com Stockholders,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Net Income Common Stockholders,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Net Income,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Net Income Including Noncontrolling Interests,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Net Income Continuous Operations,-2044293.0,-1747191.0,-2111658.0,-2401330.0,-1170980.0,
Tax Provision,0.0,5353.0,,,0.0,0.0
Pretax Income,-2044293.0,-1741838.0,-2111658.0,-2419094.0,-1170980.0,
Other Income Expense,,,,0.0,250.0,
Other Non Operating Income Expenses,,,,0.0,250.0,
Net Non Operating Interest Income Expense,-101031.0,-42451.0,-20380.0,7884.0,19852.0,
Total Other Finance Cost,101031.0,,,,-19852.0,
Interest Expense Non Operating,,42451.0,20380.0,-7884.0,,38186.0
Interest Income Non Operating,,,,,19852.0,
Operating Income,-1943262.0,-1699387.0,-2091278.0,-2426978.0,-1191082.0,
Operating Expense,21719773.0,17002204.0,17016013.0,20625530.0,23487044.0,
Selling General And Administration,21719773.0,17002204.0,17016013.0,20625530.0,23487044.0,
Selling And Marketing Expense,17006131.0,12431580.0,13102644.0,15212600.0,17625806.0,
General And Administrative Expense,4713642.0,4570624.0,3913369.0,5412930.0,5861238.0,
Other Gand A,1607258.0,1539393.0,688510.0,1821821.0,2335295.0,
Salaries And Wages,3106384.0,3031231.0,3224859.0,3591109.0,3525943.0,
Gross Profit,19776511.0,15302817.0,14924735.0,18198552.0,22295962.0,
Cost Of Revenue,2594642.0,2906188.0,2099042.0,2643543.0,2274626.0,
Total Revenue,22371153.0,18209005.0,17023777.0,20842095.0,24570588.0,
Operating Revenue,22371153.0,18209005.0,17023777.0,20842095.0,24570588.0,
