,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.275,0.03,0.125962,0.188,0.2
Normalized EBITDA,133349000.0,120453000.0,132884000.0,119791000.0,112385000.0
Net Income From Continuing Operation Net Minority Interest,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Reconciled Depreciation,7014000.0,6930000.0,7506000.0,7518000.0,7235000.0
Reconciled Cost Of Revenue,423298000.0,380220000.0,358272000.0,364309000.0,374266000.0
EBITDA,133349000.0,120453000.0,132884000.0,119791000.0,112385000.0
EBIT,126335000.0,113523000.0,125378000.0,112273000.0,105150000.0
Net Interest Income,1078000.0,6463000.0,7883000.0,7528000.0,5465000.0
Normalized Income,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Net Income From Continuing And Discontinued Operation,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Total Expenses,476976000.0,445047000.0,411211000.0,421044000.0,422954000.0
Total Operating Income As Reported,126335000.0,113523000.0,125378000.0,112273000.0,105150000.0
Diluted Average Shares,29143000.0,31196000.0,31873000.0,32088000.0,32086000.0
Basic Average Shares,28601000.0,30387000.0,30945000.0,31047000.0,30990000.0
Diluted EPS,3.1,3.67,3.67,3.01,2.75
Basic EPS,3.16,3.77,3.78,3.11,2.85
Diluted NI Availto Com Stockholders,90260000.0,114595000.0,117015000.0,96426000.0,88351000.0
Net Income Common Stockholders,90260000.0,114595000.0,117015000.0,96426000.0,88351000.0
Otherunder Preferred Stock Dividend,0.0,0.0,3000.0,0.0,0.0
Net Income,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Net Income Including Noncontrolling Interests,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Net Income Continuous Operations,90260000.0,114595000.0,117018000.0,96426000.0,88351000.0
Tax Provision,34278000.0,3575000.0,16864000.0,22350000.0,22131000.0
Pretax Income,124538000.0,118170000.0,133882000.0,118776000.0,110482000.0
Other Income Expense,-2875000.0,-1816000.0,621000.0,-1025000.0,-133000.0
Other Non Operating Income Expenses,-2875000.0,-1816000.0,1117000.0,-1025000.0,-133000.0
Net Non Operating Interest Income Expense,1078000.0,6463000.0,7883000.0,7528000.0,5465000.0
Total Other Finance Cost,-1078000.0,-6463000.0,-7883000.0,-7528000.0,-5465000.0
Operating Income,126335000.0,113523000.0,125378000.0,112273000.0,105150000.0
Operating Expense,53678000.0,64827000.0,52939000.0,56735000.0,48688000.0
Depreciation Amortization Depletion Income Statement,7014000.0,6930000.0,7506000.0,7518000.0,7235000.0
Depreciation And Amortization In Income Statement,7014000.0,6930000.0,7506000.0,7518000.0,7235000.0
Amortization,237000.0,236000.0,361000.0,360000.0,361000.0
Amortization Of Intangibles Income Statement,237000.0,236000.0,361000.0,360000.0,361000.0
Depreciation Income Statement,6777000.0,6694000.0,7145000.0,7158000.0,6874000.0
Selling General And Administration,46664000.0,57897000.0,45433000.0,49217000.0,41453000.0
Gross Profit,180013000.0,178350000.0,178317000.0,169008000.0,153838000.0
Cost Of Revenue,423298000.0,380220000.0,358272000.0,364309000.0,374266000.0
Total Revenue,603311000.0,558570000.0,536589000.0,533317000.0,528104000.0
Operating Revenue,603311000.0,558570000.0,536589000.0,533317000.0,528104000.0
