,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.001332,0.21,0.001429,0.069175,0.21
Normalized EBITDA,-25786000.0,-86810000.0,-542582000.0,-38908000.0,-10232000.0
Net Income From Continuing Operation Net Minority Interest,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Reconciled Cost Of Revenue,142762000.0,73353000.0,63919000.0,59264000.0,74824000.0
EBITDA,-25786000.0,-86810000.0,-542582000.0,-38908000.0,-10232000.0
EBIT,-25786000.0,-86810000.0,-542582000.0,-38908000.0,-10232000.0
Net Interest Income,-13693000.0,-9343000.0,-10226000.0,-231000.0,353000.0
Normalized Income,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Net Income From Continuing And Discontinued Operation,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Total Expenses,181368000.0,156938000.0,117299000.0,100937000.0,102609000.0
Total Operating Income As Reported,-134237000.0,416240000.0,-520867000.0,-53589000.0,-15704000.0
Diluted Average Shares,193970000.0,228561000.0,165427000.0,143769000.0,126530000.0
Basic Average Shares,193970000.0,190199000.0,165427000.0,143769000.0,126530000.0
Diluted EPS,-0.76,-0.37,-3.22,-0.35,-0.14
Basic EPS,-0.76,2.15,-3.22,-0.35,-0.14
Diluted NI Availto Com Stockholders,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Net Income Common Stockholders,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Net Income,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Net Income Including Noncontrolling Interests,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Net Income Continuous Operations,-147733000.0,409473000.0,-531917000.0,-50097000.0,-17743000.0
Tax Provision,-197000.0,-2576000.0,-761000.0,-3723000.0,1995000.0
Pretax Income,-147930000.0,406897000.0,-532678000.0,-53820000.0,-15748000.0
Other Income Expense,-108451000.0,503050000.0,-474171000.0,-14681000.0,-12721000.0
Other Non Operating Income Expenses,-108451000.0,503050000.0,27819000.0,-14681000.0,-2718000.0
Net Non Operating Interest Income Expense,-13693000.0,-9343000.0,-10226000.0,-231000.0,353000.0
Total Other Finance Cost,13693000.0,9343000.0,176000.0,231000.0,264000.0
Operating Income,-25786000.0,-86810000.0,-48281000.0,-38908000.0,-3380000.0
Operating Expense,38606000.0,83585000.0,53380000.0,41673000.0,27785000.0
Other Operating Expenses,-3735000.0,7789000.0,10862000.0,-1220000.0,1712000.0
Research And Development,20577000.0,59014000.0,22898000.0,24836000.0,8048000.0
Selling General And Administration,21764000.0,16782000.0,19620000.0,18057000.0,18025000.0
Selling And Marketing Expense,1626000.0,1393000.0,1952000.0,2229000.0,2173000.0
General And Administrative Expense,20138000.0,15389000.0,17668000.0,15828000.0,15852000.0
Other Gand A,20138000.0,15389000.0,17668000.0,15828000.0,15852000.0
Gross Profit,12820000.0,-3225000.0,5099000.0,2765000.0,24405000.0
Cost Of Revenue,142762000.0,73353000.0,63919000.0,59264000.0,74824000.0
Total Revenue,155582000.0,70128000.0,69018000.0,62029000.0,99229000.0
Operating Revenue,155582000.0,70128000.0,69018000.0,62029000.0,99229000.0
