,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31
Tax Effect Of Unusual Items,-76214.491237,0.0,0.0,162120.0,-152330.140015,
Tax Rate For Calcs,0.253204,0.270565,0.247241,0.21,0.218865,
Normalized EBITDA,5965000.0,4717000.0,8700000.0,5757000.0,9891000.0,
Total Unusual Items,-301000.0,,,772000.0,-696000.0,7000.0
Total Unusual Items Excluding Goodwill,-301000.0,,,772000.0,-696000.0,7000.0
Net Income From Continuing Operation Net Minority Interest,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Reconciled Depreciation,5254000.0,5048000.0,5443000.0,7010000.0,4353000.0,
Reconciled Cost Of Revenue,86833000.0,83159000.0,81266000.0,73702000.0,59347000.0,
EBITDA,5664000.0,4717000.0,8700000.0,6529000.0,9195000.0,
EBIT,410000.0,-331000.0,3257000.0,-481000.0,4842000.0,
Net Interest Income,-4233000.0,-4167000.0,-4163000.0,-3974000.0,-3485000.0,
Interest Expense,4233000.0,4167000.0,4163000.0,3974000.0,3485000.0,
Normalized Income,-2630214.491237,-3281000.0,-682000.0,-5173880.0,1603669.859985,
Net Income From Continuing And Discontinued Operation,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Total Expenses,122747000.0,119464000.0,114052000.0,103178000.0,85955000.0,
Total Operating Income As Reported,1131000.0,-838000.0,3541000.0,369000.0,5561000.0,
Diluted Average Shares,3140191.0,3154771.0,3163541.0,,3186904.0,3184982.0
Basic Average Shares,3140191.0,3154771.0,3163541.0,,3166842.0,3143911.0
Diluted EPS,-0.91,-1.04,-0.22,,0.33,0.49
Basic EPS,-0.91,-1.04,-0.22,,0.33,0.5
Diluted NI Availto Com Stockholders,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Average Dilution Earnings,0.0,0.0,,0.0,0.0,0.0
Net Income Common Stockholders,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Net Income,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Net Income Including Noncontrolling Interests,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Net Income Continuous Operations,-2855000.0,-3281000.0,-682000.0,-4564000.0,1060000.0,
Tax Provision,-968000.0,-1217000.0,-224000.0,109000.0,297000.0,
Pretax Income,-3823000.0,-4498000.0,-906000.0,-4455000.0,1357000.0,
Other Income Expense,-721000.0,507000.0,-284000.0,-850000.0,-719000.0,
Other Non Operating Income Expenses,-420000.0,507000.0,-284000.0,-1622000.0,-23000.0,
Special Income Charges,-301000.0,,,772000.0,-696000.0,7000.0
Gain On Sale Of Ppe,,,,,-29000.0,7000.0
Gain On Sale Of Business,-301000.0,,,750000.0,-696000.0,
Impairment Of Capital Assets,,,,0.0,0.0,
Net Non Operating Interest Income Expense,-4233000.0,-4167000.0,-4163000.0,-3974000.0,-3485000.0,
Interest Expense Non Operating,4233000.0,4167000.0,4163000.0,3974000.0,3485000.0,
Operating Income,1131000.0,-838000.0,3541000.0,369000.0,5561000.0,
Operating Expense,35914000.0,36305000.0,32786000.0,29476000.0,26608000.0,
Selling General And Administration,35914000.0,36305000.0,32786000.0,29476000.0,26608000.0,
Selling And Marketing Expense,5852000.0,6481000.0,5107000.0,3249000.0,3382000.0,
General And Administrative Expense,30062000.0,29824000.0,27679000.0,26227000.0,23226000.0,
Other Gand A,30062000.0,29824000.0,27679000.0,26227000.0,23226000.0,
Gross Profit,37045000.0,35467000.0,36327000.0,29845000.0,32169000.0,
Cost Of Revenue,86833000.0,83159000.0,81266000.0,73702000.0,59347000.0,
Total Revenue,123878000.0,118626000.0,117593000.0,103547000.0,91516000.0,
Operating Revenue,123878000.0,118626000.0,117593000.0,103547000.0,91516000.0,
