,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1932000.0,-970588.235294,-408333.333333,-8253000.0,-2121000.0
Tax Rate For Calcs,0.21,0.147059,0.020833,0.21,0.21
Normalized EBITDA,43300000.0,45500000.0,62600000.0,59000000.0,51800000.0
Total Unusual Items,-9200000.0,-6600000.0,-19600000.0,-39300000.0,-10100000.0
Total Unusual Items Excluding Goodwill,-9200000.0,-6600000.0,-19600000.0,-39300000.0,-10100000.0
Net Income From Continuing Operation Net Minority Interest,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Reconciled Depreciation,20700000.0,19700000.0,23100000.0,24400000.0,26400000.0
Reconciled Cost Of Revenue,448100000.0,500000000.0,549400000.0,527600000.0,493900000.0
EBITDA,34100000.0,38900000.0,43000000.0,19700000.0,41700000.0
EBIT,13400000.0,19200000.0,19900000.0,-4700000.0,15300000.0
Net Interest Income,-13200000.0,-12400000.0,-15100000.0,-17000000.0,-17200000.0
Interest Expense,13200000.0,12400000.0,15100000.0,17000000.0,17200000.0
Normalized Income,7168000.0,11429411.764706,23891666.666667,6347000.0,5179000.0
Net Income From Continuing And Discontinued Operation,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Total Expenses,549000000.0,603200000.0,669100000.0,640400000.0,609000000.0
Total Operating Income As Reported,13700000.0,19600000.0,19700000.0,-4900000.0,15100000.0
Diluted Average Shares,47600000.0,50700000.0,51200000.0,47800000.0,47700000.0
Basic Average Shares,47600000.0,48000000.0,47800000.0,47800000.0,47700000.0
Diluted EPS,0.0,0.11,0.09,-0.52,-0.06
Basic EPS,0.0,0.12,0.1,-0.52,-0.06
Diluted NI Availto Com Stockholders,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Net Income Common Stockholders,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Net Income,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Net Income Including Noncontrolling Interests,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Net Income Continuous Operations,-100000.0,5800000.0,4700000.0,-24700000.0,-2800000.0
Tax Provision,300000.0,1000000.0,100000.0,3000000.0,900000.0
Pretax Income,200000.0,6800000.0,4800000.0,-21700000.0,-1900000.0
Other Income Expense,-9500000.0,-7000000.0,-19400000.0,-39100000.0,-9900000.0
Other Non Operating Income Expenses,-300000.0,-400000.0,200000.0,200000.0,200000.0
Special Income Charges,-9200000.0,-6600000.0,-19600000.0,-39300000.0,-10100000.0
Gain On Sale Of Ppe,,,,20500000.0,
Impairment Of Capital Assets,4200000.0,300000.0,-32600000.0,52200000.0,1100000.0
Restructuring And Mergern Acquisition,5000000.0,6300000.0,10600000.0,-12900000.0,9000000.0
Net Non Operating Interest Income Expense,-13200000.0,-12400000.0,-15100000.0,-17000000.0,-17200000.0
Interest Expense Non Operating,13200000.0,12400000.0,15100000.0,17000000.0,17200000.0
Operating Income,22900000.0,26200000.0,39300000.0,34400000.0,25200000.0
Operating Expense,100900000.0,103200000.0,119700000.0,112800000.0,115100000.0
Depreciation Amortization Depletion Income Statement,20700000.0,19700000.0,23100000.0,24400000.0,26400000.0
Depreciation And Amortization In Income Statement,20700000.0,19700000.0,23100000.0,24400000.0,26400000.0
Selling General And Administration,80200000.0,83500000.0,96600000.0,88400000.0,88700000.0
Gross Profit,123800000.0,129400000.0,159000000.0,147200000.0,140300000.0
Cost Of Revenue,448100000.0,500000000.0,549400000.0,527600000.0,493900000.0
Total Revenue,571900000.0,629400000.0,708400000.0,674800000.0,634200000.0
Operating Revenue,571900000.0,629400000.0,708400000.0,674800000.0,634200000.0
