,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.263066,0.296967,0.25,0.277,0.270636,
Normalized EBITDA,43611000.0,45067000.0,41038000.0,51206000.0,36667000.0,
Net Income From Continuing Operation Net Minority Interest,27128000.0,25196000.0,24133000.0,31310000.0,24193000.0,
Reconciled Depreciation,7411000.0,8656000.0,8360000.0,7372000.0,5208000.0,
Reconciled Cost Of Revenue,488757000.0,351187000.0,369396000.0,365574000.0,408389000.0,
EBITDA,43611000.0,45067000.0,41038000.0,51206000.0,36667000.0,
EBIT,36200000.0,36411000.0,32678000.0,43834000.0,31459000.0,
Net Interest Income,,-572000.0,-517000.0,-537000.0,-585000.0,-723000.0
Interest Expense,,572000.0,517000.0,537000.0,585000.0,723000.0
Normalized Income,27128000.0,25196000.0,24133000.0,31310000.0,24193000.0,
Net Income From Continuing And Discontinued Operation,37697000.0,25196000.0,24133000.0,31310000.0,27339000.0,
Total Expenses,601115000.0,462827000.0,481937000.0,471917000.0,504193000.0,
Total Operating Income As Reported,36200000.0,34715000.0,28511000.0,42718000.0,31459000.0,
Diluted Average Shares,26381000.0,,26620000.0,26676000.0,26801000.0,26806000.0
Basic Average Shares,26270000.0,,26495000.0,26567000.0,26642000.0,26644000.0
Diluted EPS,1.43,,0.91,1.17,1.02,0.82
Basic EPS,1.43,,0.91,1.18,1.03,0.83
Diluted NI Availto Com Stockholders,37697000.0,25196000.0,24133000.0,31310000.0,27339000.0,
Net Income Common Stockholders,37697000.0,25196000.0,24133000.0,31310000.0,27339000.0,
Net Income,37697000.0,25196000.0,24133000.0,31310000.0,27339000.0,
Net Income Including Noncontrolling Interests,37697000.0,25196000.0,24133000.0,31310000.0,27339000.0,
Net Income Discontinuous Operations,10569000.0,,,,3146000.0,
Net Income Continuous Operations,27128000.0,25196000.0,24133000.0,31310000.0,24193000.0,
Tax Provision,9684000.0,10643000.0,8028000.0,11987000.0,8977000.0,
Pretax Income,36812000.0,35839000.0,32161000.0,43297000.0,33170000.0,
Other Income Expense,612000.0,1124000.0,3650000.0,579000.0,1711000.0,
Other Non Operating Income Expenses,612000.0,1124000.0,3650000.0,579000.0,1711000.0,
Net Non Operating Interest Income Expense,,-572000.0,-517000.0,-537000.0,-585000.0,-723000.0
Interest Expense Non Operating,,572000.0,517000.0,537000.0,585000.0,723000.0
Operating Income,36200000.0,35287000.0,29028000.0,43255000.0,31459000.0,
Operating Expense,112016000.0,110477000.0,111857000.0,104736000.0,95415000.0,
Depreciation Amortization Depletion Income Statement,7069000.0,7493000.0,7676000.0,5765000.0,4819000.0,
Depreciation And Amortization In Income Statement,7069000.0,7493000.0,7676000.0,5765000.0,4819000.0,
Selling General And Administration,104947000.0,102984000.0,104181000.0,98971000.0,90596000.0,
Gross Profit,148216000.0,145764000.0,140885000.0,147991000.0,126874000.0,
Cost Of Revenue,489099000.0,352350000.0,370080000.0,367181000.0,408778000.0,
Total Revenue,637315000.0,498114000.0,510965000.0,515172000.0,535652000.0,
Operating Revenue,637315000.0,498114000.0,510965000.0,515172000.0,535652000.0,
