,2025-06-30,2025-03-31,2024-12-31,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-6930000.0,-386190000.0,4000000.0,-8598984.771574,-2940000.0,
Tax Rate For Calcs,0.21,0.21,0.4,0.390863,0.21,
Normalized EBITDA,92000000.0,-9000000.0,167000000.0,282000000.0,133000000.0,
Total Unusual Items,-33000000.0,-1839000000.0,10000000.0,-22000000.0,-14000000.0,
Total Unusual Items Excluding Goodwill,-33000000.0,-1839000000.0,10000000.0,-22000000.0,-14000000.0,
Net Income From Continuing Operation Net Minority Interest,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Reconciled Depreciation,36000000.0,37000000.0,,54000000.0,56000000.0,
Reconciled Cost Of Revenue,1403000000.0,1313000000.0,1270000000.0,1124000000.0,1242000000.0,
EBITDA,59000000.0,-1848000000.0,177000000.0,260000000.0,119000000.0,
EBIT,23000000.0,-1885000000.0,177000000.0,206000000.0,63000000.0,
Net Interest Income,-30000000.0,-10000000.0,-2000000.0,-6000000.0,-6000000.0,
Interest Expense,41000000.0,16000000.0,4000000.0,9000000.0,9000000.0,
Interest Income,11000000.0,6000000.0,2000000.0,3000000.0,3000000.0,
Normalized Income,3070000.0,-480190000.0,98000000.0,133401015.228426,38060000.0,
Net Income From Continuing And Discontinued Operation,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Total Expenses,1850000000.0,1737000000.0,1691000000.0,1539000000.0,1626000000.0,
Total Operating Income As Reported,18000000.0,-1881000000.0,195000000.0,199000000.0,65000000.0,
Diluted Average Shares,145000000.0,145000000.0,144000000.0,,145000000.0,145000000.0
Basic Average Shares,145000000.0,145000000.0,144000000.0,,145000000.0,145000000.0
Diluted EPS,-0.16,-13.33,0.722222,,0.19,-2.075862
Basic EPS,-0.16,-13.33,0.722222,,0.19,-2.075862
Diluted NI Availto Com Stockholders,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Net Income Common Stockholders,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Net Income,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Net Income Including Noncontrolling Interests,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Net Income Continuous Operations,-23000000.0,-1933000000.0,104000000.0,120000000.0,27000000.0,
Tax Provision,5000000.0,32000000.0,69000000.0,77000000.0,27000000.0,
Pretax Income,-18000000.0,-1901000000.0,173000000.0,197000000.0,54000000.0,
Other Income Expense,-39000000.0,-1849000000.0,-10000000.0,-18000000.0,-19000000.0,
Other Non Operating Income Expenses,-6000000.0,-10000000.0,-20000000.0,4000000.0,-5000000.0,
Special Income Charges,-33000000.0,-1839000000.0,10000000.0,-22000000.0,-14000000.0,
Gain On Sale Of Business,-17000000.0,-9000000.0,13000000.0,-18000000.0,-12000000.0,
Impairment Of Capital Assets,0.0,1830000000.0,,0.0,0.0,
Restructuring And Mergern Acquisition,16000000.0,0.0,3000000.0,4000000.0,2000000.0,
Net Non Operating Interest Income Expense,-30000000.0,-10000000.0,-2000000.0,-6000000.0,-6000000.0,
Interest Expense Non Operating,41000000.0,16000000.0,4000000.0,9000000.0,9000000.0,
Interest Income Non Operating,11000000.0,6000000.0,2000000.0,3000000.0,3000000.0,
Operating Income,51000000.0,-42000000.0,185000000.0,221000000.0,79000000.0,
Operating Expense,447000000.0,424000000.0,421000000.0,415000000.0,384000000.0,
Other Operating Expenses,,,21000000.0,,,34000000.0
Research And Development,285000000.0,285000000.0,279000000.0,298000000.0,277000000.0,
Selling General And Administration,162000000.0,139000000.0,142000000.0,117000000.0,107000000.0,
Selling And Marketing Expense,,,142000000.0,,,113000000.0
Gross Profit,498000000.0,382000000.0,606000000.0,636000000.0,463000000.0,
Cost Of Revenue,1403000000.0,1313000000.0,1270000000.0,1124000000.0,1242000000.0,
Total Revenue,1901000000.0,1695000000.0,1876000000.0,1760000000.0,1705000000.0,
Operating Revenue,1901000000.0,1695000000.0,1876000000.0,1760000000.0,1705000000.0,
