,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-918242.0,-642219.0,-839365.0,-1506730.0,-739414.0,
Total Unusual Items,33806.0,-327122.0,82636.0,1157297.0,1096045.0,
Total Unusual Items Excluding Goodwill,33806.0,-327122.0,82636.0,1157297.0,1096045.0,
Net Income From Continuing Operation Net Minority Interest,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Reconciled Depreciation,1535.0,1377.0,1299.0,-28570.0,2754.0,
Reconciled Cost Of Revenue,887850.0,1482041.0,2089567.0,1191350.0,1586478.0,
EBITDA,-884436.0,-969341.0,-756729.0,-349433.0,356631.0,
EBIT,-885971.0,-970718.0,-758028.0,-320863.0,353877.0,
Net Interest Income,-439176.0,-871249.0,-335067.0,-301839.0,-799674.0,
Interest Expense,439176.0,871249.0,335067.0,301799.0,799690.0,
Interest Income,0.0,0.0,,,16.0,24.0
Normalized Income,-1358953.0,-1514845.0,-1175731.0,-1779959.0,-1541858.0,
Net Income From Continuing And Discontinued Operation,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Total Expenses,1804078.0,2468281.0,3102528.0,2474385.0,2301961.0,
Total Operating Income As Reported,-919795.0,-691723.0,-842199.0,-1465536.0,-740282.0,
Diluted Average Shares,2749904.0,1209792.0,527749.0,,68741.0,47316.0
Basic Average Shares,2749904.0,1209792.0,527749.0,,68741.0,47316.0
Diluted EPS,-0.48,-1.52,-2.0,,-6.5,-30.68
Basic EPS,-0.48,-1.52,-2.0,,-6.5,-30.68
Diluted NI Availto Com Stockholders,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Net Income Common Stockholders,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Net Income,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Net Income Including Noncontrolling Interests,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Net Income Continuous Operations,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Pretax Income,-1325147.0,-1841967.0,-1093095.0,-622662.0,-445813.0,
Other Income Expense,33824.0,-278995.0,84171.0,1144713.0,1094143.0,
Other Non Operating Income Expenses,18.0,48127.0,1535.0,-12584.0,-1902.0,
Special Income Charges,0.0,0.0,0.0,0.0,-144169.0,
Other Special Charges,,,,0.0,144169.0,184589.0
Impairment Of Capital Assets,,,,0.0,0.0,
Gain On Sale Of Security,33806.0,-327122.0,82636.0,1157297.0,1240214.0,
Net Non Operating Interest Income Expense,-439176.0,-871249.0,-335067.0,-301839.0,-799674.0,
Interest Expense Non Operating,439176.0,871249.0,335067.0,301799.0,799690.0,
Interest Income Non Operating,0.0,0.0,,,16.0,24.0
Operating Income,-919795.0,-691723.0,-842199.0,-1465536.0,-740282.0,
Operating Expense,916228.0,986240.0,1012961.0,1283035.0,715483.0,
Other Operating Expenses,643151.0,689414.0,709872.0,751959.0,411336.0,
Depreciation Amortization Depletion Income Statement,1535.0,1377.0,1299.0,-28570.0,2754.0,
Depreciation And Amortization In Income Statement,1535.0,1377.0,1299.0,-28570.0,2754.0,
Selling General And Administration,271542.0,295449.0,301790.0,559646.0,301393.0,
Selling And Marketing Expense,,,,,,773.0
General And Administrative Expense,271542.0,295449.0,301790.0,559646.0,301393.0,
Salaries And Wages,271542.0,295449.0,301790.0,559646.0,301393.0,
Gross Profit,-3567.0,294517.0,170762.0,-182501.0,-24799.0,
Cost Of Revenue,887850.0,1482041.0,2089567.0,1191350.0,1586478.0,
Total Revenue,884283.0,1776558.0,2260329.0,1008849.0,1561679.0,
Operating Revenue,884283.0,1776558.0,2260329.0,1008849.0,1561679.0,
