,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,-2653594.771242,213000.0,0.0,,
Tax Rate For Calcs,0.222772,0.212,0.189542,0.213,0.213351,,
Total Unusual Items,,,-14000000.0,1000000.0,0.0,6000000.0,-221000000.0
Total Unusual Items Excluding Goodwill,,,-14000000.0,1000000.0,0.0,6000000.0,-221000000.0
Net Income From Continuing Operation Net Minority Interest,628000000.0,515000000.0,620000000.0,573000000.0,601000000.0,,
Reconciled Depreciation,138000000.0,135000000.0,124000000.0,123000000.0,120000000.0,,
Net Interest Income,1495000000.0,1437000000.0,1438000000.0,1421000000.0,1387000000.0,,
Interest Expense,989000000.0,995000000.0,1091000000.0,1248000000.0,1233000000.0,,
Interest Income,2484000000.0,2432000000.0,2529000000.0,2669000000.0,2620000000.0,,
Normalized Income,628000000.0,515000000.0,631346405.228758,572213000.0,601000000.0,,
Net Income From Continuing And Discontinued Operation,628000000.0,515000000.0,620000000.0,573000000.0,601000000.0,,
Rent Expense Supplemental,54000000.0,18000000.0,63000000.0,21000000.0,55000000.0,,
Diluted Average Shares,674034313.0,676040080.0,681456000.0,686108625.0,691082792.0,,
Basic Average Shares,670787224.0,671052320.0,675307000.0,680895306.0,686781201.0,,
Diluted EPS,0.88,0.71,0.85,0.78,0.81,,
Basic EPS,0.88,0.71,0.86,0.78,0.82,,
Diluted NI Availto Com Stockholders,591000000.0,478000000.0,582000000.0,532000000.0,561000000.0,,
Net Income Common Stockholders,591000000.0,478000000.0,582000000.0,532000000.0,561000000.0,,
Preferred Stock Dividends,37000000.0,37000000.0,38000000.0,41000000.0,40000000.0,,
Net Income,628000000.0,515000000.0,620000000.0,573000000.0,601000000.0,,
Net Income Including Noncontrolling Interests,628000000.0,515000000.0,620000000.0,573000000.0,601000000.0,,
Net Income Continuous Operations,628000000.0,515000000.0,620000000.0,573000000.0,601000000.0,,
Tax Provision,180000000.0,138000000.0,145000000.0,155000000.0,163000000.0,,
Pretax Income,808000000.0,653000000.0,765000000.0,728000000.0,764000000.0,,
Special Income Charges,,,-14000000.0,1000000.0,0.0,6000000.0,-221000000.0
Gain On Sale Of Business,,,0.0,1000000.0,0.0,6000000.0,
Other Special Charges,,,,,,,221000000.0
Gain On Sale Of Security,16000000.0,-9000000.0,-37000000.0,-32000000.0,3000000.0,,
Depreciation Amortization Depletion Income Statement,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
Depreciation And Amortization In Income Statement,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
Amortization,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
Amortization Of Intangibles Income Statement,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,
Selling General And Administration,830000000.0,838000000.0,748000000.0,772000000.0,792000000.0,,
Selling And Marketing Expense,43000000.0,28000000.0,23000000.0,26000000.0,34000000.0,,
General And Administrative Expense,787000000.0,810000000.0,725000000.0,746000000.0,758000000.0,,
Insurance And Claims,35000000.0,42000000.0,-2000000.0,35000000.0,47000000.0,,
Rent And Landing Fees,54000000.0,18000000.0,63000000.0,21000000.0,55000000.0,,
Salaries And Wages,698000000.0,750000000.0,664000000.0,690000000.0,656000000.0,,
Total Revenue,2223000000.0,2080000000.0,2143000000.0,2063000000.0,2061000000.0,,
Operating Revenue,2223000000.0,2080000000.0,2143000000.0,2063000000.0,2061000000.0,,
Occupancy And Equipment,124000000.0,129000000.0,127000000.0,119000000.0,121000000.0,,
Professional Expense And Contract Services Expense,13000000.0,12000000.0,14000000.0,12000000.0,14000000.0,,
Other Non Interest Expense,268000000.0,266000000.0,284000000.0,277000000.0,265000000.0,,
