,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-139699.798551,-1296540.0,-86414.281536,-403620.0,-1728300.0,,
Tax Rate For Calcs,0.022417,0.21,0.019568,0.21,0.21,,
Normalized EBITDA,-10238000.0,-72988000.0,-64295000.0,7797000.0,-50985000.0,,
Total Unusual Items,-6232000.0,-6174000.0,-4416000.0,-1922000.0,-8230000.0,,
Total Unusual Items Excluding Goodwill,-6232000.0,-6174000.0,-4416000.0,-1922000.0,-8230000.0,,
Net Income From Continuing Operation Net Minority Interest,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Reconciled Depreciation,1762000.0,2623000.0,4755000.0,5796000.0,5304000.0,,
Reconciled Cost Of Revenue,87642000.0,78769000.0,151010000.0,126328000.0,133759000.0,,
EBITDA,-16470000.0,-79162000.0,-68711000.0,5875000.0,-59215000.0,,
EBIT,-18232000.0,-81785000.0,-73466000.0,79000.0,-64519000.0,,
Net Interest Income,18585000.0,-41066000.0,-14493000.0,-12548000.0,-8849000.0,,
Interest Expense,5099000.0,5031000.0,5181000.0,5370000.0,5398000.0,,
Interest Income,793000.0,1095000.0,1358000.0,1676000.0,2623000.0,,
Normalized Income,-16715699.798551,-82395540.0,-72778414.281536,-4852620.0,-64144300.0,,
Net Income From Continuing And Discontinued Operation,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Total Expenses,163242000.0,141145000.0,228657000.0,184256000.0,219199000.0,,
Total Operating Income As Reported,-36716000.0,-45750000.0,-61040000.0,7257000.0,-61068000.0,,
Diluted Average Shares,33410000.0,30725000.0,30572000.0,30348000.0,29309000.0,,
Basic Average Shares,33410000.0,30725000.0,30572000.0,30348000.0,29309000.0,,
Diluted EPS,-0.68,-2.84,-2.52,-0.21,-2.41,,
Basic EPS,-0.68,-2.84,-2.52,-0.21,-2.41,,
Diluted NI Availto Com Stockholders,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Net Income Common Stockholders,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Net Income,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Net Income Including Noncontrolling Interests,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Net Income Continuous Operations,-22808000.0,-87273000.0,-77108000.0,-6371000.0,-70646000.0,,
Tax Provision,-523000.0,457000.0,-1539000.0,1080000.0,729000.0,,
Pretax Income,-23331000.0,-86816000.0,-78647000.0,-5291000.0,-69917000.0,,
Other Income Expense,-6232000.0,-6174000.0,-7535000.0,-1922000.0,-8230000.0,,
Other Non Operating Income Expenses,,,,,,-3185000.0,-4758000.0
Special Income Charges,-1032000.0,-6174000.0,-4421000.0,-1922000.0,-8230000.0,,
Write Off,-11000.0,,,,871000.0,,
Restructuring And Mergern Acquisition,1043000.0,6174000.0,4421000.0,1922000.0,7359000.0,,
Gain On Sale Of Security,-5200000.0,,5000.0,,,,
Net Non Operating Interest Income Expense,18585000.0,-41066000.0,-14493000.0,-12548000.0,-8849000.0,,
Total Other Finance Cost,-22891000.0,37130000.0,10670000.0,8854000.0,6074000.0,,
Interest Expense Non Operating,5099000.0,5031000.0,5181000.0,5370000.0,5398000.0,,
Interest Income Non Operating,793000.0,1095000.0,1358000.0,1676000.0,2623000.0,,
Operating Income,-35684000.0,-39576000.0,-56619000.0,9179000.0,-52838000.0,,
Operating Expense,73983000.0,59889000.0,73030000.0,53198000.0,80304000.0,,
Other Operating Expenses,,,,,,-53711000.0,
Depreciation Amortization Depletion Income Statement,145000.0,136000.0,138000.0,1066000.0,168000.0,,
Depreciation And Amortization In Income Statement,145000.0,136000.0,138000.0,1066000.0,168000.0,,
Amortization,145000.0,136000.0,138000.0,1066000.0,168000.0,,
Amortization Of Intangibles Income Statement,145000.0,136000.0,138000.0,1066000.0,168000.0,,
Research And Development,13766000.0,14686000.0,16544000.0,19630000.0,23230000.0,,
Selling General And Administration,60072000.0,45067000.0,56348000.0,32502000.0,56906000.0,,
Selling And Marketing Expense,39003000.0,26051000.0,39862000.0,29270000.0,39980000.0,,
General And Administrative Expense,21069000.0,19016000.0,16486000.0,3232000.0,16926000.0,,
Other Gand A,21069000.0,19016000.0,16486000.0,3232000.0,16926000.0,,
Gross Profit,38299000.0,20313000.0,16411000.0,62377000.0,27466000.0,,
Cost Of Revenue,89259000.0,81256000.0,155627000.0,131058000.0,138895000.0,,
Total Revenue,127558000.0,101569000.0,172038000.0,193435000.0,166361000.0,,
Operating Revenue,127558000.0,101569000.0,172038000.0,193435000.0,166361000.0,,
