,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,961560.557024,-3920490.0,-3052980.0,-2948400.0,-4032840.0
Tax Rate For Calcs,0.034977,0.21,0.21,0.21,0.21
Normalized EBITDA,78918000.0,82471000.0,101955000.0,79055000.0,81637000.0
Total Unusual Items,27491000.0,-18669000.0,-14538000.0,-14040000.0,-19204000.0
Total Unusual Items Excluding Goodwill,27491000.0,-18669000.0,-14538000.0,-14040000.0,-19204000.0
Net Income From Continuing Operation Net Minority Interest,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Reconciled Depreciation,49665000.0,49445000.0,53012000.0,55656000.0,55318000.0
Reconciled Cost Of Revenue,340802000.0,394593000.0,402547000.0,384279000.0,389027000.0
EBITDA,106409000.0,63802000.0,87417000.0,65015000.0,62433000.0
EBIT,56744000.0,14357000.0,34405000.0,9359000.0,7115000.0
Net Interest Income,-20549000.0,-22031000.0,-23457000.0,-24683000.0,-23841000.0
Interest Expense,23065000.0,25263000.0,26188000.0,27287000.0,26648000.0
Interest Income,2516000.0,3232000.0,2731000.0,2604000.0,2807000.0
Normalized Income,8808560.557024,-727490.0,-12342980.0,-21891400.0,-6234840.0
Net Income From Continuing And Discontinued Operation,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Total Expenses,522061000.0,575117000.0,583751000.0,568014000.0,571966000.0
Total Operating Income As Reported,10587000.0,12888000.0,37691000.0,8236000.0,7692000.0
Diluted Average Shares,24708000.0,24539000.0,24492000.0,24438000.0,24393000.0
Basic Average Shares,24645000.0,24539000.0,24492000.0,24438000.0,24393000.0
Diluted EPS,1.43,-0.63,-0.97,-1.35,-0.88
Basic EPS,1.43,-0.63,-0.97,-1.35,-0.88
Diluted NI Availto Com Stockholders,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Net Income Common Stockholders,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Net Income,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Net Income Including Noncontrolling Interests,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Net Income Continuous Operations,35338000.0,-15476000.0,-23828000.0,-32983000.0,-21406000.0
Earnings From Equity Interest Net Of Tax,2837000.0,,,,0.0
Tax Provision,1178000.0,4570000.0,32045000.0,15055000.0,1873000.0
Pretax Income,33679000.0,-10906000.0,8217000.0,-17928000.0,-19533000.0
Other Income Expense,27423000.0,-18460000.0,-14380000.0,-14362000.0,-20181000.0
Other Non Operating Income Expenses,-68000.0,209000.0,158000.0,-322000.0,-977000.0
Special Income Charges,25548000.0,-16866000.0,-9948000.0,-12981000.0,-16785000.0
Gain On Sale Of Ppe,-57000.0,-169000.0,-1585000.0,-100000.0,12000.0
Gain On Sale Of Business,41823000.0,,,,0.0
Restructuring And Mergern Acquisition,16218000.0,16697000.0,8363000.0,12881000.0,16797000.0
Gain On Sale Of Security,1943000.0,-1803000.0,-4590000.0,-1059000.0,-2419000.0
Net Non Operating Interest Income Expense,-20549000.0,-22031000.0,-23457000.0,-24683000.0,-23841000.0
Interest Expense Non Operating,23065000.0,25263000.0,26188000.0,27287000.0,26648000.0
Interest Income Non Operating,2516000.0,3232000.0,2731000.0,2604000.0,2807000.0
Operating Income,26805000.0,29585000.0,46054000.0,21117000.0,24489000.0
Operating Expense,181259000.0,180524000.0,181204000.0,183735000.0,182939000.0
Research And Development,21867000.0,23291000.0,22355000.0,21028000.0,23390000.0
Selling General And Administration,159392000.0,157233000.0,158849000.0,162707000.0,159549000.0
Gross Profit,208064000.0,210109000.0,227258000.0,204852000.0,207428000.0
Cost Of Revenue,340802000.0,394593000.0,402547000.0,384279000.0,389027000.0
Total Revenue,548866000.0,604702000.0,629805000.0,589131000.0,596455000.0
Operating Revenue,548866000.0,604702000.0,629805000.0,589131000.0,596455000.0
