,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.215396,0.151,0.20784,0.207,0.211227
Net Income From Continuing Operation Net Minority Interest,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Reconciled Depreciation,-27000000.0,-27000000.0,-34000000.0,-36000000.0,-47000000.0
EBIT,1433000000.0,767000000.0,1429000000.0,732000000.0,1134000000.0
Net Interest Income,-82000000.0,-80000000.0,-77000000.0,-87000000.0,-83000000.0
Interest Expense,82000000.0,80000000.0,77000000.0,87000000.0,83000000.0
Interest Income,-115000000.0,-127000000.0,-148000000.0,-163000000.0,-172000000.0
Normalized Income,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Net Income From Continuing And Discontinued Operation,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Total Expenses,3024000000.0,3667000000.0,3149000000.0,3752000000.0,3169000000.0
Diluted Average Shares,98800000.0,100000000.0,101200000.0,102200000.0,103400000.0
Basic Average Shares,97400000.0,98500000.0,99200000.0,100400000.0,101600000.0
Diluted EPS,10.73,5.83,10.58,5.0,8.02
Basic EPS,10.88,5.92,10.8,5.09,8.16
Diluted NI Availto Com Stockholders,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Net Income Common Stockholders,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Net Income,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Net Income Including Noncontrolling Interests,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Net Income Continuous Operations,1060000000.0,583000000.0,1071000000.0,511000000.0,829000000.0
Tax Provision,291000000.0,104000000.0,281000000.0,134000000.0,222000000.0
Pretax Income,1351000000.0,687000000.0,1352000000.0,645000000.0,1051000000.0
Other Income Expense,136000000.0,129000000.0,127000000.0,131000000.0,129000000.0
Net Non Operating Interest Income Expense,-82000000.0,-80000000.0,-77000000.0,-87000000.0,-83000000.0
Interest Expense Non Operating,82000000.0,80000000.0,77000000.0,87000000.0,83000000.0
Selling General And Administration,2543000000.0,2528000000.0,2627000000.0,2514000000.0,2407000000.0
Selling And Marketing Expense,1596000000.0,1612000000.0,1616000000.0,1539000000.0,1450000000.0
General And Administrative Expense,947000000.0,916000000.0,1011000000.0,975000000.0,957000000.0
Other Gand A,947000000.0,916000000.0,1011000000.0,975000000.0,957000000.0
Total Revenue,4375000000.0,4354000000.0,4501000000.0,4397000000.0,4220000000.0
Operating Revenue,4375000000.0,4354000000.0,4501000000.0,4397000000.0,4220000000.0
Loss Adjustment Expense,244000000.0,868000000.0,203000000.0,974000000.0,433000000.0
Net Policyholder Benefits And Claims,244000000.0,868000000.0,203000000.0,974000000.0,433000000.0
Policyholder Benefits Gross,244000000.0,868000000.0,203000000.0,974000000.0,433000000.0
