,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.051809,0.21,0.21,0.21
Normalized EBITDA,-13159000.0,36824000.0,-38830000.0,-98768000.0,-44563000.0
Net Income From Continuing Operation Net Minority Interest,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Reconciled Depreciation,3253000.0,3215000.0,4534000.0,4581000.0,4902000.0
Reconciled Cost Of Revenue,63857000.0,64534000.0,63763000.0,63320000.0,55325000.0
EBITDA,-13159000.0,36824000.0,-38830000.0,-98768000.0,-44563000.0
EBIT,-16412000.0,33609000.0,-43364000.0,-103349000.0,-49465000.0
Net Interest Income,12648000.0,12167000.0,10055000.0,13370000.0,13830000.0
Interest Income,12648000.0,12167000.0,10055000.0,13370000.0,13830000.0
Normalized Income,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Net Income From Continuing And Discontinued Operation,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Total Expenses,373036000.0,390037000.0,398017000.0,419602000.0,384577000.0
Total Operating Income As Reported,-16412000.0,33609000.0,-43364000.0,-103349000.0,-49465000.0
Diluted Average Shares,548451000.0,555373000.0,551036000.0,568042000.0,569925000.0
Basic Average Shares,548451000.0,550948000.0,551036000.0,568042000.0,569925000.0
Diluted EPS,-0.04,0.09,-0.02,-0.15,-0.05
Basic EPS,-0.04,0.09,-0.02,-0.15,-0.05
Diluted NI Availto Com Stockholders,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Net Income Common Stockholders,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Net Income,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Net Income Including Noncontrolling Interests,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Net Income Continuous Operations,-22555000.0,51794000.0,-10655000.0,-86097000.0,-28736000.0
Tax Provision,2827000.0,2830000.0,-14844000.0,3828000.0,3780000.0
Pretax Income,-19728000.0,54624000.0,-25499000.0,-82269000.0,-24956000.0
Other Income Expense,-15964000.0,8848000.0,7810000.0,7710000.0,10679000.0
Other Non Operating Income Expenses,-15964000.0,8848000.0,7810000.0,7710000.0,10679000.0
Net Non Operating Interest Income Expense,12648000.0,12167000.0,10055000.0,13370000.0,13830000.0
Interest Income Non Operating,12648000.0,12167000.0,10055000.0,13370000.0,13830000.0
Operating Income,-16412000.0,33609000.0,-43364000.0,-103349000.0,-49465000.0
Operating Expense,309179000.0,325503000.0,334254000.0,356282000.0,329252000.0
Research And Development,94839000.0,99670000.0,96976000.0,98433000.0,85603000.0
Selling General And Administration,214340000.0,225833000.0,237278000.0,257849000.0,243649000.0
Selling And Marketing Expense,159661000.0,176836000.0,187188000.0,194330000.0,180139000.0
General And Administrative Expense,54679000.0,48997000.0,50090000.0,63519000.0,63510000.0
Other Gand A,54679000.0,48997000.0,50090000.0,63519000.0,63510000.0
Gross Profit,292767000.0,359112000.0,290890000.0,252933000.0,279787000.0
Cost Of Revenue,63857000.0,64534000.0,63763000.0,63320000.0,55325000.0
Total Revenue,356624000.0,423646000.0,354653000.0,316253000.0,335112000.0
Operating Revenue,356624000.0,423646000.0,354653000.0,316253000.0,335112000.0
