,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,6797853.309481,6191601.049869,0.0,0.0,,
Tax Rate For Calcs,0.289104,0.271914,0.294838,0.295928,0.2939,,
Normalized EBITDA,1028000000.0,1254000000.0,1134000000.0,1033000000.0,994000000.0,,
Total Unusual Items,,25000000.0,21000000.0,,,,20000000.0
Total Unusual Items Excluding Goodwill,,25000000.0,21000000.0,,,,20000000.0
Net Income From Continuing Operation Net Minority Interest,809000000.0,813000000.0,804000000.0,777000000.0,763000000.0,,
Reconciled Depreciation,,150000000.0,,,,140000000.0,141000000.0
Reconciled Cost Of Revenue,3416000000.0,3302000000.0,3444000000.0,3400000000.0,3259000000.0,,
EBITDA,1028000000.0,1279000000.0,1155000000.0,1033000000.0,994000000.0,,
EBIT,1028000000.0,1129000000.0,1155000000.0,1033000000.0,994000000.0,,
Net Interest Income,,114000000.0,58000000.0,72000000.0,,,43000000.0
Interest Expense,,11000000.0,12000000.0,,,,16000000.0
Interest Income,,125000000.0,70000000.0,,,,59000000.0
Normalized Income,809000000.0,794797853.309481,789191601.049869,777000000.0,763000000.0,,
Net Income From Continuing And Discontinued Operation,809000000.0,813000000.0,804000000.0,777000000.0,763000000.0,,
Total Expenses,3913000000.0,3745000000.0,3885000000.0,3861000000.0,3720000000.0,,
Total Operating Income As Reported,1028000000.0,991000000.0,1053000000.0,1033000000.0,994000000.0,,
Diluted Average Shares,4257894737.0,,4151534784.0,4089473684.0,4238888889.0,4145052370.0,
Basic Average Shares,4045000000.0,,4141941436.0,4089473684.0,4238888889.0,4139432133.0,
Diluted EPS,0.19,,0.19,0.19,0.18,0.23,
Basic EPS,0.2,,0.19,0.19,0.18,0.23,
Diluted NI Availto Com Stockholders,809000000.0,813000000.0,804000000.0,777000000.0,763000000.0,,
Net Income Common Stockholders,809000000.0,813000000.0,804000000.0,777000000.0,763000000.0,,
Net Income,809000000.0,813000000.0,804000000.0,777000000.0,763000000.0,,
Minority Interests,,-1000000.0,-2000000.0,,,,-1000000.0
Net Income Including Noncontrolling Interests,809000000.0,814000000.0,806000000.0,778000000.0,764000000.0,,
Net Income Continuous Operations,809000000.0,814000000.0,806000000.0,778000000.0,764000000.0,,
Tax Provision,329000000.0,304000000.0,337000000.0,327000000.0,318000000.0,,
Pretax Income,1138000000.0,1118000000.0,1143000000.0,1105000000.0,1082000000.0,,
Other Income Expense,110000000.0,19000000.0,31000000.0,,88000000.0,-130000000.0,
Other Non Operating Income Expenses,110000000.0,-6000000.0,10000000.0,,88000000.0,-172000000.0,
Special Income Charges,,6000000.0,-1000000.0,,,,-1000000.0
Write Off,,-6000000.0,1000000.0,,,,1000000.0
Gain On Sale Of Security,,19000000.0,22000000.0,,,,21000000.0
Net Non Operating Interest Income Expense,,114000000.0,58000000.0,72000000.0,,,43000000.0
Total Other Finance Cost,,,,-72000000.0,,,
Interest Expense Non Operating,,11000000.0,12000000.0,,,,16000000.0
Interest Income Non Operating,,125000000.0,70000000.0,,,,59000000.0
Operating Income,1028000000.0,985000000.0,1054000000.0,1033000000.0,994000000.0,,
Operating Expense,497000000.0,443000000.0,441000000.0,461000000.0,461000000.0,,
Other Operating Expenses,,30000000.0,31000000.0,,,,30000000.0
Other Taxes,,9000000.0,7000000.0,,,,10000000.0
Selling General And Administration,497000000.0,404000000.0,403000000.0,461000000.0,461000000.0,,
Selling And Marketing Expense,258000000.0,55000000.0,45000000.0,221000000.0,232000000.0,,
General And Administrative Expense,239000000.0,349000000.0,358000000.0,240000000.0,229000000.0,,
Other Gand A,239000000.0,89000000.0,98000000.0,240000000.0,229000000.0,,
Insurance And Claims,,9000000.0,8000000.0,,,,6000000.0
Salaries And Wages,,251000000.0,252000000.0,,,,244000000.0
Gross Profit,1525000000.0,1428000000.0,1495000000.0,1494000000.0,1455000000.0,,
Cost Of Revenue,3416000000.0,3302000000.0,3444000000.0,3400000000.0,3259000000.0,,
Total Revenue,4941000000.0,4730000000.0,4939000000.0,4894000000.0,4714000000.0,,
Operating Revenue,4941000000.0,4730000000.0,4939000000.0,4894000000.0,4714000000.0,,
