,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,361.672194,1717.0,-43470.0,1140.0,13796.28482
Tax Rate For Calcs,0.00613,0.101,0.21,0.228,0.260307
Normalized EBITDA,11874000.0,12283000.0,-468000.0,-61980000.0,-49077000.0
Total Unusual Items,59000.0,17000.0,-207000.0,5000.0,53000.0
Total Unusual Items Excluding Goodwill,59000.0,17000.0,-207000.0,5000.0,53000.0
Net Income From Continuing Operation Net Minority Interest,-10306000.0,-4552000.0,-4155000.0,-54727000.0,-46077000.0
Reconciled Depreciation,11901000.0,6525000.0,6373000.0,5776000.0,5572000.0
Reconciled Cost Of Revenue,202019000.0,218006000.0,259584000.0,224425000.0,291534000.0
EBITDA,11933000.0,12300000.0,-675000.0,-61975000.0,-49024000.0
EBIT,32000.0,5775000.0,-7048000.0,-67751000.0,-54596000.0
Net Interest Income,-9983000.0,-8874000.0,-9617000.0,-7520000.0,-6720000.0
Interest Expense,9983000.0,8874000.0,9617000.0,7520000.0,6720000.0
Normalized Income,-10364638.327806,-4567283.0,-3991470.0,-54730860.0,-46116203.71518
Net Income From Continuing And Discontinued Operation,-10306000.0,-4552000.0,-4155000.0,-54727000.0,-46077000.0
Total Expenses,215591000.0,234471000.0,275292000.0,241917000.0,307214000.0
Total Operating Income As Reported,-209000.0,5015000.0,-8042000.0,-68597000.0,-55702000.0
Diluted Average Shares,54008088.0,53961744.0,47877558.0,48105512.0,48030951.0
Basic Average Shares,54008088.0,53961744.0,47877558.0,48105512.0,48030951.0
Diluted EPS,-0.19,-0.08,-0.09,-1.14,-0.96
Basic EPS,-0.19,-0.08,-0.09,-1.14,-0.96
Diluted NI Availto Com Stockholders,-10306000.0,-4552000.0,-4155000.0,-54727000.0,-46077000.0
Net Income Common Stockholders,-10306000.0,-4552000.0,-4155000.0,-54727000.0,-46077000.0
Net Income,-10306000.0,-4552000.0,-4155000.0,-54727000.0,-46077000.0
Minority Interests,-416000.0,-1766000.0,-1586000.0,3402000.0,-722000.0
Net Income Including Noncontrolling Interests,-9890000.0,-2786000.0,-2569000.0,-58129000.0,-45355000.0
Net Income Continuous Operations,-9890000.0,-2786000.0,-2569000.0,-58129000.0,-45355000.0
Tax Provision,-61000.0,-313000.0,-14096000.0,-17142000.0,-15961000.0
Pretax Income,-9951000.0,-3099000.0,-16665000.0,-75271000.0,-61316000.0
Other Income Expense,241000.0,760000.0,994000.0,846000.0,1106000.0
Other Non Operating Income Expenses,182000.0,743000.0,1201000.0,841000.0,1053000.0
Gain On Sale Of Security,59000.0,17000.0,-207000.0,5000.0,53000.0
Net Non Operating Interest Income Expense,-9983000.0,-8874000.0,-9617000.0,-7520000.0,-6720000.0
Interest Expense Non Operating,9983000.0,8874000.0,9617000.0,7520000.0,6720000.0
Operating Income,-209000.0,5015000.0,-8042000.0,-68597000.0,-55702000.0
Operating Expense,13572000.0,16465000.0,15708000.0,17492000.0,15680000.0
Selling General And Administration,13572000.0,16465000.0,15708000.0,17492000.0,15680000.0
Gross Profit,13363000.0,21480000.0,7666000.0,-51105000.0,-40022000.0
Cost Of Revenue,202019000.0,218006000.0,259584000.0,224425000.0,291534000.0
Total Revenue,215382000.0,239486000.0,267250000.0,173320000.0,251512000.0
Operating Revenue,215382000.0,239486000.0,267250000.0,173320000.0,251512000.0
