,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,-4620000.0,0.0,0.0,-2393000.823205,
Tax Rate For Calcs,0.222868,0.21,0.0,0.21,0.123287,
Normalized EBITDA,164000.0,-483000.0,-44000.0,-655000.0,25000.0,
Total Unusual Items,0.0,-22000000.0,,0.0,-19410000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-22000000.0,,0.0,-19410000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-401000.0,-32956000.0,-692000.0,-2253000.0,-18105000.0,
Reconciled Depreciation,568000.0,598000.0,582000.0,623000.0,1153000.0,
Reconciled Cost Of Revenue,15548000.0,15812000.0,17410000.0,18445000.0,17449000.0,
EBITDA,164000.0,-22483000.0,-44000.0,-655000.0,-19385000.0,
EBIT,-404000.0,-23081000.0,-626000.0,-1278000.0,-20538000.0,
Net Interest Income,28000.0,50000.0,89000.0,105000.0,66000.0,
Interest Expense,112000.0,89000.0,66000.0,69000.0,113000.0,
Interest Income,140000.0,139000.0,155000.0,174000.0,179000.0,
Normalized Income,-401000.0,-15576000.0,-692000.0,-2253000.0,-1088000.823205,
Net Income From Continuing And Discontinued Operation,-423000.0,-33119000.0,-692000.0,-2253000.0,-19286000.0,
Total Expenses,25067000.0,25715000.0,26807000.0,29798000.0,28355000.0,
Total Operating Income As Reported,-544000.0,-23220000.0,-781000.0,-1452000.0,-20717000.0,
Diluted Average Shares,109413000.0,109413000.0,109413000.0,,108772000.0,108772000.0
Basic Average Shares,109413000.0,109413000.0,109413000.0,,108772000.0,108772000.0
Diluted EPS,0.0,-0.3,-0.01,,-0.18,-0.01
Basic EPS,0.0,-0.3,-0.01,,-0.18,-0.01
Diluted NI Availto Com Stockholders,-423000.0,-33119000.0,-692000.0,411000.0,-19286000.0,
Net Income Common Stockholders,-423000.0,-33119000.0,-692000.0,-2253000.0,-19286000.0,
Net Income,-423000.0,-33119000.0,-692000.0,-2253000.0,-19286000.0,
Net Income Including Noncontrolling Interests,-423000.0,-33119000.0,-692000.0,-2253000.0,-19286000.0,
Net Income Discontinuous Operations,-22000.0,-163000.0,,,-1181000.0,-89000.0
Net Income Continuous Operations,-401000.0,-32956000.0,-692000.0,-2253000.0,-18105000.0,
Tax Provision,-115000.0,9786000.0,0.0,906000.0,-2546000.0,
Pretax Income,-516000.0,-23170000.0,-692000.0,-1347000.0,-20651000.0,
Other Income Expense,,-22000000.0,,0.0,-19410000.0,
Special Income Charges,0.0,-22000000.0,,0.0,-19410000.0,0.0
Impairment Of Capital Assets,0.0,22000000.0,,0.0,19410000.0,0.0
Net Non Operating Interest Income Expense,28000.0,50000.0,89000.0,105000.0,66000.0,
Interest Expense Non Operating,112000.0,89000.0,66000.0,69000.0,113000.0,
Interest Income Non Operating,140000.0,139000.0,155000.0,174000.0,179000.0,
Operating Income,-544000.0,-1220000.0,-781000.0,-1452000.0,-1307000.0,
Operating Expense,9225000.0,9580000.0,9077000.0,11000000.0,10536000.0,
Depreciation Amortization Depletion Income Statement,274000.0,275000.0,262000.0,270000.0,783000.0,
Depreciation And Amortization In Income Statement,274000.0,275000.0,262000.0,270000.0,783000.0,
Amortization,225000.0,225000.0,205000.0,204000.0,720000.0,
Amortization Of Intangibles Income Statement,225000.0,225000.0,205000.0,204000.0,720000.0,
Depreciation Income Statement,49000.0,50000.0,57000.0,66000.0,63000.0,
Selling General And Administration,8951000.0,9305000.0,8815000.0,10730000.0,9753000.0,
Gross Profit,8681000.0,8360000.0,8296000.0,9548000.0,9229000.0,
Cost Of Revenue,15842000.0,16135000.0,17730000.0,18798000.0,17819000.0,
Total Revenue,24523000.0,24495000.0,26026000.0,28346000.0,27048000.0,
Operating Revenue,24523000.0,24495000.0,26026000.0,28346000.0,27048000.0,
